tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1390272,   21723,  672.500732,   30.000000,21827.140625,  667.484619,21018.564453,    4.361887,  805.344177,  660.644409,          262144,000,000
000,   1405888,   21967,  631.734741,   30.000000,21867.650391,  626.885864,21115.724609,    5.104336,  748.935303,  619.436340,        16777216,000,000
000,   1376704,   21511,  634.294189,   30.000000,21865.109375,  629.468384,21125.984375,    4.021513,  736.217346,  623.162109,       134217728,000,000
001,   1390336,   21724,  651.662903,   30.000000,21847.943359,  647.848267,21085.542969,    4.788036,  759.502075,  641.082581,          262144,000,000
001,   1405888,   21967,  651.794312,   30.000000,21847.851562,  646.835205,21095.322266,    4.822054,  749.801453,  640.037415,        16777216,000,000
001,   1376704,   21511,  657.726257,   30.000000,21842.025391,  652.829163,21086.119141,    4.374333,  753.122070,  646.488342,       134217728,000,000
002,   1390336,   21724,  629.699158,   30.000000,21870.304688,  625.879333,21159.240234,    4.190509,  708.388306,  619.514771,          262144,000,000
002,   1405952,   21968,  641.638062,   30.000000,21858.792969,  637.712219,21080.917969,    4.989387,  774.851868,  630.478333,        16777216,000,000
002,   1376704,   21511,  648.298218,   30.000000,21851.853516,  644.320374,21044.162109,    4.947999,  804.527222,  637.007935,       134217728,000,000
003,   1390336,   21724,  639.395386,   30.000000,21860.433594,  635.521790,21102.189453,    4.600410,  755.362976,  628.862427,          262144,000,000
003,   1405888,   21967,  645.106628,   30.000000,21854.390625,  641.239380,21094.443359,    5.039407,  756.981689,  634.227295,        16777216,000,000
003,   1376704,   21511,  627.994568,   30.000000,21871.685547,  624.169373,21138.251953,    4.598460,  730.763184,  617.652283,       134217728,000,000
004,   1390336,   21724,  712.875549,   30.000000,21787.015625,  707.942383,20979.437500,    5.409542,  804.205505,  699.940308,          262144,000,000
004,   1405888,   21967,  686.263062,   30.000000,21813.207031,  681.294250,20991.767578,    5.640907,  818.163940,  673.036865,        16777216,000,000
004,   1376704,   21511,  699.630859,   30.000000,21799.816406,  694.828064,20956.585938,    5.506456,  839.993225,  686.723022,       134217728,000,000
005,   1390336,   21724,  635.930786,   30.000000,21864.142578,  631.187195,21121.732422,    4.577003,  739.644897,  624.449097,          262144,000,000
005,   1405952,   21968,  650.902161,   30.000000,21848.931641,  646.875061,21085.695312,    4.937697,  760.258728,  639.566895,        16777216,000,000
005,   1376704,   21511,  652.713440,   30.000000,21846.810547,  648.690918,21082.986328,    4.817237,  760.942932,  641.553345,       134217728,000,000
006,   1390336,   21724,  654.924988,   30.000000,21844.998047,  651.024658,21098.716797,    5.032243,  743.327026,  643.797302,          262144,000,000
006,   1405952,   21968,  628.403687,   30.000000,21871.931641,  623.661377,21131.367188,    4.677288,  737.801331,  616.971680,        16777216,000,000
006,   1376704,   21511,  637.282776,   30.000000,21862.779297,  633.557983,21121.345703,    4.698986,  738.541870,  626.735596,       134217728,000,000
007,   1390336,   21724,  632.418884,   30.000000,21867.894531,  627.681030,21104.042969,    4.363643,  761.292053,  621.409790,          262144,000,000
007,   1405888,   21967,  650.205933,   30.000000,21849.376953,  646.200806,21085.640625,    5.008993,  760.669922,  638.922729,        16777216,000,000
007,   1376704,   21511,  648.909424,   30.000000,21850.802734,  643.887756,21103.578125,    4.391786,  744.405579,  637.354187,       134217728,000,000
008,   1390336,   21724,  639.919373,   30.000000,21860.628906,  635.354370,21110.041016,    3.716961,  748.437866,  629.773132,          262144,000,000
008,   1405888,   21967,  659.157715,   30.000000,21840.941406,  654.366028,21091.869141,    3.769433,  746.747925,  648.636414,        16777216,000,000
008,   1376704,   21511,  702.887756,   30.000000,21797.345703,  698.927368,20998.742188,    5.217953,  795.683350,  691.533936,       134217728,000,000
009,   1390336,   21724,  647.293823,   30.000000,21852.820312,  642.727112,21081.132812,    3.500067,  769.351196,  637.485596,          262144,000,000
009,   1405888,   21967,  637.252197,   30.000000,21862.359375,  632.576111,21132.910156,    4.049956,  727.246155,  626.880615,        16777216,000,000
009,   1376768,   21512,  665.595947,   30.000000,21834.732422,  661.837708,21098.822266,    4.445895,  733.246460,  655.504272,       134217728,000,000
010,   1390272,   21723,  645.661987,   30.000000,21854.203125,  641.955383,21137.419922,    3.691341,  714.699341,  636.614502,          262144,000,000
010,   1405952,   21968,  656.483643,   30.000000,21843.867188,  652.570618,21092.644531,    3.768377,  749.046387,  647.092407,        16777216,000,000
010,   1376704,   21511,  645.212097,   30.000000,21855.224609,  640.586243,21108.769531,    3.172697,  744.430176,  635.796265,       134217728,000,000
011,   1390336,   21724,  687.457764,   30.000000,21812.769531,  682.846863,21017.689453,    4.901515,  792.321106,  675.965759,          262144,000,000
011,   1405888,   21967,  650.487732,   30.000000,21849.464844,  645.709290,21053.208984,    3.439077,  793.916809,  640.493408,        16777216,000,000
011,   1376768,   21512,  620.448425,   30.000000,21880.175781,  616.664062,21181.187500,    3.873809,  696.933838,  611.176331,       134217728,000,000
012,   1390272,   21723,  658.960938,   30.000000,21840.601562,  654.309448,21092.158203,    4.148446,  746.062805,  648.252258,          262144,000,000
012,   1405952,   21968,  635.315308,   30.000000,21864.878906,  631.454468,21161.003906,    3.877506,  701.702820,  625.824524,        16777216,000,000
012,   1376704,   21511,  644.105042,   30.000000,21855.615234,  639.491394,21120.091797,    3.957133,  733.373596,  633.798706,       134217728,000,000
013,   1390272,   21723,  652.293579,   30.000000,21847.544922,  648.519653,21115.527344,    3.949156,  729.567749,  642.737061,          262144,000,000
013,   1405952,   21968,  657.181274,   30.000000,21843.421875,  652.499207,21094.128906,    3.859467,  746.723694,  646.658691,        16777216,000,000
013,   1376768,   21512,  636.114624,   30.000000,21864.525391,  632.332214,21129.289062,    3.838644,  732.868713,  626.712952,       134217728,000,000
014,   1390272,   21723,  621.380432,   30.000000,21878.337891,  617.715271,21177.314453,    4.034475,  698.991211,  612.211609,          262144,000,000
014,   1405952,   21968,  624.406128,   30.000000,21875.875000,  620.505737,21177.244141,    3.982414,  696.615601,  615.046265,        16777216,000,000
014,   1376704,   21511,  631.365845,   30.000000,21868.492188,  626.780334,21111.203125,    4.077647,  755.270508,  621.238770,       134217728,000,000
015,   1390272,   21723,  631.307678,   30.000000,21868.492188,  627.594666,21141.451172,    3.528080,  724.924805,  622.406616,          262144,000,000
015,   1405952,   21968,  678.060791,   30.000000,21822.207031,  674.029541,21059.337891,    4.623500,  760.104187,  667.445251,        16777216,000,000
015,   1376704,   21511,  624.203735,   30.000000,21875.908203,  619.486877,21140.156250,    2.984360,  733.659058,  614.927063,       134217728,000,000
000,   1429056,   22329,  645.430908,   30.000000,21854.072266,  640.344910,21069.603516,    4.999820,  781.138062,  632.734314,          262144,000,001
000,   1436096,   22439,  682.348389,   30.000000,21817.830078,  678.251831,21024.207031,    5.055583,  790.099976,  670.564941,        16777216,000,001
000,   1397376,   21834,  642.126770,   30.000000,21858.085938,  638.099243,21110.017578,    4.745708,  745.072693,  630.965698,       134217728,000,001
001,   1429056,   22329,  674.127197,   30.000000,21825.818359,  669.926331,21055.158203,    5.019571,  767.561340,  662.722290,          262144,000,001
001,   1436096,   22439,  637.038330,   30.000000,21862.927734,  633.080566,21070.021484,    4.453523,  790.332642,  626.678772,        16777216,000,001
001,   1397376,   21834,  654.773132,   30.000000,21845.261719,  650.001465,21093.621094,    4.660173,  748.957214,  643.342896,       134217728,000,001
002,   1429056,   22329,  609.210083,   30.000000,21891.064453,  605.353699,21165.724609,    4.740114,  722.656738,  598.437134,          262144,000,001
002,   1436096,   22439,  609.996887,   30.000000,21890.353516,  606.062134,21170.251953,    4.298726,  717.289368,  599.570618,        16777216,000,001
002,   1397376,   21834,  671.129700,   30.000000,21828.822266,  667.256775,21032.164062,    5.297458,  793.218079,  659.612976,       134217728,000,001
003,   1429056,   22329,  617.492371,   30.000000,21882.160156,  613.539856,21160.509766,    5.050751,  718.778564,  606.546570,          262144,000,001
003,   1436096,   22439,  612.087524,   30.000000,21887.628906,  607.148682,21159.619141,    4.282476,  725.244690,  600.935364,        16777216,000,001
003,   1397376,   21834,  614.632385,   30.000000,21884.937500,  609.821899,21152.789062,    4.006319,  729.515747,  603.918945,       134217728,000,001
004,   1429056,   22329,  682.791748,   30.000000,21817.138672,  677.870667,20947.511719,    4.676079,  866.278320,  670.528625,          262144,000,001
004,   1436096,   22439,  690.666748,   30.000000,21809.345703,  686.621338,21034.082031,    5.482844,  771.996094,  678.644470,        16777216,000,001
004,   1397376,   21834,  682.591919,   30.000000,21817.218750,  678.692566,21028.716797,    5.421871,  785.304565,  670.761902,       134217728,000,001
005,   1429056,   22329,  699.929993,   30.000000,21799.375000,  695.671387,20976.046875,    6.036300,  819.848450,  687.114868,          262144,000,001
005,   1436096,   22439,  709.478882,   30.000000,21789.931641,  705.281250,20977.376953,    6.356651,  809.077515,  696.409973,        16777216,000,001
005,   1397376,   21834,  638.939941,   30.000000,21860.503906,  634.980469,21102.357422,    4.719205,  755.332397,  628.077148,       134217728,000,001
006,   1429056,   22329,  608.254272,   30.000000,21891.953125,  604.302002,21168.376953,    4.686885,  720.821411,  597.491455,          262144,000,001
006,   1436096,   22439,  614.103027,   30.000000,21886.195312,  610.152893,21159.146484,    4.786667,  724.273499,  603.199280,        16777216,000,001
006,   1397376,   21834,  652.197815,   30.000000,21847.824219,  648.289368,21046.847656,    5.450583,  797.880493,  640.621948,       134217728,000,001
007,   1429056,   22329,  614.397827,   30.000000,21885.427734,  610.346985,21163.140625,    4.292674,  719.680237,  603.968506,          262144,000,001
007,   1436096,   22439,  636.086975,   30.000000,21863.769531,  630.931580,21062.361328,    5.329979,  798.433350,  623.336365,        16777216,000,001
007,   1397376,   21834,  641.939697,   30.000000,21857.757812,  637.750916,21100.919922,    4.739330,  754.067200,  630.867432,       134217728,000,001
008,   1429056,   22329,  651.782532,   30.000000,21848.773438,  647.923828,21091.712891,    4.008011,  754.778381,  642.015015,          262144,000,001
008,   1436096,   22439,  640.256653,   30.000000,21859.716797,  636.276733,21145.621094,    3.937041,  711.825989,  630.433105,        16777216,000,001
008,   1397376,   21834,  645.956909,   30.000000,21853.769531,  642.089661,21130.685547,    3.940129,  720.803284,  636.270813,       134217728,000,001
009,   1429056,   22329,  647.419189,   30.000000,21852.664062,  643.510010,21142.931641,    3.941589,  707.482666,  637.904480,          262144,000,001
009,   1436096,   22439,  635.720215,   30.000000,21864.232422,  630.919434,21132.835938,    3.997737,  729.142151,  625.222717,        16777216,000,001
009,   1397376,   21834,  629.115417,   30.000000,21870.556641,  625.307251,21171.314453,    3.997306,  697.034302,  619.666138,       134217728,000,001
010,   1429056,   22329,  699.219910,   30.000000,21801.164062,  694.279907,21034.138672,    4.193923,  764.465576,  688.058167,          262144,000,001
010,   1436096,   22439,  655.585632,   30.000000,21845.052734,  650.802673,21094.494141,    3.578251,  748.435730,  645.521301,        16777216,000,001
010,   1397376,   21834,  653.030945,   30.000000,21847.310547,  648.329773,21090.736328,    3.200087,  754.480652,  643.466064,       134217728,000,001
011,   1429056,   22329,  636.281250,   30.000000,21863.876953,  631.541382,21131.777344,    3.552003,  729.924377,  626.296265,          262144,000,001
011,   1436096,   22439,  623.409973,   30.000000,21876.509766,  619.414795,21179.011719,    3.780052,  695.369995,  613.978149,        16777216,000,001
011,   1397376,   21834,  632.163147,   30.000000,21867.501953,  628.281616,21096.566406,    3.885482,  768.710571,  622.683655,       134217728,000,001
012,   1429056,   22329,  661.572266,   30.000000,21838.013672,  657.554626,21100.736328,    4.317971,  734.837769,  651.333618,          262144,000,001
012,   1436096,   22439,  682.564270,   30.000000,21817.000000,  678.470886,21054.251953,    4.758536,  760.029602,  671.636108,        16777216,000,001
012,   1397376,   21834,  713.599426,   30.000000,21786.539062,  709.571350,20983.273438,    5.661775,  800.340820,  701.762329,       134217728,000,001
013,   1429056,   22329,  689.636963,   30.000000,21810.000000,  685.627991,21040.466797,    4.802230,  766.588562,  678.699463,          262144,000,001
013,   1436032,   22438,  640.427246,   30.000000,21859.185547,  636.481934,21116.599609,    4.000948,  740.147705,  630.682007,        16777216,000,001
013,   1397440,   21835,  639.318420,   30.000000,21861.283203,  634.665039,21117.392578,    3.174775,  741.649170,  629.687622,       134217728,000,001
014,   1429056,   22329,  632.822937,   30.000000,21866.898438,  628.890076,21164.240234,    4.047004,  700.584229,  623.350525,          262144,000,001
014,   1436096,   22439,  634.565979,   30.000000,21865.257812,  630.629517,21091.578125,    4.126823,  771.415222,  624.882751,        16777216,000,001
014,   1397440,   21835,  640.042297,   30.000000,21860.656250,  636.137390,21139.246094,    4.111161,  719.179504,  630.467773,       134217728,000,001
015,   1429056,   22329,  631.676636,   30.000000,21868.125000,  627.683533,21119.679688,    3.515172,  746.296631,  622.509766,          262144,000,001
015,   1436096,   22439,  679.655334,   30.000000,21819.996094,  675.599304,21061.148438,    4.717061,  756.004028,  668.937317,        16777216,000,001
015,   1397440,   21835,  635.430542,   30.000000,21865.226562,  631.492981,21136.972656,    3.981998,  725.986328,  625.840088,       134217728,000,001
000,   1409408,   22022,  705.812012,   30.000000,21794.115234,  701.795837,21020.808594,    5.109879,  769.662903,  694.187988,          262144,000,002
000,   1376832,   21513,  616.900818,   30.000000,21882.984375,  613.097168,21116.707031,    4.519734,  763.429382,  606.423523,        16777216,000,002
000,   1421952,   22218,  686.770325,   30.000000,21812.599609,  682.775757,21014.408203,    4.969356,  794.637512,  675.374695,       134217728,000,002
001,   1409408,   22022,  641.692871,   30.000000,21858.082031,  637.758057,21069.593750,    4.406083,  785.851440,  631.399231,          262144,000,002
001,   1376832,   21513,  647.429626,   30.000000,21852.376953,  643.575195,21039.328125,    4.623546,  810.245667,  636.867737,        16777216,000,002
001,   1422016,   22219,  627.834045,   30.000000,21872.128906,  623.846069,21146.623047,    4.462521,  722.901855,  617.461670,       134217728,000,002
002,   1409408,   22022,  626.340759,   30.000000,21873.501953,  621.479797,21129.365234,    4.208299,  741.230530,  615.042786,          262144,000,002
