0000000,0000621,0000100,0001006,0006182,0007525,0014668,0000015,001024,000,000,16384
0000000,0007162,0000501,0001185,0015279,0016101,0029135,0003138,001024,000,000,16384
0000000,0000721,0000100,0001006,0005110,0006943,0012674,0000013,001024,001,000,16384
0000000,0006717,0000651,0001204,0006883,0014056,0019938,0002903,001024,001,000,16384
0000000,0000631,0000090,0001008,0007805,0008797,0017583,0000018,001024,002,000,16384
0000000,0005685,0000491,0001158,0017563,0017032,0031670,0002334,001024,002,000,16384
0000000,0000631,0000091,0001006,0006201,0007524,0014687,0000015,001024,000,001,16384
0000000,0007024,0000551,0001183,0015780,0016230,0029956,0003088,001024,000,001,16384
0000000,0000701,0000101,0001006,0005110,0006913,0012644,0000013,001024,001,001,16384
0000000,0006490,0000811,0001200,0006933,0014066,0019988,0002844,001024,001,001,16384
0000000,0000641,0000100,0001008,0007804,0008796,0017573,0000019,001024,002,001,16384
0000000,0005557,0000531,0001157,0017673,0017062,0031970,0002304,001024,002,001,16384
0000000,0000621,0000091,0001007,0007645,0008626,0017283,0000017,001024,000,002,16384
0000000,0007782,0000501,0001219,0019106,0018305,0034946,0003386,001024,000,002,16384
0000000,0000661,0000100,0001006,0005180,0007043,0012914,0000013,001024,001,002,16384
0000000,0004769,0000611,0001088,0006983,0015359,0021360,0001862,001024,001,002,16384
0000000,0000631,0000090,0001007,0006843,0008365,0016250,0000016,001024,002,002,16384
0000000,0007564,0000501,0001211,0017423,0017764,0032241,0003355,001024,002,002,16384
