lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007544,0000561,0000080,0001006,0005300,0006712,0013425,001024,001,000,0512
0013826,0014883,0006793,0001284,0009448,0012113,0021741,001024,001,000,0512
0007534,0000561,0000080,0001006,0005300,0006713,0013425,001024,002,000,0512
0013476,0014788,0006773,0001282,0009448,0011301,0021551,001024,002,000,0512
0007935,0000701,0000130,0001006,0005530,0006943,0014096,001024,003,000,0512
0016160,0014217,0020569,0001235,0011772,0013987,0024937,001024,003,000,0512
0007113,0000471,0000071,0001005,0005200,0006252,0012864,001024,004,000,0512
0012323,0011187,0004799,0001289,0009257,0010199,0020809,001024,004,000,0512
0007574,0000561,0000080,0001006,0005300,0006723,0013455,001024,001,001,0512
0013655,0015240,0006702,0001290,0009237,0011532,0021901,001024,001,001,0512
0007565,0000571,0000080,0001006,0005300,0006723,0013446,001024,002,001,0512
0013776,0015448,0006702,0001301,0009548,0011852,0021882,001024,002,001,0512
0007975,0000671,0000130,0001006,0005530,0006953,0014117,001024,003,001,0512
0015930,0011070,0019837,0001233,0011852,0013756,0024426,001024,003,001,0512
0007234,0000490,0000070,0001005,0005290,0006322,0013094,001024,004,001,0512
0012193,0011417,0005120,0001295,0009468,0010459,0020429,001024,004,001,0512
0007615,0000491,0000070,0001006,0005300,0006732,0013465,001024,001,002,0512
0011612,0010890,0005240,0001262,0008206,0009819,0019236,001024,001,002,0512
0007594,0000571,0000080,0001006,0005290,0006733,0013455,001024,002,002,0512
0013706,0015225,0006843,0001285,0009738,0011752,0021560,001024,002,002,0512
0008015,0000731,0000131,0001006,0005520,0006973,0014156,001024,003,002,0512
0017593,0018422,0022913,0001243,0013255,0015139,0026269,001024,003,002,0512
0007144,0000471,0000070,0001005,0005180,0006292,0012884,001024,004,002,0512
0011912,0011473,0004859,0001306,0009107,0009989,0020258,001024,004,002,0512
