tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    502720,    7855,  382.087585,   30.000000,22119.998047,  379.838989,21609.156250,    4.507435,  508.649414,  374.285004,          262144,000,000
000,    432896,    6764,  349.233307,   30.000000,22151.226562,  345.801849,21699.326172,    3.874711,  450.069244,  340.334869,        16777216,000,000
000,    201984,    3156,  147.183533,   30.000000,22355.128906,  146.410446,22154.652344,    1.375842,  199.804581,  144.690277,       134217728,000,000
001,    512704,    8011,  327.959747,   30.000000,22173.451172,  326.656982,21743.878906,    2.249450,  428.576935,  323.697815,          262144,000,000
001,    515328,    8052,  355.580688,   30.000000,22144.716797,  354.229645,21668.707031,    2.627000,  474.774963,  350.766968,        16777216,000,000
001,    355904,    5561,  268.848938,   30.000000,22232.345703,  267.690918,21868.341797,    2.380567,  362.999481,  264.724487,       134217728,000,000
002,    191680,    2995,  147.746124,   30.000000,22354.464844,  147.213135,22150.953125,    1.298092,  202.849274,  145.565170,          262144,000,000
002,    275520,    4305,  207.020203,   30.000000,22294.138672,  206.216827,22014.404297,    1.398907,  278.862335,  204.293655,        16777216,000,000
002,    279616,    4369,  208.466415,   30.000000,22292.011719,  207.683807,22010.619141,    1.522702,  280.676086,  205.664978,       134217728,000,000
003,    430080,    6720,  274.380127,   30.000000,22227.251953,  273.243866,21868.923828,    1.721779,  357.537598,  270.937958,          262144,000,000
003,    883072,   13798,  630.999023,   30.000000,21869.371094,  628.331055,21071.859375,    4.028025,  794.934265,  622.919128,        16777216,000,000
003,    276672,    4323,  190.209595,   30.000000,22311.447266,  189.446747,22062.560547,    1.432601,  248.330200,  187.616974,       134217728,000,000
004,    181952,    2843,  116.510513,   30.000000,22387.056641,  116.030403,22231.392578,    0.801838,  155.305115,  114.965439,          262144,000,000
004,    387648,    6057,  251.841721,   30.000000,22248.837891,  250.845901,21926.828125,    1.553093,  321.351013,  248.761642,        16777216,000,000
004,    968704,   15136,  662.856201,   30.000000,21836.804688,  660.119751,20971.667969,    4.914078,  862.906250,  653.838318,       134217728,000,000
005,    522496,    8164,  390.707092,   30.000000,22110.736328,  387.796875,21565.298828,    4.013684,  543.046021,  382.621277,          262144,000,000
005,    390848,    6107,  260.594330,   30.000000,22240.832031,  259.531006,21888.609375,    1.647626,  351.245270,  257.286285,        16777216,000,000
005,    296960,    4640,  197.610718,   30.000000,22302.242188,  196.845963,22041.357422,    1.378464,  260.328583,  195.052994,       134217728,000,000
006,    698752,   10918,  451.983917,   30.000000,22050.312500,  449.952911,21423.693359,    3.766284,  624.844055,  444.855988,          262144,000,000
006,    360320,    5630,  230.815613,   30.000000,22270.263672,  229.867844,21947.689453,    1.588493,  321.828217,  227.727615,        16777216,000,000
006,    443712,    6933,  286.321747,   30.000000,22214.218750,  285.009430,21822.300781,    2.110217,  390.822754,  282.190826,       134217728,000,000
007,    748224,   11691,  524.530212,   30.000000,21976.458984,  522.502502,21305.720703,    3.318532,  668.773621,  517.975403,          262144,000,000
007,    197952,    3093,  146.761978,   30.000000,22355.009766,  146.233337,22158.246094,    0.997837,  196.205765,  144.898544,        16777216,000,000
007,    552640,    8635,  408.501190,   30.000000,22093.238281,  407.059601,21550.205078,    2.782032,  541.598511,  403.443146,       134217728,000,000
008,    733056,   11454,  513.823120,   30.000000,21989.035156,  511.453094,21245.410156,    4.047966,  741.496155,  506.057312,          262144,000,000
008,    216832,    3388,  150.656540,   30.000000,22351.777344,  149.999496,22139.083984,    1.392745,  212.039337,  148.227982,        16777216,000,000
008,    467200,    7300,  324.306213,   30.000000,22176.195312,  322.954315,21730.083984,    2.680470,  444.784515,  319.483948,       134217728,000,000
009,    478336,    7474,  295.730072,   30.000000,22206.238281,  294.501129,21828.144531,    1.850766,  377.227081,  291.985992,          262144,000,000
009,    325120,    5080,  213.350876,   30.000000,22287.214844,  212.515213,22000.445312,    1.416908,  286.115112,  210.611938,        16777216,000,000
009,    468928,    7327,  313.921112,   30.000000,22185.992188,  312.698273,21773.125000,    2.100736,  411.809814,  309.916290,       134217728,000,000
010,    398848,    6232,  276.602325,   30.000000,22225.843750,  275.149689,21860.027344,    2.726761,  364.594147,  271.826508,          262144,000,000
010,    427200,    6675,  333.437592,   30.000000,22167.458984,  330.669220,21722.322266,    3.032217,  443.447327,  326.503845,        16777216,000,000
010,    275264,    4301,  187.941223,   30.000000,22314.414062,  187.141373,22056.113281,    1.489328,  257.519348,  185.180054,       134217728,000,000
011,    586176,    9159,  375.367950,   30.000000,22128.197266,  373.860413,21641.328125,    2.365334,  485.756134,  370.692749,          262144,000,000
011,    410944,    6421,  272.519653,   30.000000,22227.435547,  271.433868,21867.111328,    1.878440,  359.498993,  268.973480,        16777216,000,000
011,    142784,    2231,   96.049889,   30.000000,22405.224609,   95.665649,22279.152344,    0.649216,  125.728439,   94.793732,       134217728,000,000
012,    487808,    7622,  309.121033,   30.000000,22193.896484,  307.903931,21787.689453,    2.062321,  405.211273,  305.090546,          262144,000,000
