0000000,0000561,0000100,0001007,0006442,0007754,0015119,0000015,001024,000,000,16384
0000000,0004799,0002454,0001165,0016301,0016240,0030558,0003574,001024,000,000,16384
0000000,0000611,0000100,0001006,0005130,0006953,0012704,0000013,001024,001,000,16384
0000000,0004992,0003236,0001172,0006953,0013997,0019888,0003662,001024,001,000,16384
0000000,0000571,0000090,0001007,0007374,0008486,0016821,0000017,001024,002,000,16384
0000000,0003926,0002304,0001145,0017242,0016852,0031299,0002785,001024,002,000,16384
0000000,0000581,0000100,0001006,0006392,0007695,0015018,0000015,001024,000,001,16384
0000000,0004811,0002735,0001165,0016070,0016190,0030157,0003570,001024,000,001,16384
0000000,0000631,0000101,0001006,0005129,0006913,0012673,0000013,001024,001,001,16384
0000000,0005084,0003787,0001173,0006642,0013976,0019888,0003718,001024,001,001,16384
0000000,0000581,0000100,0001007,0007414,0008486,0016852,0000018,001024,002,001,16384
0000000,0003933,0002545,0001147,0017182,0016872,0031199,0002793,001024,002,001,16384
