tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   2394655, 2394655,   74.385750,      30.000,59352.781250,  512.030151,               0
001,   2394658, 2394658,   74.558151,      30.000,59384.429688,  478.850494,               0
002,   2394660, 2394660,   74.476128,      30.000,59379.214844,  484.122070,               0
003,   2394656, 2394656,   74.537987,      30.000,59376.570312,  488.609497,               0
004,   2394660, 2394660,   74.342148,      30.000,59388.914062,  476.258820,               0
005,   2394662, 2394662,   74.583023,      30.000,59418.226562,  446.494934,               0
006,   2394662, 2394662,   74.287048,      30.000,59388.750000,  476.674286,               0
007,   2394659, 2394659,   74.854576,      30.000,59369.964844,  494.908539,               0
008,   2394705, 2394705,   74.429413,      30.000,59348.097656,  517.476746,               0
009,   2394696, 2394696,   74.612556,      30.000,59289.820312,  574.995911,               0
010,   2394706, 2394706,   74.490837,      30.000,59385.753906,  478.761444,               0
011,   2394701, 2394701,   74.700813,      30.000,59384.136719,  480.419312,               0
012,   2394704, 2394704,   74.316902,      30.000,59368.394531,  496.467407,               0
013,   2394701, 2394701,   74.573921,      30.000,59393.285156,  471.383850,               0
014,   2394692, 2394692,   74.374908,      30.000,59378.605469,  485.920441,               0
015,   2394703, 2394703,   74.610092,      30.000,59372.523438,  490.796844,               0
016,   2394654, 2394654,   74.269096,      30.000,59299.511719,  564.227905,               0
017,   2394696, 2394696,   74.379059,      30.000,59246.347656,  618.917358,               0
018,   2394654, 2394654,   74.504501,      30.000,59367.804688,  497.161987,               0
019,   2394702, 2394702,   74.547852,      30.000,59390.089844,  474.910248,               0
020,   2394657, 2394657,   74.358818,      30.000,59375.730469,  489.890930,               0
021,   2394701, 2394701,   74.398811,      30.000,59416.078125,  448.980103,               0
022,   2392817, 2392817,   74.678520,      30.000,59341.242188,  523.717224,               0
023,   2394705, 2394705,   74.733665,      30.000,59360.816406,  503.538574,               0
024,   2394656, 2394656,   74.435669,      30.000,59382.375000,  482.863464,               0
025,   2394705, 2394705,   74.370186,      30.000,59410.921875,  453.995880,               0
026,   2394653, 2394653,   74.662560,      30.000,59357.039062,  508.109375,               0
027,   2394708, 2394708,   74.572945,      30.000,59384.113281,  480.596802,               0
028,   2394658, 2394658,   74.520149,      30.000,59424.652344,  440.135101,               0
029,   2394703, 2394703,   76.493584,      30.000,59419.429688,  442.102753,               0
030,   2394657, 2394657,   74.684883,      30.000,59448.019531,  418.363708,               0
031,   2394704, 2394704,   75.499496,      30.000,59329.433594,  532.734802,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2397660, 2397660,   74.485924,      30.000,59319.296875,  524.472900,               0
001,   2397662, 2397662,   74.685265,      30.000,59353.292969,  489.182037,               0
002,   2397663, 2397663,   74.441002,      30.000,59358.378906,  484.128967,               0
003,   2397658, 2397658,   74.636696,      30.000,59364.707031,  479.650177,               0
004,   2397662, 2397662,   74.379181,      30.000,59353.593750,  490.836792,               0
005,   2397660, 2397660,   74.748642,      30.000,59386.394531,  457.793549,               0
006,   2397666, 2397666,   74.453003,      30.000,59375.351562,  469.387848,               0
007,   2397662, 2397662,   74.710381,      30.000,59360.992188,  483.354401,               0
008,   2397715, 2397715,   74.537910,      30.000,59320.320312,  524.611755,               0
009,   2397714, 2397714,   74.552544,      30.000,59290.808594,  553.700134,               0
010,   2397718, 2397718,   74.642990,      30.000,59357.257812,  486.975677,               0
011,   2397716, 2397716,   74.784309,      30.000,59347.789062,  496.220490,               0
012,   2397717, 2397717,   74.483597,      30.000,59342.621094,  501.538879,               0
013,   2397714, 2397714,   74.638664,      30.000,59349.921875,  494.280579,               0
014,   2397715, 2397715,   74.499641,      30.000,59341.277344,  502.906891,               0
015,   2397696, 2397696,   74.868584,      30.000,59330.417969,  512.323547,               0
016,   2397656, 2397656,   74.392113,      30.000,59266.675781,  576.283752,               0
