tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     69540,   69540,    1.449588,   30.000000,27005.519531, 2989.799072,               0
001,     93619,   93619,    1.931795,   30.000000,25833.982422, 4160.175293,               0
002,     83041,   83041,    1.657203,   30.000000,26414.318359, 3579.820312,               0
003,     87804,   87804,    1.783422,   30.000000,26143.648438, 3851.069336,               0
004,     69745,   69745,    1.462557,   30.000000,27013.492188, 2992.081299,               0
005,     82900,   82900,    1.686290,   30.000000,26177.841797, 3820.768799,               0
006,     58117,   58117,    1.159604,   30.000000,27171.009766, 2826.592773,               0
007,     97020,   97020,    2.020544,   30.000000,25954.029297, 4044.230469,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     70471,   70471,    1.463457,   30.000000,26934.548828, 3061.459229,               0
001,     90907,   90907,    1.881696,   30.000000,25952.615234, 4046.652588,               0
002,     80653,   80653,    1.619161,   30.000000,26506.433594, 3491.257568,               0
003,     83460,   83460,    1.707666,   30.000000,26374.839844, 3620.129639,               0
004,     80288,   80288,    1.681419,   30.000000,26538.296875, 3456.511719,               0
005,     90835,   90835,    1.850016,   30.000000,25873.509766, 4123.937500,               0
006,     60987,   60987,    1.213063,   30.000000,27058.632812, 2936.806396,               0
007,     81586,   81586,    1.719564,   30.000000,26579.681641, 3418.635986,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     74018,   74018,    1.518834,   30.000000,26783.410156, 3215.570312,               0
001,     87471,   87471,    1.814123,   30.000000,26125.052734, 3872.222656,               0
002,     89298,   89298,    1.782344,   30.000000,26112.314453, 3881.305664,               0
003,     74791,   74791,    1.527221,   30.000000,26793.326172, 3202.272705,               0
004,     77339,   77339,    1.624046,   30.000000,26745.880859, 3251.238281,               0
005,     90719,   90719,    1.853166,   30.000000,25886.537109, 4107.277344,               0
006,     62276,   62276,    1.230540,   30.000000,26989.451172, 3009.460693,               0
007,     88040,   88040,    1.846645,   30.000000,26299.011719, 3696.955811,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     87812,   87812,    1.806820,   30.000000,26204.650391, 3797.739014,               0
001,     88289,   88289,    1.815803,   30.000000,26091.267578, 3905.869629,               0
002,     81000,   81000,    1.643404,   30.000000,26458.619141, 3535.638916,               0
003,     77047,   77047,    1.572559,   30.000000,26693.107422, 3302.917480,               0
004,     83236,   83236,    1.759823,   30.000000,26424.054688, 3571.148926,               0
005,     64905,   64905,    1.336871,   30.000000,26995.085938, 3000.395508,               0
006,     74099,   74099,    1.465445,   30.000000,26428.708984, 3570.039307,               0
007,     83292,   83292,    1.750892,   30.000000,26527.148438, 3472.050781,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     85991,   85991,    1.756962,   30.000000,26270.134766, 3724.135986,               0
001,     91818,   91818,    1.899960,   30.000000,25925.826172, 4068.431885,               0
002,     68217,   68217,    1.360227,   30.000000,27032.005859, 2972.244385,               0
003,     72529,   72529,    1.472636,   30.000000,26907.947266, 3088.073486,               0
004,     81859,   81859,    1.703157,   30.000000,26565.689453, 3434.345215,               0
005,     97984,   97984,    1.993150,   30.000000,25488.906250, 4507.738281,               0
006,     65562,   65562,    1.314243,   30.000000,26826.330078, 3172.793213,               0
007,     77520,   77520,    1.623348,   30.000000,26762.353516, 3234.099609,               0
-------------------------------------------------------------------------------------------------------

