tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     20687,   20687,    4.546667
001,     20690,   20690,    3.739725
002,     20690,   20690,    3.225754
003,     20688,   20688,    4.115483
004,     20689,   20689,    3.905982
005,     20690,   20690,    3.832341
006,     20690,   20690,    4.632343
007,     20687,   20687,    3.409531
008,     20690,   20690,    4.880125
009,     20690,   20690,    3.952117
010,     20689,   20689,    5.162762
011,     20690,   20690,    4.159316
012,     20689,   20689,    4.395030
013,     20689,   20689,    3.638642
014,     20689,   20689,    4.286170
015,     20687,   20687,    4.127313
-------------------------------------------------------------------------------------------------------

RUN 1
000,     21002,   21002,    4.593890
001,     21002,   21002,    3.486347
002,     21002,   21002,    3.055747
003,     21000,   21000,    3.565419
004,     21002,   21002,    3.683525
005,     21002,   21002,    4.746673
006,     20999,   20999,    4.801148
007,     21002,   21002,    3.802620
008,     21002,   21002,    4.098276
009,     21002,   21002,    3.724646
010,     21003,   21003,    3.452738
011,     20999,   20999,    3.686607
012,     21002,   21002,    3.251152
013,     21001,   21001,    3.380880
014,     21003,   21003,    4.962492
015,     21002,   21002,    4.266795
-------------------------------------------------------------------------------------------------------

RUN 2
000,     20604,   20604,    5.123517
001,     20605,   20605,    4.340379
002,     20605,   20605,    2.893503
003,     20604,   20604,    3.959312
004,     20604,   20604,    3.542587
005,     20604,   20604,    4.441613
006,     20603,   20603,    4.683044
007,     20605,   20605,    4.315730
008,     20605,   20605,    4.692514
009,     20603,   20603,    4.115413
010,     20604,   20604,    4.971087
011,     20603,   20603,    3.854980
012,     20605,   20605,    4.537889
013,     20603,   20603,    3.731945
014,     20604,   20604,    5.558198
015,     20604,   20604,    4.058268
-------------------------------------------------------------------------------------------------------

RUN 3
000,     20988,   20988,    4.833429
001,     20992,   20992,    3.936641
002,     20991,   20991,    5.428904
003,     20990,   20990,    3.956476
004,     20991,   20991,    3.457049
005,     20992,   20992,    4.500141
006,     20991,   20991,    3.124263
007,     20992,   20992,    3.445949
008,     20992,   20992,    5.035039
009,     20992,   20992,    4.176758
010,     20987,   20987,    4.933165
011,     20991,   20991,    4.225650
012,     20992,   20992,    4.849664
013,     20992,   20992,    3.322914
014,     20992,   20992,    2.954756
015,     20990,   20990,    4.135191
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21252,   21252,    3.244195
001,     21254,   21254,    4.693235
002,     21253,   21253,    4.193952
003,     21253,   21253,    4.091744
004,     21254,   21254,    3.937249
005,     21254,   21254,    3.380506
006,     21254,   21254,    4.675451
007,     21253,   21253,    4.844019
008,     21254,   21254,    3.083605
009,     21253,   21253,    3.782142
010,     21254,   21254,    5.211326
011,     21252,   21252,    3.271352
012,     21253,   21253,    3.805803
013,     21253,   21253,    4.461203
014,     21254,   21254,    2.971537
015,     21251,   21251,    3.991580
-------------------------------------------------------------------------------------------------------

