tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00348757,020,00192271,00008494,00006765,001024,000,000,00016384
001,00000000,00345491,020,00191422,00008306,00006953,001024,000,000,00016384
002,00000000,00342134,020,00188957,00008417,00007039,001024,000,000,00016384
003,00000000,00338207,020,00186901,00008389,00007047,001024,000,000,00016384
004,00000000,00335711,020,00185664,00008274,00006563,001024,000,000,00016384
005,00000000,00331502,020,00183341,00008101,00006481,001024,000,000,00016384
006,00000000,00343192,020,00188837,00008389,00006759,001024,000,000,00016384
007,00000000,00339612,020,00187013,00008259,00006582,001024,000,000,00016384
008,00000000,00336945,020,00184869,00008294,00006970,001024,000,000,00016384
009,00000000,00334241,020,00183792,00008287,00007042,001024,000,000,00016384
010,00000000,00330781,020,00182238,00008082,00006863,001024,000,000,00016384
011,00000000,00330090,020,00181201,00007949,00006148,001024,000,000,00016384
012,00000000,00327986,020,00180592,00008031,00006629,001024,000,000,00016384
013,00000000,00327046,020,00179350,00007938,00006739,001024,000,000,00016384
014,00000000,00325144,020,00179465,00008058,00006864,001024,000,000,00016384
015,00000000,00325043,020,00179389,00007964,00006231,001024,000,000,00016384
016,00000000,00324423,020,00179153,00007847,00006083,001024,000,000,00016384
017,00000000,00324737,020,00178231,00007886,00006175,001024,000,000,00016384
018,00000000,00324660,020,00178612,00007875,00006269,001024,000,000,00016384
019,00000000,00325287,020,00178646,00007867,00006870,001024,000,000,00016384
020,00000000,00324705,020,00178898,00007966,00006809,001024,000,000,00016384
021,00000000,00325435,020,00178790,00007838,00006246,001024,000,000,00016384
022,00000000,00324658,020,00178639,00008044,00006704,001024,000,000,00016384
023,00000000,00325504,020,00178048,00007856,00006808,001024,000,000,00016384
024,00000000,00324326,020,00178506,00007937,00006737,001024,000,000,00016384
025,00000000,00324061,020,00178617,00007984,00006517,001024,000,000,00016384
026,00000000,00323822,020,00178155,00007756,00006464,001024,000,000,00016384
027,00000000,00322689,020,00177865,00007904,00006526,001024,000,000,00016384
028,00000000,00322736,020,00177006,00007964,00006271,001024,000,000,00016384
029,00000000,00322080,020,00177086,00007711,00006488,001024,000,000,00016384
030,00000000,00321456,020,00175501,00007833,00006663,001024,000,000,00016384
031,00000000,00319510,020,00176507,00007852,00006577,001024,000,000,00016384
000,00000000,00673960,020,00432264,00017580,00012025,001024,001,000,00016384
001,00000000,00662804,020,00426113,00016993,00011698,001024,001,000,00016384
002,00000000,00649075,020,00416190,00016852,00012234,001024,001,000,00016384
003,00000000,00638047,020,00408196,00016196,00011542,001024,001,000,00016384
004,00000000,00628150,020,00401620,00016319,00011258,001024,001,000,00016384
005,00000000,00667569,020,00430037,00017171,00011866,001024,001,000,00016384
006,00000000,00659744,020,00424248,00016994,00012032,001024,001,000,00016384
007,00000000,00646710,020,00412795,00016578,00011909,001024,001,000,00016384
008,00000000,00637671,020,00410777,00016275,00011333,001024,001,000,00016384
009,00000000,00627678,020,00402241,00016164,00011391,001024,001,000,00016384
010,00000000,00619428,020,00397670,00015940,00011834,001024,001,000,00016384
011,00000000,00613612,020,00391077,00015917,00011187,001024,001,000,00016384
012,00000000,00608907,020,00391641,00015760,00011016,001024,001,000,00016384
013,00000000,00604611,020,00388495,00015578,00010798,001024,001,000,00016384
014,00000000,00602188,020,00388046,00015486,00010840,001024,001,000,00016384
015,00000000,00599833,020,00382599,00015479,00011384,001024,001,000,00016384
