tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   7120724, 7120724,  220.555344,      30.000,58496.906250, 1064.905762,               0
001,   7120701, 7120701,  221.148026,      30.000,58446.730469, 1112.960327,               0
002,   7120729, 7120729,  220.998444,      30.000,58427.500000, 1132.394287,               0
003,   7120737, 7120737,  220.483536,      30.000,58458.105469, 1102.402832,               0
004,   7120711, 7120711,  221.510696,      30.000,58478.843750, 1080.506470,               0
005,   7120702, 7120702,  220.740219,      30.000,58433.570312, 1127.784424,               0
006,   7120720, 7120720,  221.108459,      30.000,58444.976562, 1116.001343,               0
007,   7120722, 7120722,  226.090851,      30.000,58433.687500, 1122.595825,               0
008,   7120739, 7120739,  221.365219,      30.000,58335.574219, 1224.692993,               0
009,   7120737, 7120737,  221.552414,      30.000,58423.105469, 1136.267700,               0
010,   7120729, 7120729,  221.755081,      30.000,58398.269531, 1160.501587,               0
011,   7120729, 7120729,  220.902039,      30.000,58450.390625, 1109.517578,               0
012,   7120746, 7120746,  221.616379,      30.000,58468.671875, 1090.229370,               0
013,   7120745, 7120745,  221.215042,      30.000,58409.125000, 1150.094238,               0
014,   7120741, 7120741,  221.553802,      30.000,58445.511719, 1113.190552,               0
015,   7120748, 7120748,  221.535797,      30.000,58470.644531, 1087.521606,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7131486, 7131486,  221.083237,      30.000,58465.636719, 1079.536499,               0
001,   7131484, 7131484,  221.040298,      30.000,58446.289062, 1097.932739,               0
002,   7131473, 7131473,  221.246475,      30.000,58405.500000, 1138.578613,               0
003,   7131482, 7131482,  220.770462,      30.000,58445.296875, 1099.059082,               0
004,   7131473, 7131473,  221.615250,      30.000,58456.144531, 1087.161865,               0
005,   7131483, 7131483,  220.950668,      30.000,58409.500000, 1135.581177,               0
006,   7131451, 7131451,  221.481873,      30.000,58429.167969, 1115.556030,               0
007,   7131487, 7131487,  226.158798,      30.000,58417.664062, 1122.735474,               0
008,   7131385, 7131385,  221.693207,      30.000,58328.542969, 1215.854492,               0
009,   7131390, 7131390,  221.693024,      30.000,58401.253906, 1142.325806,               0
010,   7131392, 7131392,  221.900436,      30.000,58366.320312, 1176.488647,               0
011,   7131390, 7131390,  221.379623,      30.000,58434.125000, 1109.664551,               0
012,   7131380, 7131380,  221.927383,      30.000,58448.675781, 1094.130981,               0
013,   7131359, 7131359,  221.354767,      30.000,58386.792969, 1156.736206,               0
014,   7131370, 7131370,  221.712982,      30.000,58430.878906, 1111.889160,               0
015,   7131372, 7131372,  221.853760,      30.000,58445.285156, 1096.934692,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   7142003, 7142003,  221.170349,      30.000,58481.945312, 1062.844971,               0
001,   7142013, 7142013,  221.417877,      30.000,58429.003906, 1114.722290,               0
002,   7142065, 7142065,  221.826218,      30.000,58404.917969, 1138.166382,               0
003,   7142072, 7142072,  221.176697,      30.000,58437.992188, 1105.663818,               0
004,   7142051, 7142051,  222.009308,      30.000,58459.847656, 1082.720337,               0
005,   7142077, 7142077,  221.457047,      30.000,58411.574219, 1132.527954,               0
006,   7142075, 7142075,  221.672104,      30.000,58429.796875, 1114.375000,               0
007,   7142056, 7142056,  226.818405,      30.000,58411.507812, 1127.925171,               0
008,   7142204, 7142204,  222.022537,      30.000,58317.597656, 1225.954712,               0
009,   7142202, 7142202,  222.180420,      30.000,58405.746094, 1136.974976,               0
010,   7142205, 7142205,  222.279572,      30.000,58382.109375, 1159.785645,               0
011,   7142193, 7142193,  221.759384,      30.000,58423.792969, 1119.209229,               0
012,   7142178, 7142178,  222.318832,      30.000,58444.335938, 1097.882446,               0
013,   7142207, 7142207,  221.706512,      30.000,58399.628906, 1142.946777,               0
014,   7142199, 7142199,  222.165527,      30.000,58431.335938, 1110.683350,               0
015,   7142199, 7142199,  222.115692,      30.000,58441.808594, 1099.699463,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   7134624, 7134624,  220.902298,      30.000,58475.179688, 1070.231689,               0
001,   7134666, 7134666,  221.069656,      30.000,58429.761719, 1114.242676,               0
002,   7134661, 7134661,  221.321136,      30.000,58405.636719, 1138.097778,               0
003,   7134683, 7134683,  220.933487,      30.000,58435.078125, 1109.182007,               0
004,   7134674, 7134674,  221.754059,      30.000,58457.230469, 1085.918579,               0
005,   7134665, 7134665,  221.094772,      30.000,58415.902344, 1128.696167,               0
006,   7134668, 7134668,  221.614883,      30.000,58429.078125, 1115.417480,               0
007,   7134662, 7134662,  226.174423,      30.000,58416.511719, 1123.703125,               0
008,   7134813, 7134813,  221.863647,      30.000,58329.468750, 1214.587036,               0
009,   7134815, 7134815,  222.144104,      30.000,58400.761719, 1142.354736,               0
010,   7134814, 7134814,  222.110428,      30.000,58373.242188, 1169.225708,               0
011,   7134808, 7134808,  221.512497,      30.000,58425.617188, 1117.821167,               0
012,   7134816, 7134816,  221.967026,      30.000,58451.769531, 1091.042358,               0
013,   7134816, 7134816,  221.508469,      30.000,58395.175781, 1147.961426,               0
014,   7134811, 7134811,  222.007843,      30.000,58430.960938, 1111.508667,               0
015,   7134805, 7134805,  221.866364,      30.000,58446.910156, 1094.847412,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,   7130734, 7130734,  220.998657,      30.000,58483.679688, 1061.601807,               0
001,   7130752, 7130752,  221.148102,      30.000,58438.070312, 1106.029663,               0
002,   7130761, 7130761,  221.184479,      30.000,58407.718750, 1136.409180,               0
003,   7130763, 7130763,  220.677460,      30.000,58443.359375, 1101.233521,               0
004,   7130761, 7130761,  221.628662,      30.000,58461.046875, 1082.392700,               0
