tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    774087,  774087,   31.321810
001,    375990,  375990,   15.160797
002,    902230,  902230,   36.260960
003,    242082,  242082,    9.816545
004,    919664,  919664,   37.152855
005,    429044,  429044,   17.256794
006,    937781,  937781,   37.593842
007,    385728,  385728,   15.492957
008,   1151882, 1151882,   46.188641
009,    210818,  210818,    8.446834
010,    590634,  590634,   23.667213
011,    300815,  300815,   12.210627
012,    679969,  679969,   27.223806
013,    866706,  866706,   34.847012
014,   1133495, 1133495,   45.430016
015,    163979,  163979,    6.588217
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1850089, 1850089,   74.186363
001,       702,     702,    0.034077
002,   1240998, 1240998,   49.714668
003,       396,     396,    0.023003
004,    961309,  961309,   39.675018
005,       608,     608,    0.033050
006,   1343224, 1343224,   53.798664
007,       624,     624,    0.034083
008,   1287346, 1287346,   51.534927
009,       452,     452,    0.024690
010,    808246,  808246,   32.363964
011,       911,     911,    0.048117
012,   1444723, 1444723,   58.028755
013,       338,     338,    0.020450
014,   1097233, 1097233,   43.931389
015,       422,     422,    0.025587
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1416950, 1416950,   56.877453
001,       790,     790,    0.041640
002,   1235368, 1235368,   49.478313
003,      1311,    1311,    0.064110
004,   1150796, 1150796,   47.440102
005,       396,     396,    0.025480
006,   1292253, 1292253,   51.818325
007,      1103,    1103,    0.055170
008,   1325445, 1325445,   53.133270
009,      1112,    1112,    0.052733
010,    614001,  614001,   24.599884
011,      1354,    1354,    0.068633
012,   1638003, 1638003,   65.719307
013,       881,     881,    0.048920
014,   1351796, 1351796,   54.180611
015,       512,     512,    0.027367
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1268628, 1268628,   50.829796
001,      1227,    1227,    0.059740
002,   1115303, 1115303,   44.665920
003,       454,     454,    0.028217
004,    776067,  776067,   31.783859
005,       580,     580,    0.033963
006,   1527573, 1527573,   61.438354
007,       410,     410,    0.021817
008,   1515043, 1515043,   60.664398
009,       533,     533,    0.026507
010,    495356,  495356,   19.849010
011,       464,     464,    0.026037
012,   1923147, 1923147,   77.121086
013,       490,     490,    0.025617
014,   1413453, 1413453,   56.607666
015,       533,     533,    0.033283
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1312274, 1312274,   52.635315
001,       897,     897,    0.047227
002,   1441684, 1441684,   57.745995
003,       703,     703,    0.036347
004,   1087904, 1087904,   44.899670
005,       491,     491,    0.027213
006,   1304560, 1304560,   52.432468
007,       491,     491,    0.025733
008,   1220258, 1220258,   48.908520
009,       777,     777,    0.039847
010,    827497,  827497,   33.165298
011,      1202,    1202,    0.060780
012,   1744585, 1744585,   69.847107
013,       785,     785,    0.043930
014,   1093234, 1093234,   43.791172
015,       494,     494,    0.031763
-------------------------------------------------------------------------------------------------------

