tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000, 237274504,237274504, 9504.458984
-------------------------------------------------------------------------------------------------------

RUN 1
000, 237290379,237290379, 9504.964844
-------------------------------------------------------------------------------------------------------

RUN 2
000, 237256818,237256818, 9504.199219
-------------------------------------------------------------------------------------------------------

RUN 3
000, 237249823,237249823, 9505.041016
-------------------------------------------------------------------------------------------------------

RUN 4
000, 237301032,237301032, 9505.314453
-------------------------------------------------------------------------------------------------------

