lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007804,0001390,0000170,0001005,0005360,0007213,0005901,001024,001,000,0001
0011101,0004227,0000521,0001009,0008446,0010079,0009448,001024,001,000,0001
0007764,0001388,0000180,0001005,0005350,0007144,0005891,001024,001,001,0001
0011061,0004410,0000531,0001009,0008366,0010039,0009307,001024,001,001,0001
0007744,0001387,0000170,0001005,0005350,0007154,0005891,001024,001,002,0001
0011151,0004403,0000511,0001009,0008546,0010159,0009417,001024,001,002,0001
0007805,0001391,0000180,0001005,0005380,0007154,0005921,001024,001,003,0001
0011111,0005382,0000531,0001009,0008476,0010069,0009387,001024,001,003,0001
0007805,0001390,0000170,0001005,0005350,0007214,0005891,001024,001,004,0001
0011471,0005726,0000521,0001009,0009147,0010400,0010039,001024,001,004,0001
0009258,0000381,0000130,0001008,0008426,0008826,0010290,001024,001,000,0512
0017603,0001050,0000461,0001016,0021450,0017142,0024436,001024,001,000,0512
0007534,0000391,0000130,0001007,0006061,0007094,0006572,001024,001,001,0512
0016671,0001040,0000451,0001015,0019096,0016221,0023103,001024,001,001,0512
0007484,0000401,0000130,0001007,0006011,0007043,0006503,001024,001,002,0512
0016270,0001036,0000471,0001015,0018334,0015829,0022382,001024,001,002,0512
0007474,0000390,0000130,0001007,0005992,0007033,0006482,001024,001,003,0512
0016020,0001035,0000451,0001015,0018124,0015569,0021952,001024,001,003,0512
0007414,0000390,0000130,0001006,0005942,0006973,0006412,001024,001,004,0512
0015599,0001032,0000451,0001014,0017273,0015139,0021280,001024,001,004,0512
