tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     33707,   33707,    0.319758,   30.000000,22284.712891,  214.714081,22102.185547,   37.439404,  180.724777,  175.691238,     33707,               0,000,000
001,     90857,   90857,    0.863709,   30.000000,21915.335938,  582.650024,21419.441406,  101.150146,  491.009796,  477.541809,     90857,               0,000,000
002,     67489,   67489,    0.634306,   30.000000,22077.453125,  421.306213,21718.501953,   72.626892,  355.445038,  346.017548,     67489,               0,000,000
003,    197909,  197909,    1.844500,   30.000000,21252.554688, 1243.406616,20194.789062,  214.746323, 1047.945801, 1019.760620,    197909,               0,000,000
004,     40357,   40357,    0.380183,   30.000000,22245.777344,  253.644806,22030.943359,   44.988251,  212.748627,  207.034637,     40357,               0,000,000
005,    211464,  211464,    1.976014,   30.000000,21183.564453, 1312.537476,20065.888672,  228.343506, 1106.708496, 1075.719971,    211464,               0,000,000
006,     79796,   79796,    0.744472,   30.000000,21951.927734,  546.331177,21482.808594,   88.461868,  465.001953,  454.600037,     79796,               0,000,000
007,    141722,  141722,    1.330593,   30.000000,21617.408203,  879.757141,20869.785156,  153.957840,  740.116882,  719.896545,    141722,               0,000,000
008,     97196,   97196,    0.913198,   30.000000,21741.808594,  756.292480,21069.126953,  109.648163,  664.148682,  638.322693,     97196,               0,000,000
009,     51494,   51494,    0.473462,   30.000000,22111.496094,  387.530731,21771.804688,   57.526741,  337.029236,  328.018646,     51494,               0,000,000
010,     68750,   68750,    0.649976,   30.000000,21977.369141,  521.217590,21521.904297,   77.320259,  451.871033,  441.182648,     68750,               0,000,000
011,    145283,  145283,    1.346699,   30.000000,21408.121094, 1089.093140,20448.349609,  162.935837,  952.183228,  920.469360,    145283,               0,000,000
012,    189786,  189786,    1.785914,   30.000000,21087.923828, 1408.501465,19855.136719,  211.740982, 1222.294067, 1188.716309,    189786,               0,000,000
013,     94260,   94260,    0.891903,   30.000000,21784.880859,  713.261230,21161.382812,  104.088242,  618.390503,  605.286255,     94260,               0,000,000
014,     98087,   98087,    0.913041,   30.000000,21761.109375,  737.110535,21115.027344,  108.745178,  642.060181,  624.491760,     98087,               0,000,000
015,    123878,  123878,    1.146449,   30.000000,21564.291016,  933.283020,20746.976562,  139.532944,  810.877869,  788.954956,    123878,               0,000,000
000,     53580,   53580,    0.506390,   30.000000,22162.990234,  336.162842,21877.330078,   58.421074,  282.815399,  275.297852,     53580,               0,000,001
001,     61108,   61108,    0.579350,   30.000000,22102.626953,  396.038574,21771.937500,   75.243576,  327.427887,  318.287903,     61108,               0,000,001
002,    165205,  165205,    1.545202,   30.000000,21468.792969, 1027.979492,20595.044922,  179.155075,  865.225342,  842.416016,    165205,               0,000,001
003,    149137,  149137,    1.384896,   30.000000,21557.505859,  939.569580,20760.591797,  165.330917,  788.902649,  767.573853,    149137,               0,000,001
004,     53691,   53691,    0.499160,   30.000000,22154.962891,  343.949890,21869.074219,   65.215141,  283.581451,  276.619781,     53691,               0,000,001
005,     96126,   96126,    0.899584,   30.000000,21890.779297,  607.502625,21380.849609,  112.857178,  504.975037,  490.916870,     96126,               0,000,001
006,     84676,   84676,    0.788342,   30.000000,21911.302734,  586.908142,21410.099609,   97.773659,  496.905487,  485.618713,     84676,               0,000,001
007,     40191,   40191,    0.386878,   30.000000,22237.439453,  261.693848,22017.027344,   47.908276,  218.215042,  212.021255,     40191,               0,000,001
008,    146994,  146994,    1.379671,   30.000000,21341.984375, 1155.305054,20310.615234,  166.520584, 1018.505127,  976.263672,    146994,               0,000,001
009,    149677,  149677,    1.408623,   30.000000,21374.535156, 1122.651978,20391.738281,  167.964737,  975.019836,  948.842590,    149677,               0,000,001
010,    133787,  133787,    1.262215,   30.000000,21485.230469, 1012.156006,20598.050781,  150.729645,  880.240051,  856.166748,    133787,               0,000,001
011,     53573,   53573,    0.498217,   30.000000,22101.322266,  397.838409,21749.189453,   59.468216,  349.348999,  336.300049,     53573,               0,000,001
012,    246136,  246136,    2.295852,   30.000000,20660.154297, 1835.045288,19054.779297,  275.786713, 1591.762573, 1548.944336,    246136,               0,000,001
013,     76117,   76117,    0.709905,   30.000000,21920.406250,  577.998596,21413.894531,   84.514374,  502.411865,  490.352325,     76117,               0,000,001
014,    139606,  139606,    1.303875,   30.000000,21438.929688, 1058.447144,20510.650391,  155.976776,  922.825256,  896.943115,    139606,               0,000,001
015,     45512,   45512,    0.420534,   30.000000,22160.017578,  339.174408,21861.810547,   50.539764,  295.853027,  286.883331,     45512,               0,000,001
