lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0014027,0000210,0000030,0004557,0009678,0013075,0010159,001024,001,000,0001
0025809,0000531,0000040,0036452,0015208,0018625,0015740,001024,001,000,0001
0015630,0000201,0000030,0005200,0014176,0015139,0014958,001024,002,000,0001
0021070,0000321,0000031,0042569,0022773,0020338,0023575,001024,002,000,0001
0013836,0000221,0000030,0004382,0009729,0013004,0010099,001024,003,000,0001
0019366,0000321,0000041,0034135,0015238,0018404,0015399,001024,003,000,0001
0016061,0000201,0000030,0005308,0014868,0015569,0015739,001024,004,000,0001
0022373,0000371,0000050,0044795,0023785,0021611,0024927,001024,004,000,0001
0013285,0000210,0000030,0004422,0009097,0012343,0009558,001024,001,001,0001
0026269,0000511,0000040,0035264,0015149,0018305,0015128,001024,001,001,0001
0015870,0000201,0000030,0005325,0015058,0015389,0015980,001024,002,001,0001
0021220,0000330,0000040,0043219,0023223,0020299,0024175,001024,002,001,0001
0016030,0000201,0000030,0005388,0015369,0015549,0016321,001024,003,001,0001
0022814,0000340,0000031,0043862,0024096,0021400,0025438,001024,003,001,0001
0013115,0000230,0000030,0004289,0009227,0012283,0009598,001024,004,001,0001
0018715,0000320,0000041,0034082,0014287,0017824,0014387,001024,004,001,0001
0013315,0000201,0000030,0004411,0009097,0012353,0009568,001024,001,002,0001
0025809,0000451,0000040,0034252,0014587,0017653,0014958,001024,001,002,0001
0015609,0000211,0000030,0005243,0014848,0015128,0015719,001024,002,002,0001
0020920,0000341,0000031,0043031,0023254,0020078,0024346,001024,002,002,0001
0013115,0000221,0000030,0004256,0009218,0012283,0009598,001024,003,002,0001
0018184,0000341,0000041,0033201,0014638,0017202,0014778,001024,003,002,0001
0015900,0000210,0000030,0005333,0015369,0015419,0016311,001024,004,002,0001
0021901,0000340,0000031,0043853,0024116,0020999,0025358,001024,004,002,0001
0016050,0000201,0000030,0005259,0013946,0015559,0014828,001024,001,003,0001
0023815,0000331,0000031,0042989,0023595,0023284,0024897,001024,001,003,0001
0014798,0000211,0000030,0004795,0010390,0013846,0010871,001024,002,003,0001
0029285,0000551,0000040,0039653,0017122,0022342,0017613,001024,002,003,0001
0014617,0000221,0000030,0004582,0010390,0013786,0010750,001024,003,003,0001
0023113,0000321,0000041,0037744,0017072,0022232,0017182,001024,003,003,0001
0015960,0000200,0000030,0005248,0013766,0015470,0014658,001024,004,003,0001
0024295,0000341,0000040,0044225,0023204,0023554,0024245,001024,004,003,0001
0014067,0000210,0000030,0004578,0009728,0013105,0010219,001024,001,004,0001
0026870,0000541,0000040,0036271,0015299,0018595,0015499,001024,001,004,0001
0015710,0000210,0000030,0005208,0014177,0015228,0014969,001024,002,004,0001
0021150,0000331,0000040,0042472,0022823,0020368,0023654,001024,002,004,0001
0013856,0000221,0000030,0004395,0009748,0013025,0010119,001024,003,004,0001
0018454,0000321,0000041,0034708,0014638,0017453,0014767,001024,003,004,0001
0016090,0000201,0000030,0005294,0014828,0015600,0015690,001024,004,004,0001
0022282,0000350,0000040,0043989,0023114,0021471,0024546,001024,004,004,0001
0006913,0000201,0000030,0001005,0005310,0005951,0005851,001024,001,000,0512
0012092,0000341,0000031,0001181,0009017,0010019,0009508,001024,001,000,0512
0010330,0000180,0000030,0001009,0010319,0009799,0013235,001024,002,000,0512
0017624,0000260,0000050,0001101,0022753,0017062,0025408,001024,002,000,0512
0006712,0000220,0000040,0001005,0005200,0005881,0005540,001024,003,000,0512
