tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00104960,00104960,010,00271201,001024,001,000,0256
001,00105144,00105144,010,00271723,001024,001,000,0256
002,00105388,00105388,010,00271238,001024,001,000,0256
003,00104943,00104943,010,00270640,001024,001,000,0256
004,00105227,00105227,010,00270221,001024,001,000,0256
005,00105042,00105042,010,00270032,001024,001,000,0256
006,00104115,00104115,010,00267997,001024,001,000,0256
007,00104605,00104605,010,00268885,001024,001,000,0256
008,00104328,00104328,010,00268074,001024,001,000,0256
009,00104116,00104116,010,00267900,001024,001,000,0256
010,00103688,00103688,010,00267337,001024,001,000,0256
011,00103754,00103754,010,00266457,001024,001,000,0256
012,00103765,00103765,010,00267827,001024,001,000,0256
013,00102933,00102933,010,00263607,001024,001,000,0256
014,00103508,00103508,010,00266649,001024,001,000,0256
015,00103376,00103376,010,00265517,001024,001,000,0256
016,00103145,00103145,010,00264814,001024,001,000,0256
017,00102598,00102598,010,00263096,001024,001,000,0256
018,00102937,00102937,010,00264373,001024,001,000,0256
019,00101864,00101864,010,00261053,001024,001,000,0256
020,00102778,00102778,010,00263472,001024,001,000,0256
021,00102794,00102794,010,00264338,001024,001,000,0256
022,00102660,00102660,010,00263539,001024,001,000,0256
023,00102209,00102209,010,00262343,001024,001,000,0256
024,00102004,00102004,010,00262642,001024,001,000,0256
025,00100711,00100711,010,00258526,001024,001,000,0256
026,00101889,00101889,010,00262405,001024,001,000,0256
027,00101392,00101392,010,00260301,001024,001,000,0256
028,00101644,00101644,010,00261559,001024,001,000,0256
029,00101548,00101548,010,00260341,001024,001,000,0256
030,00101603,00101603,010,00260871,001024,001,000,0256
031,00101446,00101446,010,00260533,001024,001,000,0256
000,00105440,00105440,010,00263142,001024,002,000,0256
001,00105308,00105308,010,00261788,001024,002,000,0256
002,00105108,00105108,010,00261581,001024,002,000,0256
003,00104927,00104927,010,00260904,001024,002,000,0256
004,00103944,00103944,010,00258482,001024,002,000,0256
005,00104644,00104644,010,00259648,001024,002,000,0256
006,00104032,00104032,010,00258647,001024,002,000,0256
007,00103774,00103774,010,00257902,001024,002,000,0256
008,00103304,00103304,010,00257448,001024,002,000,0256
009,00102914,00102914,010,00255446,001024,002,000,0256
010,00102918,00102918,010,00255023,001024,002,000,0256
011,00103695,00103695,010,00257405,001024,002,000,0256
012,00102503,00102503,010,00255075,001024,002,000,0256
013,00102644,00102644,010,00254746,001024,002,000,0256
014,00102092,00102092,010,00253141,001024,002,000,0256
015,00102336,00102336,010,00254312,001024,002,000,0256
016,00102401,00102401,010,00254204,001024,002,000,0256
017,00101994,00101994,010,00253187,001024,002,000,0256
018,00100975,00100975,010,00249629,001024,002,000,0256
019,00100951,00100951,010,00250355,001024,002,000,0256
020,00101560,00101560,010,00252162,001024,002,000,0256
021,00100948,00100948,010,00250590,001024,002,000,0256
022,00101428,00101428,010,00251743,001024,002,000,0256
023,00100886,00100886,010,00250341,001024,002,000,0256
024,00101044,00101044,010,00250868,001024,002,000,0256
025,00100821,00100821,010,00249894,001024,002,000,0256
026,00100297,00100297,010,00248798,001024,002,000,0256
027,00100342,00100342,010,00249254,001024,002,000,0256
028,00099970,00099970,010,00248220,001024,002,000,0256
029,00099257,00099257,010,00245914,001024,002,000,0256
030,00100207,00100207,010,00248547,001024,002,000,0256
031,00100164,00100164,010,00248159,001024,002,000,0256
000,00105507,00105507,010,00262226,001024,003,000,0256
001,00105774,00105774,010,00263309,001024,003,000,0256
002,00104687,00104687,010,00260394,001024,003,000,0256
003,00104966,00104966,010,00260929,001024,003,000,0256
004,00104887,00104887,010,00261298,001024,003,000,0256
005,00104674,00104674,010,00259172,001024,003,000,0256
006,00104731,00104731,010,00260109,001024,003,000,0256
007,00104484,00104484,010,00259310,001024,003,000,0256
008,00103094,00103094,010,00256577,001024,003,000,0256
009,00103141,00103141,010,00256699,001024,003,000,0256
010,00103833,00103833,010,00257919,001024,003,000,0256
011,00103512,00103512,010,00257259,001024,003,000,0256
012,00102623,00102623,010,00254919,001024,003,000,0256
013,00102390,00102390,010,00254227,001024,003,000,0256
014,00103036,00103036,010,00255650,001024,003,000,0256
015,00101550,00101550,010,00251952,001024,003,000,0256
016,00102569,00102569,010,00254375,001024,003,000,0256
017,00102186,00102186,010,00253874,001024,003,000,0256
018,00101919,00101919,010,00253803,001024,003,000,0256
019,00101585,00101585,010,00252313,001024,003,000,0256
020,00101413,00101413,010,00252033,001024,003,000,0256
021,00101746,00101746,010,00252400,001024,003,000,0256
022,00101391,00101391,010,00251384,001024,003,000,0256
023,00101200,00101200,010,00251009,001024,003,000,0256
024,00101231,00101231,010,00251929,001024,003,000,0256
025,00099733,00099733,010,00246897,001024,003,000,0256
026,00100900,00100900,010,00250648,001024,003,000,0256
027,00100922,00100922,010,00250008,001024,003,000,0256
028,00100805,00100805,010,00250315,001024,003,000,0256
029,00100867,00100867,010,00249747,001024,003,000,0256
030,00099986,00099986,010,00248126,001024,003,000,0256
031,00100174,00100174,010,00248303,001024,003,000,0256
000,00100308,00100308,010,00249723,001024,004,000,0256
001,00102033,00102033,010,00254356,001024,004,000,0256
002,00102300,00102300,010,00254626,001024,004,000,0256
003,00101462,00101462,010,00253200,001024,004,000,0256
004,00101375,00101375,010,00252438,001024,004,000,0256
005,00101704,00101704,010,00252651,001024,004,000,0256
006,00100948,00100948,010,00251554,001024,004,000,0256
007,00101445,00101445,010,00252865,001024,004,000,0256
008,00100627,00100627,010,00250520,001024,004,000,0256
009,00100476,00100476,010,00249055,001024,004,000,0256
010,00100868,00100868,010,00250717,001024,004,000,0256
011,00100567,00100567,010,00250100,001024,004,000,0256
012,00100221,00100221,010,00249110,001024,004,000,0256
013,00099841,00099841,010,00248151,001024,004,000,0256
014,00099383,00099383,010,00247744,001024,004,000,0256
015,00098734,00098734,010,00245092,001024,004,000,0256
016,00099368,00099368,010,00247247,001024,004,000,0256
017,00099013,00099013,010,00245522,001024,004,000,0256
018,00098625,00098625,010,00244942,001024,004,000,0256
019,00099016,00099016,010,00245589,001024,004,000,0256
020,00098368,00098368,010,00244747,001024,004,000,0256
021,00098842,00098842,010,00245500,001024,004,000,0256
022,00098617,00098617,010,00244503,001024,004,000,0256
023,00098506,00098506,010,00244316,001024,004,000,0256
024,00097986,00097986,010,00243190,001024,004,000,0256
025,00097652,00097652,010,00242907,001024,004,000,0256
026,00096763,00096763,010,00239650,001024,004,000,0256
027,00097934,00097934,010,00243317,001024,004,000,0256
028,00097866,00097866,010,00242650,001024,004,000,0256
029,00097853,00097853,010,00242653,001024,004,000,0256
030,00097389,00097389,010,00242100,001024,004,000,0256
031,00097179,00097179,010,00241527,001024,004,000,0256
000,00103774,00103774,010,00259923,001024,001,001,0256
001,00104175,00104175,010,00260321,001024,001,001,0256
002,00103293,00103293,010,00258447,001024,001,001,0256
003,00102778,00102778,010,00256945,001024,001,001,0256
004,00102678,00102678,010,00257142,001024,001,001,0256
005,00101759,00101759,010,00254580,001024,001,001,0256
006,00101823,00101823,010,00254069,001024,001,001,0256
007,00101732,00101732,010,00254542,001024,001,001,0256
008,00101549,00101549,010,00253880,001024,001,001,0256
009,00101258,00101258,010,00252713,001024,001,001,0256
010,00101081,00101081,010,00252329,001024,001,001,0256
011,00100785,00100785,010,00251815,001024,001,001,0256
012,00099559,00099559,010,00248856,001024,001,001,0256
013,00099925,00099925,010,00249538,001024,001,001,0256
014,00099291,00099291,010,00247444,001024,001,001,0256
015,00100385,00100385,010,00250539,001024,001,001,0256
016,00099796,00099796,010,00248981,001024,001,001,0256
017,00099401,00099401,010,00248002,001024,001,001,0256
018,00099475,00099475,010,00248374,001024,001,001,0256
019,00099007,00099007,010,00247113,001024,001,001,0256
020,00099544,00099544,010,00248368,001024,001,001,0256
021,00099624,00099624,010,00248185,001024,001,001,0256
022,00099227,00099227,010,00247446,001024,001,001,0256
023,00099289,00099289,010,00246717,001024,001,001,0256
024,00103985,00103985,010,00260855,001024,001,001,0256
025,00103337,00103337,010,00258335,001024,001,001,0256
026,00103082,00103082,010,00257643,001024,001,001,0256
027,00101819,00101819,010,00254538,001024,001,001,0256
028,00102156,00102156,010,00255076,001024,001,001,0256
029,00101656,00101656,010,00253548,001024,001,001,0256
030,00101448,00101448,010,00253784,001024,001,001,0256
031,00100717,00100717,010,00251842,001024,001,001,0256
000,00110249,00110249,010,00284232,001024,002,001,0256
001,00110077,00110077,010,00284127,001024,002,001,0256
002,00109721,00109721,010,00283080,001024,002,001,0256
003,00109309,00109309,010,00281472,001024,002,001,0256
004,00108358,00108358,010,00279718,001024,002,001,0256
005,00108636,00108636,010,00279469,001024,002,001,0256
006,00108797,00108797,010,00280168,001024,002,001,0256
007,00107975,00107975,010,00278525,001024,002,001,0256
008,00107378,00107378,010,00276235,001024,002,001,0256
009,00107488,00107488,010,00276822,001024,002,001,0256
010,00107124,00107124,010,00275952,001024,002,001,0256
011,00106927,00106927,010,00275326,001024,002,001,0256
012,00107345,00107345,010,00276217,001024,002,001,0256
013,00106648,00106648,010,00274203,001024,002,001,0256
014,00106734,00106734,010,00275112,001024,002,001,0256
015,00106832,00106832,010,00274338,001024,002,001,0256
016,00105752,00105752,010,00272848,001024,002,001,0256
017,00106513,00106513,010,00274637,001024,002,001,0256
018,00106238,00106238,010,00273293,001024,002,001,0256
019,00106297,00106297,010,00273024,001024,002,001,0256
020,00106272,00106272,010,00273272,001024,002,001,0256
021,00105727,00105727,010,00272595,001024,002,001,0256
022,00106137,00106137,010,00272875,001024,002,001,0256
023,00105552,00105552,010,00271334,001024,002,001,0256
024,00109227,00109227,010,00281670,001024,002,001,0256
025,00109276,00109276,010,00281291,001024,002,001,0256
026,00108376,00108376,010,00279896,001024,002,001,0256
