lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0011041,0000311,0000050,0001010,0012924,0010550,0026079,001024,001,000,0256
0016611,0001117,0000450,0001171,0021801,0016070,0036849,001024,001,000,0256
0010981,0000311,0000050,0001010,0012774,0010479,0025878,001024,002,000,0256
0016771,0001116,0000450,0001170,0021811,0016170,0036899,001024,002,000,0256
0011090,0000311,0000050,0001010,0012984,0010590,0026189,001024,003,000,0256
0017022,0001116,0000451,0001171,0022052,0016421,0037110,001024,003,000,0256
0011502,0000361,0000061,0001011,0013916,0010941,0027381,001024,004,000,0256
0018375,0001119,0000611,0001173,0023313,0017493,0038873,001024,004,000,0256
0010951,0000311,0000050,0001010,0012784,0010459,0025829,001024,001,001,0256
0016541,0001116,0000441,0001169,0021701,0015990,0036739,001024,001,001,0256
0010970,0000311,0000050,0001010,0012774,0010460,0025849,001024,002,001,0256
0016731,0001115,0000451,0001169,0021811,0016150,0036810,001024,002,001,0256
0010980,0000311,0000050,0001010,0012804,0010480,0025899,001024,003,001,0256
0016952,0001116,0000451,0001169,0021931,0016331,0036900,001024,003,001,0256
0011522,0000371,0000070,0001011,0013886,0010980,0027472,001024,004,001,0256
0018305,0001119,0000621,0001172,0023525,0017553,0039384,001024,004,001,0256
0010980,0000320,0000050,0001010,0012814,0010489,0025899,001024,001,002,0256
0016752,0001115,0000441,0001170,0021812,0016170,0036879,001024,001,002,0256
0010941,0000311,0000050,0001010,0012804,0010449,0025839,001024,002,002,0256
0016511,0001115,0000451,0001171,0021711,0015960,0036789,001024,002,002,0256
0011001,0000311,0000050,0001010,0012894,0010500,0026009,001024,003,002,0256
0017042,0001115,0000451,0001171,0022051,0016420,0037130,001024,003,002,0256
0011332,0000370,0000061,0001010,0013545,0010780,0026911,001024,004,002,0256
0018044,0001118,0000631,0001174,0023173,0017262,0038863,001024,004,002,0256
