lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000501,0000140,0001017,0013125,0005821,0005200,0000013,001024,000,000,0004,01
0000000,0003923,0000571,0001324,0022032,0009227,0007494,0002895,001024,000,000,0004,01
0000000,0000431,0000080,0001015,0013696,0006152,0005199,0000014,001024,001,000,0004,01
0000000,0003843,0000511,0001303,0024276,0010239,0009208,0002826,001024,001,000,0004,01
0000000,0000672,0000120,0001014,0017694,0005992,0005260,0000013,001024,002,000,0004,01
0000000,0003850,0000601,0001296,0024917,0009849,0009006,0002829,001024,002,000,0004,01
0000000,0000521,0000150,0001014,0017653,0006382,0005300,0000014,001024,003,000,0004,01
0000000,0003839,0000541,0001292,0025759,0011451,0011682,0002811,001024,003,000,0004,01
0000000,0000391,0000071,0001013,0013095,0006021,0005129,0000014,001024,000,001,0004,01
0000000,0004258,0000461,0001303,0023344,0009939,0008837,0003232,001024,000,001,0004,01
0000000,0000451,0000090,0001013,0013014,0006021,0005220,0000013,001024,001,001,0004,01
0000000,0004203,0000621,0001280,0023224,0009397,0007434,0003191,001024,001,001,0004,01
0000000,0000631,0000101,0001013,0017653,0006031,0005259,0000013,001024,002,001,0004,01
0000000,0004199,0000551,0001276,0024587,0010219,0008707,0003183,001024,002,001,0004,01
0000000,0000481,0000130,0001012,0017443,0006452,0005290,0000014,001024,003,001,0004,01
0000000,0004122,0000541,0001266,0025568,0011762,0011762,0003122,001024,003,001,0004,01
0000000,0000300,0000050,0001005,0012113,0006462,0005751,0000014,001024,000,000,0032,01
0000000,0003965,0000391,0001230,0033042,0013345,0014197,0002947,001024,000,000,0032,01
0000000,0000481,0000050,0001005,0010980,0006031,0005169,0000013,001024,001,000,0032,01
0000000,0004151,0000421,0001268,0022602,0011572,0008205,0003111,001024,001,000,0032,01
0000000,0000391,0000050,0001005,0010980,0006031,0005200,0000013,001024,002,000,0032,01
0000000,0004056,0000441,0001243,0023715,0012354,0009528,0003028,001024,002,000,0032,01
0000000,0000301,0000050,0001006,0012373,0006753,0005801,0000015,001024,003,000,0032,01
0000000,0003956,0000391,0001231,0030938,0013485,0013937,0002931,001024,003,000,0032,01
0000000,0000301,0000050,0001005,0011652,0006262,0005430,0000014,001024,000,001,0032,01
0000000,0004224,0000391,0001269,0027792,0011772,0011972,0003203,001024,000,001,0032,01
0000000,0000470,0000050,0001005,0010881,0006062,0005189,0000013,001024,001,001,0032,01
0000000,0004282,0000431,0001253,0022452,0010951,0008336,0003259,001024,001,001,0032,01
0000000,0000371,0000050,0001005,0010900,0006062,0005200,0000013,001024,002,001,0032,01
0000000,0004285,0000431,0001255,0022652,0011292,0008857,0003256,001024,002,001,0032,01
0000000,0000301,0000050,0001005,0011872,0006663,0005590,0000014,001024,003,001,0032,01
0000000,0004235,0000411,0001250,0027332,0012404,0012254,0003204,001024,003,001,0032,01
0000000,0000301,0000050,0001005,0012183,0006652,0005941,0000014,001024,000,000,0128,01
0000000,0004177,0000370,0001238,0034345,0013977,0014948,0003152,001024,000,000,0128,01
0000000,0000441,0000050,0001005,0010940,0006161,0005180,0000013,001024,001,000,0128,01
0000000,0004328,0000381,0001253,0022332,0012223,0008126,0003289,001024,001,000,0128,01
0000000,0000461,0000050,0001005,0010960,0006151,0005200,0000013,001024,002,000,0128,01
0000000,0004291,0000410,0001256,0022542,0012394,0009468,0003259,001024,002,000,0128,01
0000000,0000301,0000050,0001006,0012473,0006833,0005861,0000015,001024,003,000,0128,01
0000000,0004150,0000371,0001264,0029355,0013906,0013515,0003120,001024,003,000,0128,01
0000000,0000301,0000050,0001006,0012564,0006752,0006161,0000015,001024,000,001,0128,01
0000000,0003946,0000361,0001221,0035627,0014377,0015570,0002919,001024,000,001,0128,01
0000000,0000431,0000050,0001005,0010980,0006091,0005180,0000013,001024,001,001,0128,01
0000000,0004106,0000381,0001240,0022362,0012664,0008326,0003073,001024,001,001,0128,01
0000000,0000451,0000050,0001005,0011010,0006091,0005190,0000013,001024,002,001,0128,01
0000000,0004122,0000391,0001264,0022252,0012694,0008917,0003084,001024,002,001,0128,01
0000000,0000301,0000050,0001006,0012694,0006963,0006012,0000015,001024,003,001,0128,01
0000000,0003935,0000371,0001226,0033663,0014607,0016060,0002912,001024,003,001,0128,01
