tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover
015,00000000,00364134,00000000,010,00183097,00000000,00000000,001024,000,001,00000008,00183038,01,0000004762484249,00000000,00000000,001,002,016,016
000,00000000,00420393,00817556,010,00211038,00000000,00000000,001024,000,002,00000008,00210927,01,0000005538115051,00000000,00000000,001,002,016,016
001,00000000,00419766,00768843,010,00211388,00000000,00000000,001024,000,002,00000008,00211280,01,0000005529132381,00000000,00000000,001,002,016,016
002,00000000,00420619,00932463,010,00211289,00000000,00000000,001024,000,002,00000008,00211192,01,0000005537347907,00000000,00000000,001,002,016,016
003,00000000,00419398,00848228,010,00211150,00000000,00000000,001024,000,002,00000008,00211069,01,0000005346536819,00000000,00000000,001,002,016,016
004,00000000,00419812,00000000,010,00211189,00000000,00000000,001024,000,002,00000008,00211126,01,0000005534461992,00000000,00000000,001,002,016,016
005,00000000,00421518,00000000,010,00211044,00000000,00000000,001024,000,002,00000008,00210942,01,0000005518537855,00000000,00000000,001,002,016,016
006,00000000,00420665,00000000,010,00210580,00000000,00000000,001024,000,002,00000008,00210517,01,0000005608079081,00000000,00000000,001,002,016,016
007,00000000,00418446,00000000,010,00210376,00000000,00000000,001024,000,002,00000008,00210313,01,0000005579647446,00000000,00000000,001,002,016,016
008,00000000,00406876,00000000,010,00204871,00000000,00000000,001024,000,002,00000008,00204832,01,0000000955913603,00000000,00000000,001,002,016,016
009,00000000,00417631,00000000,010,00210325,00000000,00000000,001024,000,002,00000008,00210263,01,0000005488214732,00000000,00000000,001,002,016,016
010,00000000,00418184,00000000,010,00209991,00000000,00000000,001024,000,002,00000008,00209942,01,0000005510087382,00000000,00000000,001,002,016,016
011,00000000,00419822,00000000,010,00210858,00000000,00000000,001024,000,002,00000008,00210793,01,0000005510671650,00000000,00000000,001,002,016,016
012,00000000,00419167,00000000,010,00210716,00000000,00000000,001024,000,002,00000008,00210646,01,0000005513257638,00000000,00000000,001,002,016,016
013,00000000,00420623,00000000,010,00210919,00000000,00000000,001024,000,002,00000008,00210867,01,0000005529905263,00000000,00000000,001,002,016,016
014,00000000,00420376,00000000,010,00210769,00000000,00000000,001024,000,002,00000008,00210687,01,0000005604713173,00000000,00000000,001,002,016,016
015,00000000,00420681,00000000,010,00211739,00000000,00000000,001024,000,002,00000008,00211694,01,0000005482686605,00000000,00000000,001,002,016,016
000,00000000,01244331,00232928,010,00625188,00000000,00000000,001024,000,000,00000128,00625119,01,0000015817230181,00000000,00000000,001,002,016,016
001,00000000,01245393,00114313,010,00625766,00000000,00000000,001024,000,000,00000128,00625698,01,0000015824740487,00000000,00000000,001,002,016,016
002,00000000,01246238,00147286,010,00625390,00000000,00000000,001024,000,000,00000128,00625324,01,0000015692326340,00000000,00000000,001,002,016,016
003,00000000,01246097,00152794,010,00626488,00000000,00000000,001024,000,000,00000128,00626432,01,0000015859331148,00000000,00000000,001,002,016,016
004,00000000,01240420,00152088,010,00622810,00000000,00000000,001024,000,000,00000128,00622717,01,0000015822299534,00000000,00000000,001,002,016,016
005,00000000,01244353,00126850,010,00624292,00000000,00000000,001024,000,000,00000128,00624235,01,0000015672770694,00000000,00000000,001,002,016,016
006,00000000,01238797,00131208,010,00622983,00000000,00000000,001024,000,000,00000128,00622908,01,0000015723829649,00000000,00000000,001,002,016,016
007,00000000,01234275,00151531,010,00620045,00000000,00000000,001024,000,000,00000128,00619988,01,0000015713046415,00000000,00000000,001,002,016,016
008,00000000,01248200,00150825,010,00626811,00000000,00000000,001024,000,000,00000128,00626713,01,0000015637290588,00000000,00000000,001,002,016,016
009,00000000,01244025,00118105,010,00624873,00000000,00000000,001024,000,000,00000128,00624798,01,0000015614993880,00000000,00000000,001,002,016,016
010,00000000,01238197,00119962,010,00621677,00000000,00000000,001024,000,000,00000128,00621598,01,0000015922104059,00000000,00000000,001,002,016,016
011,00000000,01244427,00137524,010,00624928,00000000,00000000,001024,000,000,00000128,00624845,01,0000015600810773,00000000,00000000,001,002,016,016
012,00000000,01246181,00123757,010,00625781,00000000,00000000,001024,000,000,00000128,00625707,01,0000015600336725,00000000,00000000,001,002,016,016
013,00000000,01243895,00108604,010,00624802,00000000,00000000,001024,000,000,00000128,00624726,01,0000015804286631,00000000,00000000,001,002,016,016
014,00000000,01181187,00164137,010,00593419,00000000,00000000,001024,000,000,00000128,00593369,01,0000003883554146,00000000,00000000,001,002,016,016
015,00000000,01245870,00108281,010,00625934,00000000,00000000,001024,000,000,00000128,00625864,01,0000015585506920,00000000,00000000,001,002,016,016
000,00000000,01234122,00238670,010,00619152,00000000,00000000,001024,000,001,00000128,00619087,01,0000015590454568,00000000,00000000,001,002,016,016
001,00000000,01234094,00111615,010,00619461,00000000,00000000,001024,000,001,00000128,00619396,01,0000014971356150,00000000,00000000,001,002,016,016
002,00000000,01235532,00161391,010,00621296,00000000,00000000,001024,000,001,00000128,00621232,01,0000015758493311,00000000,00000000,001,002,016,016
003,00000000,01233522,00123011,010,00619455,00000000,00000000,001024,000,001,00000128,00619374,01,0000015570894183,00000000,00000000,001,002,016,016
004,00000000,01237009,00150218,010,00620740,00000000,00000000,001024,000,001,00000128,00620672,01,0000015716076380,00000000,00000000,001,002,016,016
005,00000000,01230173,00122830,010,00617473,00000000,00000000,001024,000,001,00000128,00617403,01,0000015794384555,00000000,00000000,001,002,016,016
006,00000000,01232861,00135223,010,00620581,00000000,00000000,001024,000,001,00000128,00620507,01,0000015602935064,00000000,00000000,001,002,016,016
007,00000000,01228188,00145409,010,00615856,00000000,00000000,001024,000,001,00000128,00615779,01,0000015657842924,00000000,00000000,001,002,016,016
008,00000000,01235975,00147572,010,00620671,00000000,00000000,001024,000,001,00000128,00620600,01,0000015543960011,00000000,00000000,001,002,016,016
009,00000000,01235947,00147496,010,00622174,00000000,00000000,001024,000,001,00000128,00622096,01,0000015508718688,00000000,00000000,001,002,016,016
010,00000000,01235472,00156123,010,00620805,00000000,00000000,001024,000,001,00000128,00620739,01,0000015582080289,00000000,00000000,001,002,016,016
011,00000000,01234866,00133951,010,00620505,00000000,00000000,001024,000,001,00000128,00620437,01,0000015524071271,00000000,00000000,001,002,016,016
012,00000000,01239106,00122458,010,00622217,00000000,00000000,001024,000,001,00000128,00622131,01,0000015517385167,00000000,00000000,001,002,016,016
013,00000000,01234723,00130173,010,00620004,00000000,00000000,001024,000,001,00000128,00619935,01,0000015496890212,00000000,00000000,001,002,016,016
014,00000000,01233356,00659674,010,00620103,00000000,00000000,001024,000,001,00000128,00620020,01,0000015584847730,00000000,00000000,001,002,016,016
015,00000000,01178463,00124255,010,00592610,00000000,00000000,001024,000,001,00000128,00592549,01,0000003872230766,00000000,00000000,001,002,016,016
000,00000000,01224517,00283055,010,00614733,00000000,00000000,001024,000,002,00000128,00614659,01,0000014886203171,00000000,00000000,001,002,016,016
001,00000000,01225765,00109819,010,00615250,00000000,00000000,001024,000,002,00000128,00615175,01,0000015597572156,00000000,00000000,001,002,016,016
002,00000000,01221372,00398246,010,00613116,00000000,00000000,001024,000,002,00000128,00613063,01,0000015631613794,00000000,00000000,001,002,016,016
003,00000000,01226877,00123862,010,00615409,00000000,00000000,001024,000,002,00000128,00615344,01,0000015806370335,00000000,00000000,001,002,016,016
004,00000000,01226146,00167811,010,00616231,00000000,00000000,001024,000,002,00000128,00616171,01,0000015750848720,00000000,00000000,001,002,016,016
005,00000000,01225881,00130436,010,00615441,00000000,00000000,001024,000,002,00000128,00615374,01,0000015581844551,00000000,00000000,001,002,016,016
006,00000000,01225381,00118690,010,00614606,00000000,00000000,001024,000,002,00000128,00614542,01,0000015617219020,00000000,00000000,001,002,016,016
007,00000000,01218424,00137393,010,00612434,00000000,00000000,001024,000,002,00000128,00612373,01,0000015859890993,00000000,00000000,001,002,016,016
008,00000000,01221254,00131261,010,00612945,00000000,00000000,001024,000,002,00000128,00612882,01,0000015617997833,00000000,00000000,001,002,016,016
009,00000000,01228554,00116707,010,00616820,00000000,00000000,001024,000,002,00000128,00616758,01,0000015496318985,00000000,00000000,001,002,016,016
010,00000000,01225533,00148118,010,00615917,00000000,00000000,001024,000,002,00000128,00615846,01,0000015541258292,00000000,00000000,001,002,016,016
011,00000000,01227960,00153434,010,00616540,00000000,00000000,001024,000,002,00000128,00616469,01,0000015549374051,00000000,00000000,001,002,016,016
012,00000000,01229433,00246982,010,00617142,00000000,00000000,001024,000,002,00000128,00617065,01,0000015513838590,00000000,00000000,001,002,016,016
013,00000000,01223442,00108759,010,00615684,00000000,00000000,001024,000,002,00000128,00615616,01,0000015538489047,00000000,00000000,001,002,016,016
014,00000000,01224069,00150204,010,00615144,00000000,00000000,001024,000,002,00000128,00615057,01,0000015612856199,00000000,00000000,001,002,016,016
015,00000000,01169483,00108565,010,00587382,00000000,00000000,001024,000,002,00000128,00587334,01,0000002573110984,00000000,00000000,001,002,016,016
000,00000000,01326601,00018591,010,00665937,00000000,00000000,001024,000,000,00001024,00665929,01,0000016457809730,00000000,00000000,001,002,016,016
001,00000000,01329061,00014569,010,00668073,00000000,00000000,001024,000,000,00001024,00668064,01,0000016427641804,00000000,00000000,001,002,016,016
002,00000000,01330463,00038632,010,00668532,00000000,00000000,001024,000,000,00001024,00668524,01,0000015682177027,00000000,00000000,001,002,016,016
003,00000000,01330978,00013994,010,00669362,00000000,00000000,001024,000,000,00001024,00669351,01,0000016311000570,00000000,00000000,001,002,016,016
004,00000000,01327445,00081115,010,00667512,00000000,00000000,001024,000,000,00001024,00667499,01,0000016447930764,00000000,00000000,001,002,016,016
005,00000000,01327891,00017151,010,00667581,00000000,00000000,001024,000,000,00001024,00667573,01,0000015156472341,00000000,00000000,001,002,016,016
006,00000000,01325462,00016428,010,00665669,00000000,00000000,001024,000,000,00001024,00665660,01,0000015192056582,00000000,00000000,001,002,016,016
007,00000000,01326682,00018391,010,00666591,00000000,00000000,001024,000,000,00001024,00666582,01,0000007817403801,00000000,00000000,001,002,016,016
008,00000000,01314732,00045479,010,00660964,00000000,00000000,001024,000,000,00001024,00660954,01,0000016446193390,00000000,00000000,001,002,016,016
009,00000000,01321905,00012942,010,00664047,00000000,00000000,001024,000,000,00001024,00664035,01,0000015658834737,00000000,00000000,001,002,016,016
010,00000000,01323726,00030656,010,00665446,00000000,00000000,001024,000,000,00001024,00665433,01,0000015834093101,00000000,00000000,001,002,016,016
011,00000000,01323194,00026773,010,00665220,00000000,00000000,001024,000,000,00001024,00665206,01,0000011930328583,00000000,00000000,001,002,016,016
012,00000000,01324540,00016381,010,00665495,00000000,00000000,001024,000,000,00001024,00665477,01,0000015734422667,00000000,00000000,001,002,016,016
013,00000000,01323009,00016467,010,00665286,00000000,00000000,001024,000,000,00001024,00665271,01,0000013611544155,00000000,00000000,001,002,016,016
014,00000000,01320617,00019519,010,00663544,00000000,00000000,001024,000,000,00001024,00663529,01,0000016080067391,00000000,00000000,001,002,016,016
015,00000000,01260352,00014685,010,00634164,00000000,00000000,001024,000,000,00001024,00634158,01,0000004092597332,00000000,00000000,001,002,016,016
000,00000000,01325861,00017158,010,00666056,00000000,00000000,001024,000,001,00001024,00666043,01,0000015441809592,00000000,00000000,001,002,016,016
001,00000000,01326084,00014132,010,00665802,00000000,00000000,001024,000,001,00001024,00665795,01,0000016379600360,00000000,00000000,001,002,016,016
002,00000000,01327073,00011919,010,00666917,00000000,00000000,001024,000,001,00001024,00666909,01,0000015193203228,00000000,00000000,001,002,016,016
003,00000000,01320255,00013529,010,00662633,00000000,00000000,001024,000,001,00001024,00662622,01,0000016440826006,00000000,00000000,001,002,016,016
004,00000000,01327019,00034370,010,00666685,00000000,00000000,001024,000,001,00001024,00666678,01,0000015777300558,00000000,00000000,001,002,016,016
005,00000000,01328089,00016663,010,00666699,00000000,00000000,001024,000,001,00001024,00666689,01,0000015196855819,00000000,00000000,001,002,016,016
006,00000000,01325622,00277321,010,00665187,00000000,00000000,001024,000,001,00001024,00665174,01,0000015333775734,00000000,00000000,001,002,016,016
007,00000000,01316535,00013101,010,00661182,00000000,00000000,001024,000,001,00001024,00661175,01,0000016572922835,00000000,00000000,001,002,016,016
008,00000000,01325961,00015313,010,00665430,00000000,00000000,001024,000,001,00001024,00665425,01,0000015797767466,00000000,00000000,001,002,016,016
009,00000000,01324293,00016286,010,00664778,00000000,00000000,001024,000,001,00001024,00664766,01,0000015620297173,00000000,00000000,001,002,016,016
010,00000000,01324620,00031783,010,00664907,00000000,00000000,001024,000,001,00001024,00664897,01,0000016171110309,00000000,00000000,001,002,016,016
011,00000000,01322201,00025338,010,00664220,00000000,00000000,001024,000,001,00001024,00664212,01,0000015880814436,00000000,00000000,001,002,016,016
012,00000000,01320145,00015268,010,00663144,00000000,00000000,001024,000,001,00001024,00663134,01,0000016557530616,00000000,00000000,001,002,016,016
013,00000000,01321338,00016077,010,00663827,00000000,00000000,001024,000,001,00001024,00663812,01,0000015938599205,00000000,00000000,001,002,016,016
014,00000000,01260025,00015418,010,00632027,00000000,00000000,001024,000,001,00001024,00632023,01,0000004148641333,00000000,00000000,001,002,016,016
015,00000000,01326097,00013776,010,00665485,00000000,00000000,001024,000,001,00001024,00665477,01,0000016327173974,00000000,00000000,001,002,016,016
000,00000000,01327866,00018669,010,00667064,00000000,00000000,001024,000,002,00001024,00667056,01,0000016467767294,00000000,00000000,001,002,016,016
001,00000000,01331613,00012372,010,00668827,00000000,00000000,001024,000,002,00001024,00668817,01,0000016711491147,00000000,00000000,001,002,016,016
002,00000000,01330045,00014041,010,00668041,00000000,00000000,001024,000,002,00001024,00668035,01,0000015865276124,00000000,00000000,001,002,016,016
003,00000000,01328750,00013188,010,00667450,00000000,00000000,001024,000,002,00001024,00667439,01,0000016502742828,00000000,00000000,001,002,016,016
004,00000000,01329007,00033572,010,00668784,00000000,00000000,001024,000,002,00001024,00668771,01,0000015937938834,00000000,00000000,001,002,016,016
005,00000000,01326659,00013850,010,00666651,00000000,00000000,001024,000,002,00001024,00666645,01,0000015889849433,00000000,00000000,001,002,016,016
006,00000000,01323565,00018561,010,00665015,00000000,00000000,001024,000,002,00001024,00665003,01,0000016504000622,00000000,00000000,001,002,016,016
007,00000000,01325567,00015073,010,00666530,00000000,00000000,001024,000,002,00001024,00666524,01,0000016505058343,00000000,00000000,001,002,016,016
008,00000000,01323506,00012366,010,00665050,00000000,00000000,001024,000,002,00001024,00665042,01,0000016588283377,00000000,00000000,001,002,016,016
009,00000000,01324986,00014665,010,00665573,00000000,00000000,001024,000,002,00001024,00665556,01,0000016524013391,00000000,00000000,001,002,016,016
010,00000000,01319440,00032975,010,00663409,00000000,00000000,001024,000,002,00001024,00663403,01,0000016606384229,00000000,00000000,001,002,016,016
011,00000000,01319951,00026412,010,00662969,00000000,00000000,001024,000,002,00001024,00662960,01,0000016590194564,00000000,00000000,001,002,016,016
012,00000000,01317471,00015883,010,00663108,00000000,00000000,001024,000,002,00001024,00663093,01,0000016860825471,00000000,00000000,001,002,016,016
013,00000000,01257063,00018257,010,00631515,00000000,00000000,001024,000,002,00001024,00631505,01,0000004169061621,00000000,00000000,001,002,016,016
014,00000000,01326500,00014971,010,00665463,00000000,00000000,001024,000,002,00001024,00665456,01,0000015874682933,00000000,00000000,001,002,016,016
015,00000000,01326240,00014571,010,00666321,00000000,00000000,001024,000,002,00001024,00666314,01,0000015869912531,00000000,00000000,001,002,016,016
000,00000000,00197941,00245086,010,00557376,00000000,00000000,001024,000,000,00000008,00099566,01,0000005320231791,00000000,00000000,004,002,016,016
001,00000000,00197292,00279493,010,00561474,00000000,00000000,001024,000,000,00000008,00099438,01,0000005328079210,00000000,00000000,004,002,016,016
002,00000000,00198354,00205538,010,00556176,00000000,00000000,001024,000,000,00000008,00100044,01,0000005273964925,00000000,00000000,004,002,016,016
003,00000000,00197744,00253960,010,00563477,00000000,00000000,001024,000,000,00000008,00099592,01,0000005294048297,00000000,00000000,004,002,016,016
004,00000000,00197605,00149789,010,00552443,00000000,00000000,001024,000,000,00000008,00099168,01,0000005247839835,00000000,00000000,004,002,016,016
005,00000000,00198869,00175023,010,00559544,00000000,00000000,001024,000,000,00000008,00099793,01,0000005332551810,00000000,00000000,004,002,016,016
006,00000000,00197884,00141234,010,00557099,00000000,00000000,001024,000,000,00000008,00099669,01,0000005375161653,00000000,00000000,004,002,016,016
007,00000000,00198151,00143148,010,00557007,00000000,00000000,001024,000,000,00000008,00099610,01,0000005390586433,00000000,00000000,004,002,016,016
008,00000000,00198707,00000000,010,00550941,00000000,00000000,001024,000,000,00000008,00099751,01,0000005281836530,00000000,00000000,004,002,016,016
009,00000000,00197575,00000000,010,00556422,00000000,00000000,001024,000,000,00000008,00099412,01,0000005235357163,00000000,00000000,004,002,016,016
010,00000000,00197880,00000000,010,00552003,00000000,00000000,001024,000,000,00000008,00099883,01,0000005237988886,00000000,00000000,004,002,016,016
011,00000000,00199401,00000000,010,00554920,00000000,00000000,001024,000,000,00000008,00100052,01,0000005294698047,00000000,00000000,004,002,016,016
012,00000000,00197337,00000000,010,00558640,00000000,00000000,001024,000,000,00000008,00099666,01,0000005299408207,00000000,00000000,004,002,016,016
013,00000000,00196934,00000000,010,00552293,00000000,00000000,001024,000,000,00000008,00099322,01,0000005275036837,00000000,00000000,004,002,016,016
014,00000000,00198349,00000000,010,00562132,00000000,00000000,001024,000,000,00000008,00099893,01,0000005338389029,00000000,00000000,004,002,016,016
015,00000000,00196007,00000000,010,00536878,00000000,00000000,001024,000,000,00000008,00098412,01,0000001538239153,00000000,00000000,004,002,016,016
000,00000000,00111870,00138159,010,00319072,00000000,00000000,001024,001,000,00000008,00056373,01,0000003731927224,00000000,00000000,004,002,016,016
001,00000000,00111634,00158079,010,00315697,00000000,00000000,001024,001,000,00000008,00056095,01,0000003702668131,00000000,00000000,004,002,016,016
002,00000000,00112260,00116532,010,00321411,00000000,00000000,001024,001,000,00000008,00056968,01,0000003746129065,00000000,00000000,004,002,016,016
003,00000000,00111941,00142812,010,00318905,00000000,00000000,001024,001,000,00000008,00056293,01,0000003733109037,00000000,00000000,004,002,016,016
004,00000000,00112225,00084821,010,00322352,00000000,00000000,001024,001,000,00000008,00056587,01,0000003921157891,00000000,00000000,004,002,016,016
005,00000000,00112074,00099022,010,00317487,00000000,00000000,001024,001,000,00000008,00056412,01,0000003762328051,00000000,00000000,004,002,016,016
006,00000000,00111552,00079581,010,00314623,00000000,00000000,001024,001,000,00000008,00056132,01,0000003763753604,00000000,00000000,004,002,016,016
007,00000000,00111584,00080953,010,00321327,00000000,00000000,001024,001,000,00000008,00056160,01,0000003736724298,00000000,00000000,004,002,016,016
008,00000000,00111536,00000000,010,00318559,00000000,00000000,001024,001,000,00000008,00056347,01,0000003910603014,00000000,00000000,004,002,016,016
009,00000000,00111223,00000000,010,00323038,00000000,00000000,001024,001,000,00000008,00056403,01,0000003865342812,00000000,00000000,004,002,016,016
010,00000000,00110362,00000000,010,00319645,00000000,00000000,001024,001,000,00000008,00055869,01,0000003763799463,00000000,00000000,004,002,016,016
011,00000000,00111705,00000000,010,00321087,00000000,00000000,001024,001,000,00000008,00056480,01,0000003791822251,00000000,00000000,004,002,016,016
012,00000000,00110120,00000000,010,00312809,00000000,00000000,001024,001,000,00000008,00055384,01,0000001200411775,00000000,00000000,004,002,016,016
013,00000000,00110477,00000000,010,00316443,00000000,00000000,001024,001,000,00000008,00055890,01,0000003765500881,00000000,00000000,004,002,016,016
014,00000000,00111621,00000000,010,00321769,00000000,00000000,001024,001,000,00000008,00056281,01,0000003865936148,00000000,00000000,004,002,016,016
015,00000000,00111848,00000000,010,00321031,00000000,00000000,001024,001,000,00000008,00056285,01,0000003742202041,00000000,00000000,004,002,016,016
000,00000000,00106746,00132388,010,00297805,00000000,00000000,001024,002,000,00000008,00053644,01,0000007739914015,00000000,00000000,004,002,016,016
001,00000000,00108440,00151192,010,00298068,00000000,00000000,001024,002,000,00000008,00054713,01,0000007744745824,00000000,00000000,004,002,016,016
002,00000000,00107058,00111993,010,00295086,00000000,00000000,001024,002,000,00000008,00053955,01,0000007619817790,00000000,00000000,004,002,016,016
003,00000000,00107514,00138082,010,00295670,00000000,00000000,001024,002,000,00000008,00053899,01,0000007843962677,00000000,00000000,004,002,016,016
004,00000000,00107004,00081170,010,00296737,00000000,00000000,001024,002,000,00000008,00053640,01,0000007937364830,00000000,00000000,004,002,016,016
005,00000000,00106889,00094441,010,00298252,00000000,00000000,001024,002,000,00000008,00053866,01,0000007276413331,00000000,00000000,004,002,016,016
006,00000000,00107440,00076407,010,00300066,00000000,00000000,001024,002,000,00000008,00054013,01,0000007583570160,00000000,00000000,004,002,016,016
007,00000000,00107229,00077417,010,00295756,00000000,00000000,001024,002,000,00000008,00053761,01,0000007973244622,00000000,00000000,004,002,016,016
008,00000000,00108001,00000000,010,00300411,00000000,00000000,001024,002,000,00000008,00054085,01,0000007995429215,00000000,00000000,004,002,016,016
009,00000000,00106673,00000000,010,00298113,00000000,00000000,001024,002,000,00000008,00053654,01,0000007949970107,00000000,00000000,004,002,016,016
010,00000000,00107974,00000000,010,00296497,00000000,00000000,001024,002,000,00000008,00054406,01,0000007985462963,00000000,00000000,004,002,016,016
011,00000000,00107641,00000000,010,00299976,00000000,00000000,001024,002,000,00000008,00054005,01,0000007975503194,00000000,00000000,004,002,016,016
012,00000000,00108091,00000000,010,00300917,00000000,00000000,001024,002,000,00000008,00054119,01,0000007594833572,00000000,00000000,004,002,016,016
013,00000000,00106878,00000000,010,00299928,00000000,00000000,001024,002,000,00000008,00053828,01,0000007940730938,00000000,00000000,004,002,016,016
014,00000000,00107123,00000000,010,00301335,00000000,00000000,001024,002,000,00000008,00053762,01,0000007983683283,00000000,00000000,004,002,016,016
015,00000000,00107280,00000000,010,00299024,00000000,00000000,001024,002,000,00000008,00053740,01,0000007967272361,00000000,00000000,004,002,016,016
000,00000000,00107457,00133885,010,00300834,00000000,00000000,001024,003,000,00000008,00054113,01,0000007996385655,00000000,00000000,004,002,016,016
001,00000000,00108458,00151959,010,00296604,00000000,00000000,001024,003,000,00000008,00054230,01,0000008015545420,00000000,00000000,004,002,016,016
002,00000000,00108215,00112801,010,00296824,00000000,00000000,001024,003,000,00000008,00054279,01,0000008038329306,00000000,00000000,004,002,016,016
003,00000000,00108672,00138882,010,00295697,00000000,00000000,001024,003,000,00000008,00054327,01,0000008018747850,00000000,00000000,004,002,016,016
004,00000000,00108313,00081174,010,00297068,00000000,00000000,001024,003,000,00000008,00054188,01,0000008009173147,00000000,00000000,004,002,016,016
005,00000000,00108044,00094822,010,00300459,00000000,00000000,001024,003,000,00000008,00054134,01,0000008043148122,00000000,00000000,004,002,016,016
006,00000000,00108241,00076372,010,00299817,00000000,00000000,001024,003,000,00000008,00054362,01,0000008103126836,00000000,00000000,004,002,016,016
007,00000000,00108132,00077795,010,00295577,00000000,00000000,001024,003,000,00000008,00054186,01,0000008001896734,00000000,00000000,004,002,016,016
008,00000000,00108369,00000000,010,00300583,00000000,00000000,001024,003,000,00000008,00054198,01,0000008089275755,00000000,00000000,004,002,016,016
009,00000000,00108311,00000000,010,00298390,00000000,00000000,001024,003,000,00000008,00054376,01,0000008038187956,00000000,00000000,004,002,016,016
