tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate
012,00000000,00582441,00004686,010,00408183,00000000,00000000,001024,001,001,00001024,00292207,01,0000002012793590,00000000,00000000,004,002,016,016,1
013,00000000,00605012,00003801,010,00427469,00000000,00000000,001024,001,001,00001024,00304099,01,0000019363967118,00000000,00000000,004,002,016,016,1
014,00000000,00606692,00006653,010,00428019,00000000,00000000,001024,001,001,00001024,00304920,01,0000019539266397,00000000,00000000,004,002,016,016,1
015,00000000,00605309,00004587,010,00430340,00000000,00000000,001024,001,001,00001024,00305250,01,0000019234486505,00000000,00000000,004,002,016,016,1
000,00000000,00221464,00001593,010,00162468,00000000,00000000,001024,002,001,00001024,00111291,01,0000021961481423,00000000,00000000,004,002,016,016,1
001,00000000,00221526,00001226,010,00162504,00000000,00000000,001024,002,001,00001024,00111098,01,0000022141192112,00000000,00000000,004,002,016,016,1
002,00000000,00221624,00001271,010,00161280,00000000,00000000,001024,002,001,00001024,00110873,01,0000021947660997,00000000,00000000,004,002,016,016,1
003,00000000,00221084,00001108,010,00162431,00000000,00000000,001024,002,001,00001024,00111073,01,0000021832691394,00000000,00000000,004,002,016,016,1
004,00000000,00220812,00004808,010,00161716,00000000,00000000,001024,002,001,00001024,00111039,01,0000022239428526,00000000,00000000,004,002,016,016,1
005,00000000,00220986,00001646,010,00162576,00000000,00000000,001024,002,001,00001024,00110845,01,0000021654290731,00000000,00000000,004,002,016,016,1
006,00000000,00221212,00002124,010,00161915,00000000,00000000,001024,002,001,00001024,00111120,01,0000022179272019,00000000,00000000,004,002,016,016,1
007,00000000,00221609,00001168,010,00162403,00000000,00000000,001024,002,001,00001024,00110988,01,0000022228677586,00000000,00000000,004,002,016,016,1
008,00000000,00221009,00001143,010,00162375,00000000,00000000,001024,002,001,00001024,00110988,01,0000022088634362,00000000,00000000,004,002,016,016,1
009,00000000,00221396,00001302,010,00161830,00000000,00000000,001024,002,001,00001024,00110824,01,0000021447105433,00000000,00000000,004,002,016,016,1
010,00000000,00221229,00001532,010,00162056,00000000,00000000,001024,002,001,00001024,00111070,01,0000022050329124,00000000,00000000,004,002,016,016,1
011,00000000,00221393,00003354,010,00161859,00000000,00000000,001024,002,001,00001024,00111104,01,0000022183571782,00000000,00000000,004,002,016,016,1
012,00000000,00221102,00001649,010,00161729,00000000,00000000,001024,002,001,00001024,00110888,01,0000022003100966,00000000,00000000,004,002,016,016,1
013,00000000,00220678,00001367,010,00161807,00000000,00000000,001024,002,001,00001024,00110812,01,0000021520371094,00000000,00000000,004,002,016,016,1
014,00000000,00221399,00002474,010,00162193,00000000,00000000,001024,002,001,00001024,00110938,01,0000021635635547,00000000,00000000,004,002,016,016,1
015,00000000,00221431,00001588,010,00162116,00000000,00000000,001024,002,001,00001024,00111295,01,0000021077083235,00000000,00000000,004,002,016,016,1
000,00000000,00221652,00001544,010,00161590,00000000,00000000,001024,003,001,00001024,00111453,01,0000021770710078,00000000,00000000,004,002,016,016,1
001,00000000,00222224,00001304,010,00161422,00000000,00000000,001024,003,001,00001024,00110801,01,0000021539132204,00000000,00000000,004,002,016,016,1
002,00000000,00221939,00001247,010,00162028,00000000,00000000,001024,003,001,00001024,00111251,01,0000022198023777,00000000,00000000,004,002,016,016,1
003,00000000,00221829,00001164,010,00161181,00000000,00000000,001024,003,001,00001024,00111123,01,0000022010183713,00000000,00000000,004,002,016,016,1
004,00000000,00221644,00004887,010,00161319,00000000,00000000,001024,003,001,00001024,00111145,01,0000022087381253,00000000,00000000,004,002,016,016,1
005,00000000,00221641,00001669,010,00162559,00000000,00000000,001024,003,001,00001024,00111075,01,0000020810902009,00000000,00000000,004,002,016,016,1
006,00000000,00221827,00002160,010,00162532,00000000,00000000,001024,003,001,00001024,00111134,01,0000022246737950,00000000,00000000,004,002,016,016,1
007,00000000,00221448,00001106,010,00162434,00000000,00000000,001024,003,001,00001024,00111295,01,0000022102256379,00000000,00000000,004,002,016,016,1
008,00000000,00221859,00001138,010,00160710,00000000,00000000,001024,003,001,00001024,00111100,01,0000021781982172,00000000,00000000,004,002,016,016,1
009,00000000,00221760,00001289,010,00161089,00000000,00000000,001024,003,001,00001024,00111437,01,0000021374318630,00000000,00000000,004,002,016,016,1
010,00000000,00221873,00001549,010,00161294,00000000,00000000,001024,003,001,00001024,00111209,01,0000022143573163,00000000,00000000,004,002,016,016,1
011,00000000,00221922,00003353,010,00160995,00000000,00000000,001024,003,001,00001024,00111392,01,0000022094268744,00000000,00000000,004,002,016,016,1
012,00000000,00221710,00001665,010,00162425,00000000,00000000,001024,003,001,00001024,00111038,01,0000021954522947,00000000,00000000,004,002,016,016,1
013,00000000,00221932,00001399,010,00160575,00000000,00000000,001024,003,001,00001024,00111355,01,0000021545200157,00000000,00000000,004,002,016,016,1
014,00000000,00221541,00002317,010,00162380,00000000,00000000,001024,003,001,00001024,00111354,01,0000021402111060,00000000,00000000,004,002,016,016,1
015,00000000,00221789,00001636,010,00160981,00000000,00000000,001024,003,001,00001024,00111151,01,0000021113269287,00000000,00000000,004,002,016,016,1
000,00000000,00382597,00003858,010,00282952,00000000,00000000,001024,000,002,00001024,00192767,01,0000011814571762,00000000,00000000,004,002,016,016,1
001,00000000,00383025,00001779,010,00282300,00000000,00000000,001024,000,002,00001024,00193121,01,0000011731793314,00000000,00000000,004,002,016,016,1
002,00000000,00383486,00002067,010,00282652,00000000,00000000,001024,000,002,00001024,00193790,01,0000011689230990,00000000,00000000,004,002,016,016,1
003,00000000,00378889,00003349,010,00279411,00000000,00000000,001024,000,002,00001024,00191002,01,0000011510208391,00000000,00000000,004,002,016,016,1
004,00000000,00383464,00008532,010,00282134,00000000,00000000,001024,000,002,00001024,00193321,01,0000011810967100,00000000,00000000,004,002,016,016,1
005,00000000,00378570,00003330,010,00280055,00000000,00000000,001024,000,002,00001024,00190347,01,0000011411010873,00000000,00000000,004,002,016,016,1
006,00000000,00383023,00002518,010,00282341,00000000,00000000,001024,000,002,00001024,00193073,01,0000011608497670,00000000,00000000,004,002,016,016,1
007,00000000,00375730,00002213,010,00281456,00000000,00000000,001024,000,002,00001024,00190323,01,0000011500556129,00000000,00000000,004,002,016,016,1
008,00000000,00383418,00001808,010,00283092,00000000,00000000,001024,000,002,00001024,00192823,01,0000011619387362,00000000,00000000,004,002,016,016,1
009,00000000,00385133,00002116,010,00283357,00000000,00000000,001024,000,002,00001024,00193943,01,0000011581068925,00000000,00000000,004,002,016,016,1
010,00000000,00384625,00002986,010,00281744,00000000,00000000,001024,000,002,00001024,00193632,01,0000011816989069,00000000,00000000,004,002,016,016,1
011,00000000,00381145,00005676,010,00282589,00000000,00000000,001024,000,002,00001024,00192552,01,0000011776136609,00000000,00000000,004,002,016,016,1
012,00000000,00367974,00002575,010,00271879,00000000,00000000,001024,000,002,00001024,00185451,01,0000001299824774,00000000,00000000,004,002,016,016,1
013,00000000,00383502,00002277,010,00283762,00000000,00000000,001024,000,002,00001024,00193737,01,0000011472262568,00000000,00000000,004,002,016,016,1
014,00000000,00381893,00002836,010,00283455,00000000,00000000,001024,000,002,00001024,00193404,01,0000011516101619,00000000,00000000,004,002,016,016,1
015,00000000,00384669,00002599,010,00282168,00000000,00000000,001024,000,002,00001024,00193433,01,0000011273143310,00000000,00000000,004,002,016,016,1
000,00000000,00497382,00005060,010,00352092,00000000,00000000,001024,001,002,00001024,00250432,01,0000018248393142,00000000,00000000,004,002,016,016,1
001,00000000,00497645,00002292,010,00352278,00000000,00000000,001024,001,002,00001024,00249630,01,0000017964924372,00000000,00000000,004,002,016,016,1
002,00000000,00496631,00002580,010,00352811,00000000,00000000,001024,001,002,00001024,00249700,01,0000018085168152,00000000,00000000,004,002,016,016,1
003,00000000,00494974,00004248,010,00349847,00000000,00000000,001024,001,002,00001024,00248986,01,0000017895147035,00000000,00000000,004,002,016,016,1
004,00000000,00496616,00010915,010,00349463,00000000,00000000,001024,001,002,00001024,00250160,01,0000018340661376,00000000,00000000,004,002,016,016,1
005,00000000,00497114,00004123,010,00350263,00000000,00000000,001024,001,002,00001024,00249627,01,0000017818008416,00000000,00000000,004,002,016,016,1
006,00000000,00495505,00003169,010,00349866,00000000,00000000,001024,001,002,00001024,00249327,01,0000018206987167,00000000,00000000,004,002,016,016,1
007,00000000,00495890,00002805,010,00350099,00000000,00000000,001024,001,002,00001024,00249583,01,0000018167083793,00000000,00000000,004,002,016,016,1
008,00000000,00495628,00002337,010,00348853,00000000,00000000,001024,001,002,00001024,00249243,01,0000018185914948,00000000,00000000,004,002,016,016,1
009,00000000,00494925,00002708,010,00349387,00000000,00000000,001024,001,002,00001024,00248591,01,0000017505531782,00000000,00000000,004,002,016,016,1
010,00000000,00496446,00003905,010,00349919,00000000,00000000,001024,001,002,00001024,00249817,01,0000018362124090,00000000,00000000,004,002,016,016,1
011,00000000,00495102,00007110,010,00349849,00000000,00000000,001024,001,002,00001024,00248556,01,0000018108150960,00000000,00000000,004,002,016,016,1
012,00000000,00495003,00003350,010,00349263,00000000,00000000,001024,001,002,00001024,00249051,01,0000018032075755,00000000,00000000,004,002,016,016,1
013,00000000,00474805,00002978,010,00335460,00000000,00000000,001024,001,002,00001024,00238119,01,0000002024951860,00000000,00000000,004,002,016,016,1
014,00000000,00496431,00003568,010,00350186,00000000,00000000,001024,001,002,00001024,00249614,01,0000016968402048,00000000,00000000,004,002,016,016,1
015,00000000,00497166,00003250,010,00350003,00000000,00000000,001024,001,002,00001024,00249995,01,0000017529192353,00000000,00000000,004,002,016,016,1
000,00000000,00217978,00002211,010,00163004,00000000,00000000,001024,002,002,00001024,00109514,01,0000021559128680,00000000,00000000,004,002,016,016,1
001,00000000,00218179,00001081,010,00160758,00000000,00000000,001024,002,002,00001024,00109353,01,0000021993112654,00000000,00000000,004,002,016,016,1
002,00000000,00217803,00001131,010,00161820,00000000,00000000,001024,002,002,00001024,00109193,01,0000021938142826,00000000,00000000,004,002,016,016,1
003,00000000,00216965,00001859,010,00162677,00000000,00000000,001024,002,002,00001024,00109073,01,0000021813866262,00000000,00000000,004,002,016,016,1
004,00000000,00217682,00004845,010,00162407,00000000,00000000,001024,002,002,00001024,00109049,01,0000022047721376,00000000,00000000,004,002,016,016,1
005,00000000,00216968,00001797,010,00162527,00000000,00000000,001024,002,002,00001024,00108663,01,0000021532575533,00000000,00000000,004,002,016,016,1
006,00000000,00217435,00001448,010,00163890,00000000,00000000,001024,002,002,00001024,00109338,01,0000021710398321,00000000,00000000,004,002,016,016,1
007,00000000,00217769,00001222,010,00163269,00000000,00000000,001024,002,002,00001024,00109133,01,0000021947796743,00000000,00000000,004,002,016,016,1
008,00000000,00217934,00000984,010,00161592,00000000,00000000,001024,002,002,00001024,00109409,01,0000021269210499,00000000,00000000,004,002,016,016,1
009,00000000,00217723,00001191,010,00163163,00000000,00000000,001024,002,002,00001024,00109442,01,0000021245781677,00000000,00000000,004,002,016,016,1
010,00000000,00218408,00001670,010,00161696,00000000,00000000,001024,002,002,00001024,00109257,01,0000021794307243,00000000,00000000,004,002,016,016,1
011,00000000,00217771,00003256,010,00163276,00000000,00000000,001024,002,002,00001024,00109399,01,0000022049958224,00000000,00000000,004,002,016,016,1
012,00000000,00217810,00001477,010,00162988,00000000,00000000,001024,002,002,00001024,00109141,01,0000021913275807,00000000,00000000,004,002,016,016,1
013,00000000,00217731,00001252,010,00163131,00000000,00000000,001024,002,002,00001024,00108918,01,0000021166974034,00000000,00000000,004,002,016,016,1
014,00000000,00218002,00001547,010,00162910,00000000,00000000,001024,002,002,00001024,00109176,01,0000021318575731,00000000,00000000,004,002,016,016,1
015,00000000,00217804,00001454,010,00163238,00000000,00000000,001024,002,002,00001024,00109530,01,0000020843003159,00000000,00000000,004,002,016,016,1
000,00000000,00218014,00002346,010,00162979,00000000,00000000,001024,003,002,00001024,00109193,01,0000021751885887,00000000,00000000,004,002,016,016,1
001,00000000,00217977,00001070,010,00162536,00000000,00000000,001024,003,002,00001024,00109485,01,0000022002264518,00000000,00000000,004,002,016,016,1
002,00000000,00217614,00001126,010,00163771,00000000,00000000,001024,003,002,00001024,00109143,01,0000021951859980,00000000,00000000,004,002,016,016,1
003,00000000,00217482,00001884,010,00163106,00000000,00000000,001024,003,002,00001024,00109067,01,0000021665291309,00000000,00000000,004,002,016,016,1
004,00000000,00217779,00004770,010,00163010,00000000,00000000,001024,003,002,00001024,00109374,01,0000022018028943,00000000,00000000,004,002,016,016,1
005,00000000,00217615,00001911,010,00162995,00000000,00000000,001024,003,002,00001024,00108975,01,0000021321793199,00000000,00000000,004,002,016,016,1
006,00000000,00217404,00001408,010,00163378,00000000,00000000,001024,003,002,00001024,00108883,01,0000021963060262,00000000,00000000,004,002,016,016,1
007,00000000,00217662,00001255,010,00163745,00000000,00000000,001024,003,002,00001024,00109554,01,0000021807117229,00000000,00000000,004,002,016,016,1
008,00000000,00217448,00001017,010,00164304,00000000,00000000,001024,003,002,00001024,00109434,01,0000021705486368,00000000,00000000,004,002,016,016,1
009,00000000,00218219,00001217,010,00162106,00000000,00000000,001024,003,002,00001024,00109104,01,0000021334170270,00000000,00000000,004,002,016,016,1
010,00000000,00217374,00001656,010,00161373,00000000,00000000,001024,003,002,00001024,00108900,01,0000021997156963,00000000,00000000,004,002,016,016,1
011,00000000,00218011,00003191,010,00162750,00000000,00000000,001024,003,002,00001024,00109203,01,0000021955851890,00000000,00000000,004,002,016,016,1
012,00000000,00217248,00001469,010,00163947,00000000,00000000,001024,003,002,00001024,00109340,01,0000021740587062,00000000,00000000,004,002,016,016,1
013,00000000,00218259,00001283,010,00162012,00000000,00000000,001024,003,002,00001024,00109123,01,0000021304640406,00000000,00000000,004,002,016,016,1
014,00000000,00217412,00001544,010,00163061,00000000,00000000,001024,003,002,00001024,00109216,01,0000021331470304,00000000,00000000,004,002,016,016,1
015,00000000,00217518,00001482,010,00163736,00000000,00000000,001024,003,002,00001024,00109385,01,0000020866302249,00000000,00000000,004,002,016,016,1
000,00000000,00375774,00052925,010,00282767,00000000,00000000,001024,000,000,00000128,00188831,01,0000018265729393,00000000,00000000,004,002,016,016,1
001,00000000,00377293,00020334,010,00283712,00000000,00000000,001024,000,000,00000128,00189723,01,0000018535174794,00000000,00000000,004,002,016,016,1
002,00000000,00376590,00025251,010,00283076,00000000,00000000,001024,000,000,00000128,00190014,01,0000018432654418,00000000,00000000,004,002,016,016,1
003,00000000,00376275,00019285,010,00282273,00000000,00000000,001024,000,000,00000128,00189727,01,0000018350300573,00000000,00000000,004,002,016,016,1
004,00000000,00376097,00029347,010,00283671,00000000,00000000,001024,000,000,00000128,00189668,01,0000018576822756,00000000,00000000,004,002,016,016,1
