tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    112765,  112765,    1.157506,   30.000000,21888.105469,  608.982788,21225.138672,    5.649586,  655.997009,  598.054260,    112765,               0,000,000
001,    112765,  112765,    1.079075,   30.000000,21882.078125,  615.280884,21223.890625,    5.941899,  650.919617,  604.601013,    112765,               0,000,000
002,    112764,  112764,    1.129274,   30.000000,21884.207031,  612.854858,21209.294922,    6.727555,  667.399841,  600.740662,    112764,               0,000,000
003,    112764,  112764,    1.324304,   30.000000,21867.195312,  629.900452,21139.013672,    5.498437,  720.439209,  619.402588,    112764,               0,000,000
004,    112765,  112765,    1.297068,   30.000000,21871.500000,  625.456970,21162.958984,    8.216788,  700.685852,  611.111572,    112765,               0,000,000
005,    112765,  112765,    1.067133,   30.000000,21897.283203,  600.650269,21251.582031,    4.739290,  641.143860,  591.459229,    112765,               0,000,000
006,    112764,  112764,    1.216070,   30.000000,21843.261719,  653.747681,21092.216797,    6.172604,  744.900269,  642.275330,    112764,               0,000,000
007,    112764,  112764,    1.216825,   30.000000,21857.109375,  639.770020,21157.105469,    8.790890,  692.543823,  625.106689,    112764,               0,000,000
008,    112764,  112764,    1.050607,   30.000000,21746.832031,  751.084656,20965.748047,    7.535861,  770.593201,  736.209229,    112764,               0,000,000
009,    112764,  112764,    1.041480,   30.000000,21801.410156,  696.502502,21046.253906,    4.697591,  750.674744,  687.404297,    112764,               0,000,000
010,    112764,  112764,    1.048765,   30.000000,21794.267578,  703.599731,21029.755859,    6.703342,  759.948181,  692.457092,    112764,               0,000,000
011,    112764,  112764,    1.053187,   30.000000,21787.181641,  710.532471,21065.599609,    9.638773,  717.118652,  696.582397,    112764,               0,000,000
012,    112764,  112764,    1.050319,   30.000000,21802.826172,  694.624146,21073.441406,    4.842419,  724.748169,  685.229309,    112764,               0,000,000
013,    112764,  112764,    1.046248,   30.000000,21796.722656,  700.706482,21070.671875,    8.155800,  721.130371,  688.193176,    112764,               0,000,000
014,    112764,  112764,    1.063976,   30.000000,21790.113281,  707.559998,21057.345703,    5.243728,  728.393188,  697.992981,    112764,               0,000,000
015,    112765,  112765,    1.054146,   30.000000,21793.900391,  704.143372,21030.650391,    5.131937,  758.894226,  694.673096,    112765,               0,000,000
000,    112220,  112220,    1.147775,   30.000000,21879.259766,  617.957947,21180.144531,    5.265307,  691.224792,  606.934448,    112220,               0,000,001
001,    112220,  112220,    1.068238,   30.000000,21876.052734,  621.220276,21165.656250,    5.775793,  703.301697,  610.627258,    112220,               0,000,001
002,    112220,  112220,    1.096499,   30.000000,21896.775391,  600.411255,21241.853516,    5.957938,  648.211365,  589.579102,    112220,               0,000,001
003,    112220,  112220,    1.473266,   30.000000,21853.785156,  642.961365,21106.560547,    6.812949,  738.004578,  630.495422,    112220,               0,000,001
004,    112220,  112220,    1.228524,   30.000000,21871.308594,  625.716248,21179.287109,    8.139764,  685.106323,  611.766663,    112220,               0,000,001
005,    112220,  112220,    1.057523,   30.000000,21906.427734,  591.523865,21293.464844,    5.562988,  608.338440,  581.624939,    112220,               0,000,001
006,    112220,  112220,    1.075189,   30.000000,21863.011719,  634.624390,21189.423828,    8.583767,  668.802185,  621.582458,    112220,               0,000,001
007,    112220,  112220,    1.399221,   30.000000,21860.884766,  635.725586,21111.558594,    6.941298,  737.945923,  621.642395,    112220,               0,000,001
008,    112220,  112220,    1.043140,   30.000000,21738.515625,  758.776794,20957.781250,   10.351454,  770.257141,  741.074402,    112220,               0,000,001
009,    112220,  112220,    1.044327,   30.000000,21789.023438,  708.236145,21062.341797,    4.538491,  722.174866,  699.360229,    112220,               0,000,001
010,    112220,  112220,    1.040835,   30.000000,21801.851562,  695.341370,21045.197266,    4.543972,  751.801941,  686.312012,    112220,               0,000,001
011,    112220,  112220,    1.046375,   30.000000,21797.525391,  699.449341,21079.490234,   10.176623,  713.365540,  684.958130,    112220,               0,000,001
012,    112220,  112220,    1.045270,   30.000000,21806.072266,  690.449036,21057.615234,    4.560797,  743.526184,  681.319824,    112220,               0,000,001
013,    112220,  112220,    1.041789,   30.000000,21801.968750,  694.550781,21078.121094,    4.794638,  718.232544,  685.467529,    112220,               0,000,001
014,    112220,  112220,    1.047675,   30.000000,21795.335938,  702.627869,21037.023438,    4.675475,  753.959412,  693.659363,    112220,               0,000,001
015,    112220,  112220,    1.051913,   30.000000,21797.693359,  700.349426,21036.212891,    5.282867,  757.162659,  690.771790,    112220,               0,000,001
