tid,lock_impl_time(ms)
RUN 0
001, 22168.828
002, 22226.301
003, 22785.588
004, 22783.291
005, 23155.984
006, 22755.686
007, 23155.658
008, 22701.088
-----------------------------------------------------------------------------------------------

RUN 1
001, 22145.264
002, 22163.014
003, 22755.309
004, 22684.912
005, 23192.172
006, 22767.248
007, 23178.811
008, 22694.291
-----------------------------------------------------------------------------------------------

RUN 2
001, 22157.965
002, 22207.984
003, 22748.086
004, 22710.865
005, 23130.154
006, 22730.568
007, 23166.760
008, 22689.887
-----------------------------------------------------------------------------------------------

RUN 3
001, 22150.107
002, 22177.803
003, 22775.338
004, 22696.490
005, 23160.209
006, 22771.852
007, 23166.328
008, 22716.398
-----------------------------------------------------------------------------------------------

RUN 4
001, 22135.256
002, 22172.070
003, 22745.299
004, 22691.664
005, 23172.172
006, 22766.516
007, 23160.975
008, 22711.873
-----------------------------------------------------------------------------------------------

