lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007304,0001001,0000160,0001005,0013576,0006492,0013526,001024,001,000,0512
0012413,0001225,0001072,0001017,0019827,0011311,0019537,001024,001,000,0512
0008326,0001001,0000160,0001005,0015439,0007574,0015389,001024,002,000,0512
0013756,0001206,0001032,0001012,0026139,0012774,0025879,001024,002,000,0512
0008445,0001001,0000200,0001005,0015619,0007604,0015550,001024,003,000,0512
0014266,0001241,0001372,0001014,0026109,0013114,0025849,001024,003,000,0512
0007364,0001001,0000160,0001005,0013796,0006542,0013746,001024,004,000,0512
0013636,0001241,0001192,0001015,0022512,0012213,0022202,001024,004,000,0512
0007474,0001001,0000150,0001005,0014567,0006672,0014518,001024,001,001,0512
0012995,0001236,0001082,0001014,0025147,0011702,0024877,001024,001,001,0512
0007484,0001001,0000160,0001005,0014588,0006662,0014538,001024,002,001,0512
0012112,0001232,0001072,0001012,0026379,0011041,0026119,001024,002,001,0512
0006542,0001001,0000160,0001004,0013055,0005751,0013005,001024,003,001,0512
0012563,0001223,0001162,0001014,0021561,0010810,0021290,001024,003,001,0512
0007584,0001001,0000201,0001005,0014728,0006703,0014668,001024,004,001,0512
0012423,0001235,0001403,0001013,0023956,0011061,0023694,001024,004,001,0512
0007314,0001001,0000160,0001005,0013626,0006512,0013576,001024,001,002,0512
0012424,0001214,0001041,0001017,0019747,0011322,0019467,001024,001,002,0512
0008356,0001001,0000150,0001005,0015499,0007584,0015459,001024,002,002,0512
0013776,0001235,0001062,0001012,0026230,0012794,0025969,001024,002,002,0512
0008466,0001001,0000201,0001005,0015639,0007614,0015579,001024,003,002,0512
0014217,0001283,0001362,0001014,0025558,0013075,0025287,001024,003,002,0512
0007364,0001001,0000160,0001005,0013766,0006552,0013716,001024,004,002,0512
0013736,0001263,0001192,0001017,0022432,0012293,0022151,001024,004,002,0512
