tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000658  0.000267
001,  0.000165  0.000102
001,  0.000107  0.000102
001,  0.000105  0.000115
001,  0.000120  0.000120
001,  0.000100  0.000102
001,  0.000098  0.000103
001,  0.000102  0.000103
001,  0.000112  0.000102
001,  0.000115  0.000102
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000202  0.000172
001,  0.000115  0.000102
001,  0.000103  0.000102
001,  0.000088  0.000103
001,  0.000097  0.000102
001,  0.000102  0.000102
001,  0.000100  0.000103
001,  0.000100  0.000102
001,  0.000102  0.000102
001,  0.000112  0.000102
-----------------------------------------------------------------------------------------------

