tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1668558, 1668558,   15.704575,   30.000000,11274.904297,11193.086914,   61.565659,  106.536232,11068.169922,10964.368164,   1668558,               0,000,000
000,   1675454, 1675454,   15.780068,   30.000000,11274.266602,11193.382812,   62.113167,  107.356461,11067.832031,10963.386719,   1675454,               0,000,001
