lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0044293,0000250,0000050,0001041,0038973,0043942,0038322,0000000,001024,000,000,0512
0080372,0001200,0001963,0001292,0078979,0079961,0078398,0000000,001024,000,000,0512
0040136,0000241,0000050,0001037,0018224,0039785,0030167,0000000,001024,001,000,0512
0066967,0001186,0001894,0001283,0051197,0066575,0051587,0000000,001024,001,000,0512
0037190,0000271,0000060,0001035,0014307,0036719,0011191,0000000,001024,002,000,0512
0060954,0001173,0001833,0001281,0044393,0060413,0045976,0000000,001024,002,000,0512
0036609,0000230,0000041,0001030,0009708,0035818,0006202,0000000,001024,003,000,0512
0059612,0001167,0002424,0001304,0043222,0058671,0041287,0000000,001024,003,000,0512
0044915,0000231,0000050,0001042,0039375,0044564,0038723,0000000,001024,000,001,0512
0081694,0001203,0001954,0001297,0080231,0081283,0079830,0000000,001024,000,001,0512
0040556,0000241,0000050,0001038,0018606,0040196,0030668,0000000,001024,001,001,0512
0067617,0001187,0001943,0001285,0051868,0067207,0052169,0000000,001024,001,001,0512
0037531,0000260,0000060,0001035,0014588,0037069,0011181,0000000,001024,002,001,0512
0061736,0001176,0001843,0001285,0045014,0061205,0046457,0000000,001024,002,001,0512
0037090,0000240,0000050,0001030,0010350,0036298,0006212,0000000,001024,003,001,0512
0061155,0001168,0002434,0001310,0043852,0060263,0041919,0000000,001024,003,001,0512
0044664,0000231,0000050,0001041,0039315,0044304,0038803,0000000,001024,000,002,0512
0082105,0001199,0001964,0001284,0079630,0081684,0079380,0000000,001024,000,002,0512
0040446,0000231,0000050,0001037,0017403,0040086,0029847,0000000,001024,001,002,0512
0067157,0001184,0001903,0001281,0051306,0066746,0051938,0000000,001024,001,002,0512
0037280,0000271,0000060,0001035,0013275,0036809,0010450,0000000,001024,002,002,0512
0060022,0001175,0001823,0001281,0044324,0059452,0045896,0000000,001024,002,002,0512
0036669,0000250,0000050,0001030,0008526,0035877,0006191,0000000,001024,003,002,0512
0059101,0001157,0002355,0001308,0043402,0058179,0041167,0000000,001024,003,002,0512
