lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004047,0000270,0000051,0001003,0002805,0003256,0003246,0000000,001024,000,000,0512
0006943,0007413,0000511,0001136,0003958,0004779,0004799,0000000,001024,000,000,0512
0006513,0000231,0000050,0001005,0005180,0006182,0005711,0000000,001024,001,000,0512
0010520,0009429,0000481,0001260,0008486,0009468,0009007,0000000,001024,001,000,0512
0006042,0000300,0000070,0001005,0004969,0005610,0005320,0000000,001024,002,000,0512
0008205,0009080,0000501,0001253,0006232,0007163,0006563,0000000,001024,002,000,0512
0006523,0000270,0000060,0001005,0005180,0005740,0005731,0000000,001024,003,000,0512
0010269,0010094,0000511,0001266,0007344,0008506,0008025,0000000,001024,003,000,0512
0004779,0000250,0000060,0001003,0003236,0004449,0003948,0000000,001024,000,001,0512
0009107,0006547,0000461,0001167,0007384,0008577,0008616,0000000,001024,000,001,0512
0007103,0000291,0000060,0001005,0005180,0006292,0005731,0000000,001024,001,001,0512
0010740,0010158,0000520,0001236,0007163,0009378,0007815,0000000,001024,001,001,0512
0006622,0000300,0000070,0001005,0004959,0006191,0005320,0000000,001024,002,001,0512
0009678,0010615,0000511,0001336,0006252,0009117,0006572,0000000,001024,002,001,0512
0007103,0000270,0000051,0001005,0005180,0006292,0005731,0000000,001024,003,001,0512
0010880,0010307,0000511,0001238,0007434,0009568,0008116,0000000,001024,003,001,0512
0004058,0000271,0000060,0001003,0002815,0003266,0003257,0000000,001024,000,002,0512
0007174,0007224,0000521,0001136,0004147,0004839,0004909,0000000,001024,000,002,0512
0006522,0000270,0000051,0001005,0005189,0006182,0005721,0000000,001024,001,002,0512
0011031,0009435,0000521,0001259,0008336,0010149,0009467,0000000,001024,001,002,0512
0006051,0000290,0000070,0001005,0004969,0005610,0005320,0000000,001024,002,002,0512
0007955,0009047,0000501,0001254,0006092,0007043,0006642,0000000,001024,002,002,0512
0006522,0000260,0000060,0001005,0005180,0005740,0005730,0000000,001024,003,002,0512
0010210,0009934,0000521,0001263,0007364,0008365,0008165,0000000,001024,003,002,0512
