tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    226142,  226142,   11.949707
-------------------------------------------------------------------------------------------------------

RUN 1
000,    227008,  227008,   11.738941
-------------------------------------------------------------------------------------------------------

RUN 2
000,    229223,  229223,   11.655521
-------------------------------------------------------------------------------------------------------

RUN 3
000,    227063,  227063,   11.646643
-------------------------------------------------------------------------------------------------------

RUN 4
000,    224724,  224724,   11.645267
-------------------------------------------------------------------------------------------------------

