tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00199092,00199092,020,00313923,00000000,00000000,001024,000,000,00016384,00199092
001,00199178,00199178,020,00313952,00000000,00000000,001024,000,000,00016384,00199178
002,00197823,00197823,020,00312863,00000000,00000000,001024,000,000,00016384,00197823
003,00198748,00198748,020,00315632,00000000,00000000,001024,000,000,00016384,00198748
004,00198579,00198579,020,00314612,00000000,00000000,001024,000,000,00016384,00198579
005,00198243,00198243,020,00313347,00000000,00000000,001024,000,000,00016384,00198243
006,00198501,00198501,020,00314915,00000000,00000000,001024,000,000,00016384,00198501
007,00198251,00198251,020,00313937,00000000,00000000,001024,000,000,00016384,00198251
008,00197910,00197910,020,00312736,00000000,00000000,001024,000,000,00016384,00197910
009,00198489,00198489,020,00313049,00000000,00000000,001024,000,000,00016384,00198489
010,00197030,00197030,020,00310212,00000000,00000000,001024,000,000,00016384,00197030
011,00200781,00200781,020,00316537,00000000,00000000,001024,000,000,00016384,00200781
012,00198171,00198171,020,00312010,00000000,00000000,001024,000,000,00016384,00198171
013,00199967,00199967,020,00315477,00000000,00000000,001024,000,000,00016384,00199967
014,00197439,00197439,020,00313228,00000000,00000000,001024,000,000,00016384,00197439
015,00200574,00200574,020,00315366,00000000,00000000,001024,000,000,00016384,00200574
016,00199950,00199950,020,00315888,00000000,00000000,001024,000,000,00016384,00199950
017,00197798,00197798,020,00314083,00000000,00000000,001024,000,000,00016384,00197798
018,00201729,00201729,020,00317151,00000000,00000000,001024,000,000,00016384,00201729
019,00198431,00198431,020,00315610,00000000,00000000,001024,000,000,00016384,00198431
020,00198694,00198694,020,00312985,00000000,00000000,001024,000,000,00016384,00198694
021,00199976,00199976,020,00316311,00000000,00000000,001024,000,000,00016384,00199976
022,00200176,00200176,020,00314969,00000000,00000000,001024,000,000,00016384,00200176
023,00199540,00199540,020,00314997,00000000,00000000,001024,000,000,00016384,00199540
024,00200677,00200677,020,00314971,00000000,00000000,001024,000,000,00016384,00200677
025,00201410,00201410,020,00316425,00000000,00000000,001024,000,000,00016384,00201410
026,00200562,00200562,020,00316717,00000000,00000000,001024,000,000,00016384,00200562
027,00200482,00200482,020,00315597,00000000,00000000,001024,000,000,00016384,00200482
028,00201404,00201404,020,00318823,00000000,00000000,001024,000,000,00016384,00201404
029,00196994,00196994,020,00313710,00000000,00000000,001024,000,000,00016384,00196994
030,00198192,00198192,020,00314142,00000000,00000000,001024,000,000,00016384,00198192
031,00200294,00200294,020,00315376,00000000,00000000,001024,000,000,00016384,00200294
000,00200214,00200214,020,00319046,00000000,00000000,001024,001,000,00016384,00200214
001,00198902,00198902,020,00318421,00000000,00000000,001024,001,000,00016384,00198902
002,00200672,00200672,020,00318932,00000000,00000000,001024,001,000,00016384,00200672
003,00201211,00201211,020,00319116,00000000,00000000,001024,001,000,00016384,00201211
004,00201285,00201285,020,00318572,00000000,00000000,001024,001,000,00016384,00201285
005,00200270,00200270,020,00320160,00000000,00000000,001024,001,000,00016384,00200270
006,00201283,00201283,020,00318859,00000000,00000000,001024,001,000,00016384,00201283
007,00202392,00202392,020,00321488,00000000,00000000,001024,001,000,00016384,00202392
008,00201934,00201934,020,00320297,00000000,00000000,001024,001,000,00016384,00201934
009,00201795,00201795,020,00319251,00000000,00000000,001024,001,000,00016384,00201795
010,00201641,00201641,020,00319532,00000000,00000000,001024,001,000,00016384,00201641
011,00200667,00200667,020,00319182,00000000,00000000,001024,001,000,00016384,00200667
012,00201696,00201696,020,00320138,00000000,00000000,001024,001,000,00016384,00201696
013,00200254,00200254,020,00319595,00000000,00000000,001024,001,000,00016384,00200254
014,00202614,00202614,020,00321423,00000000,00000000,001024,001,000,00016384,00202614
015,00200981,00200981,020,00320147,00000000,00000000,001024,001,000,00016384,00200981
016,00203039,00203039,020,00321457,00000000,00000000,001024,001,000,00016384,00203039
017,00199770,00199770,020,00316517,00000000,00000000,001024,001,000,00016384,00199770
018,00200969,00200969,020,00320004,00000000,00000000,001024,001,000,00016384,00200969
019,00201444,00201444,020,00318484,00000000,00000000,001024,001,000,00016384,00201444
020,00202070,00202070,020,00319703,00000000,00000000,001024,001,000,00016384,00202070
021,00201467,00201467,020,00318875,00000000,00000000,001024,001,000,00016384,00201467
022,00200403,00200403,020,00318745,00000000,00000000,001024,001,000,00016384,00200403
023,00202250,00202250,020,00321714,00000000,00000000,001024,001,000,00016384,00202250
024,00199703,00199703,020,00316462,00000000,00000000,001024,001,000,00016384,00199703
025,00201674,00201674,020,00319253,00000000,00000000,001024,001,000,00016384,00201674
026,00199947,00199947,020,00318257,00000000,00000000,001024,001,000,00016384,00199947
027,00201298,00201298,020,00318794,00000000,00000000,001024,001,000,00016384,00201298
028,00201841,00201841,020,00321799,00000000,00000000,001024,001,000,00016384,00201841
029,00199179,00199179,020,00317067,00000000,00000000,001024,001,000,00016384,00199179
030,00199567,00199567,020,00318033,00000000,00000000,001024,001,000,00016384,00199567
031,00202437,00202437,020,00322942,00000000,00000000,001024,001,000,00016384,00202437
000,00198871,00198871,020,00318842,00000000,00000000,001024,002,000,00016384,00198871
001,00200003,00200003,020,00319615,00000000,00000000,001024,002,000,00016384,00200003
002,00198619,00198619,020,00316232,00000000,00000000,001024,002,000,00016384,00198619
003,00199866,00199866,020,00317621,00000000,00000000,001024,002,000,00016384,00199866
004,00197316,00197316,020,00315280,00000000,00000000,001024,002,000,00016384,00197316
005,00201253,00201253,020,00321206,00000000,00000000,001024,002,000,00016384,00201253
006,00197996,00197996,020,00315422,00000000,00000000,001024,002,000,00016384,00197996
007,00200003,00200003,020,00319148,00000000,00000000,001024,002,000,00016384,00200003
008,00200295,00200295,020,00320189,00000000,00000000,001024,002,000,00016384,00200295
009,00198329,00198329,020,00317496,00000000,00000000,001024,002,000,00016384,00198329
010,00198768,00198768,020,00317244,00000000,00000000,001024,002,000,00016384,00198768
011,00196840,00196840,020,00315670,00000000,00000000,001024,002,000,00016384,00196840
012,00199524,00199524,020,00318412,00000000,00000000,001024,002,000,00016384,00199524
013,00198889,00198889,020,00316784,00000000,00000000,001024,002,000,00016384,00198889
014,00198463,00198463,020,00317332,00000000,00000000,001024,002,000,00016384,00198463
015,00199937,00199937,020,00318115,00000000,00000000,001024,002,000,00016384,00199937
016,00199459,00199459,020,00318830,00000000,00000000,001024,002,000,00016384,00199459
017,00201094,00201094,020,00320219,00000000,00000000,001024,002,000,00016384,00201094
018,00197265,00197265,020,00315587,00000000,00000000,001024,002,000,00016384,00197265
019,00199024,00199024,020,00316999,00000000,00000000,001024,002,000,00016384,00199024
020,00199771,00199771,020,00318004,00000000,00000000,001024,002,000,00016384,00199771
021,00196477,00196477,020,00313951,00000000,00000000,001024,002,000,00016384,00196477
022,00197307,00197307,020,00316034,00000000,00000000,001024,002,000,00016384,00197307
023,00198780,00198780,020,00317093,00000000,00000000,001024,002,000,00016384,00198780
024,00197837,00197837,020,00316266,00000000,00000000,001024,002,000,00016384,00197837
025,00200927,00200927,020,00320927,00000000,00000000,001024,002,000,00016384,00200927
026,00200594,00200594,020,00319891,00000000,00000000,001024,002,000,00016384,00200594
027,00200084,00200084,020,00320349,00000000,00000000,001024,002,000,00016384,00200084
028,00199226,00199226,020,00315886,00000000,00000000,001024,002,000,00016384,00199226
029,00198417,00198417,020,00315494,00000000,00000000,001024,002,000,00016384,00198417
030,00196607,00196607,020,00314592,00000000,00000000,001024,002,000,00016384,00196607
031,00199424,00199424,020,00317994,00000000,00000000,001024,002,000,00016384,00199424
000,00198432,00198432,020,00314361,00000000,00000000,001024,000,001,00016384,00198432
001,00200059,00200059,020,00316517,00000000,00000000,001024,000,001,00016384,00200059
002,00198744,00198744,020,00315558,00000000,00000000,001024,000,001,00016384,00198744
003,00199467,00199467,020,00315356,00000000,00000000,001024,000,001,00016384,00199467
004,00197990,00197990,020,00315188,00000000,00000000,001024,000,001,00016384,00197990
005,00197048,00197048,020,00311883,00000000,00000000,001024,000,001,00016384,00197048
006,00197051,00197051,020,00311947,00000000,00000000,001024,000,001,00016384,00197051
007,00199207,00199207,020,00316633,00000000,00000000,001024,000,001,00016384,00199207
008,00198048,00198048,020,00313835,00000000,00000000,001024,000,001,00016384,00198048
009,00198728,00198728,020,00312441,00000000,00000000,001024,000,001,00016384,00198728
010,00197248,00197248,020,00312984,00000000,00000000,001024,000,001,00016384,00197248
011,00200818,00200818,020,00319740,00000000,00000000,001024,000,001,00016384,00200818
012,00199276,00199276,020,00313753,00000000,00000000,001024,000,001,00016384,00199276
013,00198628,00198628,020,00314772,00000000,00000000,001024,000,001,00016384,00198628
014,00197375,00197375,020,00313679,00000000,00000000,001024,000,001,00016384,00197375
015,00198139,00198139,020,00313214,00000000,00000000,001024,000,001,00016384,00198139
016,00197873,00197873,020,00311783,00000000,00000000,001024,000,001,00016384,00197873
017,00196186,00196186,020,00310569,00000000,00000000,001024,000,001,00016384,00196186
018,00198798,00198798,020,00314493,00000000,00000000,001024,000,001,00016384,00198798
019,00197224,00197224,020,00312761,00000000,00000000,001024,000,001,00016384,00197224
