tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,     81172,   81172,    0.817891,   30.000000,22006.320312,  492.139679,21260.410156,   75.640350,  735.545837,  410.151001,    140777,               0,000,000
001,     81171,   81171,    0.813176,   30.000000,21970.193359,  528.250549,21380.136719,   96.874290,  585.786011,  427.380432,    102459,               0,000,000
002,     81172,   81172,    0.803036,   30.000000,22011.871094,  486.715454,21417.550781,   67.973656,  589.874084,  414.775146,    105464,               0,000,000
003,     81172,   81172,    0.779749,   30.000000,22019.306641,  478.911438,21332.740234,   66.354706,  682.031372,  408.206146,    134180,               0,000,000
004,     81172,   81172,    0.765286,   30.000000,22015.472656,  483.048126,21336.632812,   65.591621,  674.208069,  413.378326,    130292,               0,000,000
005,     81171,   81171,    0.811848,   30.000000,21976.730469,  521.677917,21370.595703,   94.994690,  601.849854,  422.795990,    105683,               0,000,000
006,     81172,   81172,    0.762566,   30.000000,22016.667969,  482.058472,21301.679688,   66.163452,  710.459656,  411.863495,    136551,               0,000,000
007,     81171,   81171,    0.765119,   30.000000,21989.404297,  509.072571,21268.722656,   91.795113,  716.469788,  413.257294,    138885,               0,000,000
008,     81171,   81171,    0.793469,   30.000000,21850.724609,  647.500977,21102.595703,  107.580650,  738.414185,  533.664551,    108170,               0,000,000
009,     81171,   81171,    0.828026,   30.000000,21887.296875,  611.105469,21174.869141,  105.277702,  708.419373,  501.597717,    112589,               0,000,000
010,     81171,   81171,    0.843330,   30.000000,21909.609375,  588.727478,21147.421875,   76.359253,  758.230225,  508.192230,    113938,               0,000,000
011,     81171,   81171,    0.789462,   30.000000,21897.755859,  600.776489,21183.068359,   96.876808,  710.731201,  499.783203,    112631,               0,000,000
012,     81171,   81171,    0.798890,   30.000000,21926.464844,  571.891541,21229.636719,   72.540298,  692.927307,  495.238525,    111648,               0,000,000
013,     81171,   81171,    0.792341,   30.000000,21922.205078,  576.348572,21217.373047,   70.040733,  700.997681,  502.239441,    109201,               0,000,000
014,     81171,   81171,    0.803633,   30.000000,21927.005859,  571.511292,21254.958984,   73.141823,  668.153076,  494.339966,    107974,               0,000,000
015,     81171,   81171,    0.817484,   30.000000,21928.562500,  569.871338,21216.162109,   71.265747,  708.539124,  494.578400,    110695,               0,000,000
000,     81873,   81873,    0.846080,   30.000000,22004.068359,  494.363190,21384.509766,   73.819397,  609.018799,  414.497162,    103998,               0,000,001
001,     81873,   81873,    0.792871,   30.000000,22027.544922,  471.088531,21353.794922,   67.300690,  669.399658,  399.765930,    133634,               0,000,001
002,     81873,   81873,    0.792732,   30.000000,22013.242188,  485.162201,21254.705078,   67.822304,  754.041443,  413.300079,    144730,               0,000,001
003,     81873,   81873,    0.798495,   30.000000,21977.046875,  520.939819,21357.511719,   93.303551,  615.182251,  423.617035,    108494,               0,000,001
004,     81873,   81873,    0.773509,   30.000000,21988.203125,  510.140198,21265.271484,   96.242348,  718.306396,  409.855072,    139907,               0,000,001
005,     81873,   81873,    0.805893,   30.000000,21985.076172,  513.401001,21379.849609,   95.454590,  600.990540,  414.049591,    109323,               0,000,001
006,     81873,   81873,    0.785319,   30.000000,21982.115234,  516.477661,21379.322266,   92.981178,  598.434265,  419.588043,    107624,               0,000,001
007,     81873,   81873,    0.808224,   30.000000,21983.404297,  515.076416,21411.199219,   96.489021,  568.072937,  414.665283,    103933,               0,000,001
008,     81873,   81873,    0.763420,   30.000000,21867.042969,  631.179626,21141.167969,  103.289223,  716.489136,  521.776489,    107903,               0,000,001
009,     81873,   81873,    0.785499,   30.000000,21901.896484,  596.680054,21159.919922,   99.801422,  738.279663,  492.900391,    119202,               0,000,001
010,     81873,   81873,    0.764196,   30.000000,21934.511719,  564.069214,21208.513672,   69.261375,  722.336487,  490.892914,    115387,               0,000,001
011,     81873,   81873,    0.765119,   30.000000,21918.371094,  580.297729,21205.751953,   95.156410,  708.842957,  481.128326,    114245,               0,000,001
012,     81873,   81873,    0.781312,   30.000000,21913.546875,  584.791016,21226.205078,   99.789062,  683.575439,  481.068695,    113047,               0,000,001
013,     81873,   81873,    0.769947,   30.000000,21929.382812,  569.092102,21200.414062,   70.599388,  725.234497,  494.557953,    113481,               0,000,001
014,     81873,   81873,    0.782908,   30.000000,21933.855469,  564.620300,21232.412109,   70.198380,  697.718628,  490.507965,    111250,               0,000,001
015,     81873,   81873,    0.791610,   30.000000,21915.255859,  583.224548,21166.744141,   96.311058,  744.817749,  482.980011,    119427,               0,000,001
