tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     91524,   91524,    0.912073,   30.000000,21936.660156,  561.383118,21412.519531,   78.346802,  517.379944,  478.252563,     91524,               0,000,000
001,     91524,   91524,    0.883067,   30.000000,21945.925781,  551.890442,21419.814453,   76.192329,  520.022705,  471.554352,     91524,               0,000,000
002,     91524,   91524,    0.975340,   30.000000,21941.566406,  556.511902,21440.703125,   78.257294,  495.318787,  474.285522,     91524,               0,000,000
003,     91524,   91524,    0.988619,   30.000000,21928.898438,  569.058594,21408.769531,   81.076302,  514.126343,  483.659790,     91524,               0,000,000
004,     91524,   91524,    0.924075,   30.000000,21938.111328,  559.951233,21436.476562,   75.131378,  496.976166,  480.875946,     91524,               0,000,000
005,     91523,   91523,    0.911312,   30.000000,21910.632812,  587.021545,21378.345703,  109.298927,  527.349670,  473.660797,     91523,               0,000,000
006,     91523,   91523,    0.871253,   30.000000,21849.244141,  648.544373,21278.324219,  117.960503,  565.739929,  526.345459,     91523,               0,000,000
007,     91523,   91523,    1.203053,   30.000000,21887.359375,  609.432007,21329.982422,  120.275650,  550.156006,  484.078888,     91523,               0,000,000
008,     91523,   91523,    1.032146,   30.000000,21781.558594,  716.291138,21102.767578,  112.905533,  668.199585,  596.458496,     91523,               0,000,000
009,     91523,   91523,    1.000010,   30.000000,21771.507812,  726.508728,21031.789062,  110.489761,  735.567017,  611.822327,     91523,               0,000,000
010,     91523,   91523,    0.919284,   30.000000,21856.212891,  642.050964,21271.136719,   78.987358,  581.221313,  559.238281,     91523,               0,000,000
011,     91523,   91523,    0.929740,   30.000000,21852.550781,  645.655762,21246.171875,   80.143478,  602.425415,  561.611023,     91523,               0,000,000
012,     91523,   91523,    0.914970,   30.000000,21860.333984,  637.808411,21281.914062,   78.947563,  574.528381,  554.977661,     91523,               0,000,000
013,     91523,   91523,    0.915043,   30.000000,21857.507812,  640.620178,21275.552734,   77.894531,  577.686340,  558.562134,     91523,               0,000,000
014,     91523,   91523,    0.916882,   30.000000,21819.490234,  678.757202,21234.564453,  106.463829,  581.072754,  568.502747,     91523,               0,000,000
015,     91523,   91523,    0.919113,   30.000000,21865.958984,  632.299866,21290.572266,   77.270294,  571.483459,  551.198730,     91523,               0,000,000
000,     91878,   91878,    0.964032,   30.000000,21932.566406,  565.141479,21416.041016,   79.703743,  509.715973,  480.305206,     91878,               0,000,001
001,     91878,   91878,    0.884682,   30.000000,21947.666016,  550.119141,21442.029297,   75.143745,  499.648193,  470.893555,     91878,               0,000,001
002,     91878,   91878,    0.966342,   30.000000,21933.750000,  564.031555,21388.763672,   79.500603,  539.391296,  480.401764,     91878,               0,000,001
003,     91878,   91878,    1.030650,   30.000000,21897.197266,  600.566956,21363.380859,  110.511261,  528.106934,  485.637756,     91878,               0,000,001
004,     91878,   91878,    0.878666,   30.000000,21911.195312,  587.133972,21387.335938,  104.939041,  519.740540,  478.334686,     91878,               0,000,001
005,     91878,   91878,    0.871852,   30.000000,21946.513672,  551.686218,21429.164062,   73.239212,  513.202332,  474.529633,     91878,               0,000,001
006,     91879,   91879,    0.869769,   30.000000,21865.128906,  633.143127,21317.083984,  111.783119,  543.764099,  517.646301,     91879,               0,000,001
007,     91878,   91878,    1.524243,   30.000000,21870.658203,  625.233215,21338.796875,  137.301056,  523.793701,  482.670197,     91878,               0,000,001
008,     91878,   91878,    0.887189,   30.000000,21827.796875,  670.245117,21184.630859,   82.173187,  633.481873,  581.728027,     91878,               0,000,001
009,     91879,   91879,    0.915128,   30.000000,21768.882812,  729.510498,21089.677734,  113.183189,  675.419678,  612.393005,     91879,               0,000,001
010,     91878,   91878,    0.899890,   30.000000,21862.312500,  635.958252,21267.861328,   76.274811,  590.783630,  555.990417,     91878,               0,000,001
011,     91878,   91878,    0.908612,   30.000000,21863.867188,  634.358093,21282.914062,   77.507782,  577.177979,  553.190735,     91878,               0,000,001
012,     91878,   91878,    0.878157,   30.000000,21850.103516,  648.053772,21278.925781,  102.208168,  567.462280,  542.118896,     91878,               0,000,001
013,     91878,   91878,    0.891209,   30.000000,21835.568359,  662.609863,21260.492188,  105.782990,  570.840637,  552.755188,     91878,               0,000,001
014,     91878,   91878,    0.940782,   30.000000,21850.101562,  648.190186,21171.878906,   75.894676,  674.378296,  568.548035,     91878,               0,000,001
015,     91878,   91878,    0.879204,   30.000000,21839.763672,  658.504578,21272.039062,  107.777367,  564.073914,  547.106384,     91878,               0,000,001
