tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     35465,   35465,    0.435728,   30.000000,22284.583984,  216.486404,22043.656250,    3.228321,  238.301498,  211.151581,     35465,               0,000,000
001,     35466,   35466,    0.473437,   30.000000,22283.347656,  217.840805,22040.171875,    3.369357,  240.107559,  212.430435,     35466,               0,000,000
002,     35463,   35463,    0.521483,   30.000000,22270.572266,  230.333893,22013.496094,    3.588874,  253.919846,  224.473495,     35463,               0,000,000
003,     35465,   35465,    0.444688,   30.000000,22275.435547,  225.883743,22030.177734,    3.441451,  242.602798,  220.381546,     35465,               0,000,000
004,     35464,   35464,    0.443712,   30.000000,22277.511719,  223.453445,22034.462891,    3.296652,  240.446381,  218.114563,     35464,               0,000,000
005,     35465,   35465,    0.516326,   30.000000,22286.740234,  214.479782,22050.527344,    3.146814,  233.991043,  209.396896,     35465,               0,000,000
006,     35465,   35465,    0.444703,   30.000000,22284.125000,  216.953720,22047.634766,    3.341403,  233.822144,  211.373444,     35465,               0,000,000
007,     35464,   35464,    0.475672,   30.000000,22275.833984,  225.002304,22031.648438,    3.526723,  241.388367,  219.268600,     35464,               0,000,000
008,     35465,   35465,    0.450667,   30.000000,22285.027344,  216.116837,22051.970703,    3.152015,  230.537964,  210.869095,     35465,               0,000,000
009,     35465,   35465,    0.460256,   30.000000,22281.390625,  219.652466,22039.478516,    3.276602,  239.375565,  214.336502,     35465,               0,000,000
010,     35465,   35465,    0.466494,   30.000000,22271.191406,  229.918182,22017.830078,    3.461847,  250.582901,  224.278519,     35465,               0,000,000
011,     35465,   35465,    0.448130,   30.000000,22281.365234,  219.763367,22035.281250,    3.977726,  243.624420,  213.774414,     35465,               0,000,000
012,     35465,   35465,    0.468716,   30.000000,22283.322266,  217.829346,22039.544922,    3.372715,  241.274445,  212.335648,     35465,               0,000,000
013,     35465,   35465,    0.421785,   30.000000,22285.617188,  215.703125,22049.792969,    3.026585,  233.551407,  210.741196,     35465,               0,000,000
014,     35464,   35464,    0.530368,   30.000000,22243.943359,  257.215546,22035.337891,    4.113481,  205.140060,  250.584793,     35464,               0,000,000
015,     35464,   35464,    0.437096,   30.000000,22276.833984,  224.175354,22030.953125,    3.511765,  243.001526,  218.553635,     35464,               0,000,000
016,     64202,   64202,    0.760385,   30.000000,22028.703125,  469.959015,21532.646484,    6.716012,  489.874725,  458.862885,     64202,               0,000,000
