tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   7554529, 7554529,  228.864532,      30.000,58670.304688,  870.452332,               0
001,  12559386,12559386,  382.802338,      30.000,57846.523438, 1384.721436,               0
002,   6118542, 6118542,  185.304230,      30.000,58867.082031,  760.624878,               0
003,   8075723, 8075723,  244.930954,      30.000,58557.773438,  950.890686,               0
004,   1381092, 1381092,   41.090374,      30.000,59754.503906,  166.071777,               0
005,   7378110, 7378110,  225.698029,      30.000,58598.058594,  950.676392,               0
006,   7815126, 7815126,  236.798721,      30.000,58617.433594,  907.482544,               0
007,  10727156,10727156,  327.894562,      30.000,58145.664062, 1197.319946,               0
008,   6829061, 6829061,  207.482727,      30.000,58743.425781,  841.111450,               0
009,  12903631,12903631,  391.851837,      30.000,57814.390625, 1398.421997,               0
010,   7263232, 7263232,  220.874817,      30.000,58726.816406,  830.914124,               0
011,   7798311, 7798311,  236.990265,      30.000,58539.746094,  985.237305,               0
012,   1383604, 1383604,   41.191898,      30.000,59754.085938,  166.222031,               0
013,   7125993, 7125993,  216.998093,      30.000,58735.847656,  831.018372,               0
014,   6917563, 6917563,  209.959885,      30.000,58728.835938,  850.564941,               0
015,  11045223,11045223,  336.526154,      30.000,58106.066406, 1219.713501,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7520139, 7520139,  227.711441,      30.000,58670.296875,  867.757629,               0
001,  12585799,12585799,  383.721405,      30.000,57837.343750, 1387.527100,               0
002,   6124818, 6124818,  185.521896,      30.000,58861.300781,  761.564026,               0
003,   8102997, 8102997,  245.833649,      30.000,58548.605469,  953.885315,               0
004,   1384436, 1384436,   41.199665,      30.000,59749.375000,  166.511978,               0
005,   7375772, 7375772,  225.249756,      30.000,58595.226562,  949.662170,               0
006,   7846077, 7846077,  237.795334,      30.000,58608.039062,  910.313904,               0
007,  10716190,10716190,  327.317108,      30.000,58142.433594, 1196.910645,               0
008,   6810339, 6810339,  206.631668,      30.000,58742.238281,  839.056885,               0
009,  12925134,12925134,  392.416046,      30.000,57806.417969, 1400.919800,               0
010,   7276486, 7276486,  221.139633,      30.000,58720.523438,  832.308655,               0
011,   7782986, 7782986,  236.490753,      30.000,58537.683594,  983.889587,               0
012,   1385964, 1385964,   41.319523,      30.000,59749.292969,  166.347260,               0
013,   7109624, 7109624,  216.605469,      30.000,58733.328125,  829.833008,               0
014,   6923232, 6923232,  209.931839,      30.000,58723.828125,  851.091980,               0
015,  11015799,11015799,  335.631897,      30.000,58107.117188, 1215.795166,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   7541692, 7541692,  228.653473,      30.000,58666.285156,  870.495972,               0
001,  12613897,12613897,  384.487061,      30.000,57833.179688, 1390.146362,               0
002,   6099703, 6099703,  184.838852,      30.000,58866.175781,  757.982239,               0
003,   8093542, 8093542,  245.595840,      30.000,58549.324219,  953.770325,               0
004,   1383015, 1383015,   41.212944,      30.000,59749.609375,  166.142639,               0
005,   7389223, 7389223,  225.738220,      30.000,58592.625000,  951.451294,               0
006,   7832385, 7832385,  237.429199,      30.000,58610.195312,  908.854919,               0
007,  10694802,10694802,  326.782928,      30.000,58145.957031, 1194.606567,               0
008,   6843889, 6843889,  207.538773,      30.000,58736.203125,  843.215942,               0
009,  12959501,12959501,  393.316467,      30.000,57801.796875, 1403.125977,               0
010,   7254405, 7254405,  220.479187,      30.000,58723.882812,  830.198853,               0
011,   7790394, 7790394,  236.650375,      30.000,58536.230469,  984.872986,               0
012,   1378869, 1378869,   41.086018,      30.000,59750.378906,  165.710220,               0
013,   7102914, 7102914,  216.383072,      30.000,58734.539062,  829.212830,               0
014,   6914094, 6914094,  209.817734,      30.000,58725.609375,  849.713440,               0
015,  11003690,11003690,  335.194336,      30.000,58109.316406, 1214.487305,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   7529149, 7529149,  228.281738,      30.000,58668.238281,  869.209106,               0
001,  12576351,12576351,  383.344238,      30.000,57839.191406, 1386.485718,               0
002,   6091116, 6091116,  184.543976,      30.000,58868.136719,  756.745361,               0
003,   8096743, 8096743,  245.621765,      30.000,58549.007812,  953.947937,               0
004,   1383065, 1383065,   41.147083,      30.000,59749.503906,  166.436371,               0
005,   7376379, 7376379,  225.300354,      30.000,58594.828125,  949.845886,               0
006,   7827821, 7827821,  237.222458,      30.000,58611.535156,  908.075439,               0
007,  10753180,10753180,  328.445801,      30.000,58136.710938, 1200.339111,               0
008,   6789419, 6789419,  206.075119,      30.000,58746.082031,  836.660034,               0
009,  12920634,12920634,  392.511475,      30.000,57807.019531, 1400.130615,               0
010,   7257435, 7257435,  220.600845,      30.000,58723.941406,  829.876770,               0
011,   7789431, 7789431,  236.714798,      30.000,58536.769531,  984.396667,               0
012,   1382917, 1382917,   41.144253,      30.000,59749.832031,  166.088211,               0
013,   7114780, 7114780,  216.667313,      30.000,58732.968750,  830.075073,               0
