tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000, 293216562,293216562, 7830.552734,      30.000,24106.466797,20201.146484,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000, 293309990,293309990, 7830.474121,      30.000,24103.505859,20204.152344,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000, 293329931,293329931, 7830.828613,      30.000,24103.201172,20203.794922,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000, 293322695,293322695, 7830.810547,      30.000,24102.535156,20204.166016,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000, 293340645,293340645, 7830.912109,      30.000,24104.857422,20201.445312,               0
-------------------------------------------------------------------------------------------------------

