lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004308,0000280,0000060,0001003,0002896,0003366,0003356,0000000,001024,000,000,0512
0173989,0001178,0000441,0001154,0004038,0004889,0004960,0000000,001024,000,000,0512
0007734,0000291,0000060,0001006,0006723,0007013,0007504,0000000,001024,001,000,0512
0999999,0005420,0000531,0001208,0016792,0013826,0018575,0000000,001024,001,000,0512
0006502,0000351,0000080,0001005,0005170,0005831,0005511,0000000,001024,002,000,0512
0999999,0002360,0000531,0001213,0008596,0009147,0008966,0000000,001024,002,000,0512
0006713,0000281,0000060,0001005,0005190,0005761,0005731,0000000,001024,003,000,0512
0421224,0001442,0000451,0001253,0006762,0007334,0007384,0000000,001024,003,000,0512
0004328,0000280,0000060,0001003,0002896,0003386,0003366,0000000,001024,000,001,0512
0171614,0001175,0000441,0001151,0004268,0005069,0005110,0000000,001024,000,001,0512
0007544,0000291,0000060,0001006,0006482,0006863,0007173,0000000,001024,001,001,0512
0999999,0004323,0000531,0001210,0016310,0013725,0018064,0000000,001024,001,001,0512
0006553,0000351,0000080,0001006,0005230,0005871,0005571,0000000,001024,002,001,0512
0999999,0003346,0000551,0001238,0008717,0009208,0009207,0000000,001024,002,001,0512
0006713,0000291,0000060,0001005,0005180,0005771,0005740,0000000,001024,003,001,0512
0356172,0001369,0000441,0001264,0006803,0007434,0007394,0000000,001024,003,001,0512
0004289,0000280,0000060,0001003,0002886,0003356,0003346,0000000,001024,000,002,0512
0168829,0001172,0000441,0001149,0004118,0004839,0004939,0000000,001024,000,002,0512
0007514,0000291,0000060,0001006,0006472,0006833,0007144,0000000,001024,001,002,0512
0999999,0004168,0000531,0001208,0016351,0013796,0018224,0000000,001024,001,002,0512
0006522,0000350,0000080,0001006,0005220,0005841,0005551,0000000,001024,002,002,0512
0999999,0003007,0000551,0001236,0008627,0009157,0009117,0000000,001024,002,002,0512
0006683,0000291,0000060,0001005,0005179,0005741,0005721,0000000,001024,003,002,0512
0338318,0001349,0000441,0001264,0006893,0007394,0007474,0000000,001024,003,002,0512
