tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001088,  0.000222
001,  0.000118,  0.000085
001,  0.000097,  0.000077
001,  0.000118,  0.000078
001,  0.000097,  0.000082
001,  0.000110,  0.000077
001,  0.000093,  0.000075
001,  0.000102,  0.000072
001,  0.000102,  0.000073
001,  0.000102,  0.000058
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000227,  0.000172
001,  0.000115,  0.000082
001,  0.000112,  0.000075
001,  0.000115,  0.000075
001,  0.000108,  0.000065
001,  0.000095,  0.000063
001,  0.000090,  0.000068
001,  0.000105,  0.000065
001,  0.000095,  0.000072
001,  0.000137,  0.000062
-----------------------------------------------------------------------------------------------

