tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000215000, 0.000250000, 0.003168333, 0.098011665, 0.147978336, 0.699268341, 0.005266667, 0.006348333, 0.031926665, 0.091491669, 0.135095000, 0.692741692, 0.000075000, 0.000100000, 0.006140000, 0.006190000, 0.012433333, 0.040353332, 0.004786666, 0.006116667, 0.031640001, 0.000035000, 0.000040000, 0.009136667, 0.000021667, 0.000023333, 0.000040000, 1.000000000, 2.000000000, 6.000000000,       100663296,001
001,10.0, 0.000233333, 0.000245000, 0.006166667, 0.098431669, 0.148116663, 0.712036669, 0.004541667, 0.005880000, 0.013895000, 0.092351668, 0.135611668, 0.698899984, 0.000083333, 0.000105000, 0.006528333, 0.005366667, 0.011533333, 0.038784999, 0.004280000, 0.005633333, 0.013605000, 0.000035000, 0.000050000, 0.001835000, 0.000021667, 0.000023333, 0.000041667, 1.000000000, 2.000000000, 6.000000000,       100663296,001
002,10.0, 0.000216667, 0.000253333, 0.005911666, 0.097786665, 0.147904173, 0.709958315, 0.006151667, 0.006371667, 0.015466667, 0.091306664, 0.135106668, 0.697216690, 0.000076667, 0.000098333, 0.006280000, 0.006233333, 0.012478333, 0.277388334, 0.005935000, 0.006140000, 0.015248333, 0.000036667, 0.000040000, 0.002556667, 0.000021667, 0.000025000, 0.000041667, 1.000000000, 2.000000000, 6.000000000,       100663296,001
003,10.0, 0.000231667, 0.000251667, 0.002930000, 0.097111665, 0.148046672, 0.709371686, 0.006121667, 0.006373333, 0.017741667, 0.090596668, 0.135273337, 0.696630001, 0.000078333, 0.000093333, 0.003105000, 0.006206667, 0.012450000, 0.042678334, 0.005911666, 0.006148333, 0.015333333, 0.000035000, 0.000040000, 0.001723333, 0.000021667, 0.000025000, 0.000041667, 1.000000000, 2.000000000, 7.000000000,       100663296,001
004,10.0, 0.000238333, 0.000253333, 0.002693333, 0.098158330, 0.148096666, 0.709121644, 0.006170000, 0.006396667, 0.071130000, 0.091211669, 0.135179996, 0.696323335, 0.000071667, 0.000095000, 0.006371667, 0.004708333, 0.012500000, 0.039111666, 0.005956667, 0.006168333, 0.070658334, 0.000033333, 0.000040000, 0.003223333, 0.000021667, 0.000025000, 0.000045000, 1.000000000, 2.000000000, 6.000000000,       100663296,001
005,10.0, 0.000238333, 0.000253333, 0.005701667, 0.098186664, 0.147986665, 0.709786654, 0.004508333, 0.006288333, 0.015540000, 0.091838330, 0.135356665, 0.697189987, 0.000080000, 0.000095000, 0.004343333, 0.006108333, 0.012321667, 0.060959999, 0.004273333, 0.006063333, 0.015308334, 0.000035000, 0.000040000, 0.009176667, 0.000021667, 0.000025000, 0.000053333, 1.000000000, 2.000000000, 6.000000000,       100663296,001
006,10.0, 0.000205000, 0.000251667, 0.006998333, 0.097664997, 0.148033336, 0.687253356, 0.006091667, 0.006338333, 0.019516667, 0.091343336, 0.135233328, 0.680706680, 0.000078333, 0.000093333, 0.005756667, 0.006163334, 0.012386667, 0.049718332, 0.005878333, 0.006113333, 0.019251667, 0.000035000, 0.000038333, 0.004900000, 0.000021667, 0.000025000, 0.000188333, 1.000000000, 2.000000000, 8.000000000,       100663296,001
007,10.0, 0.000223333, 0.000251667, 0.005285000, 0.097585000, 0.148081660, 0.708656669, 0.006125000, 0.006318334, 0.014750000, 0.090898335, 0.135256663, 0.687001646, 0.000073333, 0.000088333, 0.006033333, 0.006211667, 0.012430000, 0.430635005, 0.005920000, 0.006100000, 0.014540000, 0.000035000, 0.000038333, 0.002685000, 0.000021667, 0.000025000, 0.000055000, 1.000000000, 2.000000000, 5.000000000,       100663296,001
000,10.0, 0.000228333, 0.000253333, 0.006555000, 0.125658333, 0.147951663, 0.695465028, 0.006155000, 0.006396667, 0.024783334, 0.112879999, 0.135218337, 0.656381667, 0.000076667, 0.000095000, 0.005890000, 0.006216667, 0.012475000, 0.042140000, 0.005940000, 0.006170000, 0.016009999, 0.000035000, 0.000040000, 0.005313333, 0.000021667, 0.000025000, 0.002473333, 1.000000000, 2.000000000, 5.000000000,       100663296,001
001,10.0, 0.000218333, 0.000248333, 0.005526667, 0.119926669, 0.148147494, 0.719666660, 0.004421667, 0.005855000, 0.012926667, 0.107984997, 0.135751665, 0.705626667, 0.000076667, 0.000108333, 0.006293333, 0.005748333, 0.011456667, 0.038006667, 0.004145000, 0.005608333, 0.012668333, 0.000035000, 0.000050000, 0.002971667, 0.000021667, 0.000023333, 0.003005000, 1.000000000, 2.000000000, 6.000000000,       100663296,001
002,10.0, 0.000205000, 0.000251667, 0.007283333, 0.125615001, 0.148031667, 0.636868358, 0.006126666, 0.006335000, 0.035215002, 0.118991666, 0.135316670, 0.321181655, 0.000083333, 0.000093333, 0.009176667, 0.006201667, 0.012421667, 0.488265008, 0.005916667, 0.006111667, 0.034850001, 0.000036667, 0.000040000, 0.003383333, 0.000021667, 0.000025000, 0.000041667, 1.000000000, 2.000000000,75.000000000,       100663296,001
