tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 331055105,   10104, 2496.604004,   20.000000,37510.703125,    2.441810,          262144
000, 331612161,    1266, 2499.674805,   20.000000,37500.082031,    0.630970,         2097152
000, 331350017,     159, 2496.715332,   20.000000,37503.144531,    0.147613,        16777216
000, 327155713,      40, 2470.211182,   20.000000,37529.621094,    0.130963,        67108864
001, 331055105,   10104, 2495.916504,   20.000000,37511.562500,    3.404947,          262144
001, 331612161,    1266, 2499.167480,   20.000000,37500.593750,    0.724030,         2097152
001, 331350017,     159, 2496.088379,   20.000000,37503.722656,    0.124907,        16777216
001, 335544321,      41, 2532.464111,   20.000000,37467.386719,    0.122303,        67108864
002, 331055105,   10104, 2495.646729,   20.000000,37511.847656,    3.083843,          262144
002, 331874305,    1267, 2502.650879,   20.000000,37497.117188,    0.735363,         2097152
002, 333447169,     160, 2533.328369,   20.000000,37466.523438,    0.137010,        16777216
002, 335544321,      41, 2532.165771,   20.000000,37467.683594,    0.133447,        67108864
003, 331055105,   10104, 2496.393311,   20.000000,37511.105469,    3.083130,          262144
003, 331612161,    1266, 2499.262939,   20.000000,37500.488281,    0.742250,         2097152
003, 331350017,     159, 2496.324463,   20.000000,37503.500000,    0.136260,        16777216
003, 327155713,      40, 2469.990234,   20.000000,37529.835938,    0.122453,        67108864
004, 331055105,   10104, 2495.730469,   20.000000,37511.773438,    3.138403,          262144
004, 331874305,    1267, 2501.472168,   20.000000,37498.304688,    0.688197,         2097152
004, 332322807,     159, 2506.434814,   20.000000,37493.367188,    0.121260,        16777216
004, 335544321,      41, 2532.679199,   20.000000,37467.171875,    0.118947,        67108864
005, 331022337,   10103, 2495.589844,   20.000000,37511.898438,    3.401405,          262144
005, 331612161,    1266, 2497.050293,   20.000000,37502.710938,    0.723787,         2097152
005, 331350017,     159, 2496.290283,   20.000000,37503.566406,    0.125657,        16777216
005, 327155713,      40, 2468.883301,   20.000000,37530.945312,    0.119200,        67108864
006, 331054263,   10103, 2495.561035,   20.000000,37511.925781,    2.853283,          262144
006, 331612161,    1266, 2499.797852,   20.000000,37499.949219,    0.688690,         2097152
006, 331350017,     159, 2496.614502,   20.000000,37503.230469,    0.134503,        16777216
006, 327155713,      40, 2468.502441,   20.000000,37531.320312,    0.120537,        67108864
007, 331055105,   10104, 2494.406006,   20.000000,37512.898438,    2.618370,          262144
007, 331612161,    1266, 2498.132080,   20.000000,37501.593750,    0.644410,         2097152
007, 331350017,     159, 2495.694824,   20.000000,37504.152344,    0.137297,        16777216
007, 327155713,      40, 2468.833008,   20.000000,37530.992188,    0.116517,        67108864
008, 331022337,   10103, 2494.550537,   20.000000,37512.671875,    2.530050,          262144
008, 331612161,    1266, 2498.679443,   20.000000,37501.078125,    0.611473,         2097152
008, 331350017,     159, 2496.278809,   20.000000,37503.570312,    0.126757,        16777216
008, 327155713,      40, 2469.053955,   20.000000,37530.777344,    0.123093,        67108864
009, 331055105,   10104, 2496.140869,   20.000000,37511.164062,    2.970367,          262144
009, 331612161,    1266, 2499.500977,   20.000000,37500.257812,    0.762460,         2097152
009, 331350017,     159, 2495.431641,   20.000000,37504.398438,    0.135817,        16777216
009, 335544321,      41, 2532.552002,   20.000000,37467.300781,    0.122713,        67108864
010, 331022337,   10103, 2495.064453,   20.000000,37512.144531,    3.147617,          262144
010, 331612161,    1266, 2499.196045,   20.000000,37500.550781,    0.745377,         2097152
010, 331350017,     159, 2496.479736,   20.000000,37503.363281,    0.126430,        16777216
010, 329714467,      40, 2488.590820,   20.000000,37511.230469,    0.120387,        67108864
