tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    247214,  247214,    2.347904,   30.000000,21162.433594, 1332.338135,19751.564453,   16.285690, 1397.525146, 1305.251099,    247214,               0,000,000
001,    247214,  247214,    2.577733,   30.000000,21138.160156, 1354.940186,19674.775391,   17.311472, 1448.631226, 1326.922607,    247214,               0,000,000
002,    247213,  247213,    2.413268,   30.000000,21149.541016, 1344.653564,19728.755859,   16.733946, 1407.805420, 1317.118286,    247213,               0,000,000
003,    247214,  247214,    2.363017,   30.000000,21154.132812, 1340.303711,19720.865234,   16.043840, 1420.788208, 1314.212402,    247214,               0,000,000
004,    247213,  247213,    2.455499,   30.000000,21138.074219, 1356.175781,19657.263672,   17.209137, 1469.022461, 1328.188232,    247213,               0,000,000
005,    247214,  247214,    2.537402,   30.000000,21152.357422, 1341.886719,19704.849609,   17.963654, 1434.234985, 1312.869629,    247214,               0,000,000
006,    247213,  247213,    2.318907,   30.000000,21106.322266, 1387.998779,19633.113281,   15.152517, 1462.859253, 1363.041748,    247213,               0,000,000
007,    247213,  247213,    2.330483,   30.000000,21190.474609, 1304.053467,19824.320312,   14.727028, 1355.924316, 1279.342529,    247213,               0,000,000
008,         1,       1,    0.000007,   30.000000,22502.816406,    0.006923,22502.810547,    0.000235,    0.008739,    0.006542,         1,               0,000,000
009,         1,       1,    0.000010,   30.000000,22502.939453,    0.006632,22502.929688,    0.000237,    0.008518,    0.006285,         1,               0,000,000
010,         1,       1,    0.000015,   30.000000,22502.794922,    0.006841,22502.773438,    0.000413,    0.009593,    0.006288,         1,               0,000,000
011,         1,       1,    0.000010,   30.000000,22502.914062,    0.006478,22502.906250,    0.000198,    0.008652,    0.006134,         1,               0,000,000
012,         1,       1,    0.000008,   30.000000,22502.861328,    0.006923,22502.853516,    0.000188,    0.007643,    0.006559,         1,               0,000,000
013,         1,       1,    0.000011,   30.000000,22502.845703,    0.006652,22502.832031,    0.000173,    0.008319,    0.006407,         1,               0,000,000
014,         1,       1,    0.000008,   30.000000,22502.953125,    0.006821,22502.945312,    0.000249,    0.007602,    0.006464,         1,               0,000,000
015,         1,       1,    0.000010,   30.000000,22502.890625,    0.008098,22502.878906,    0.000249,    0.008665,    0.007755,         1,               0,000,000
000,    247555,  247555,    2.352326,   30.000000,21154.757812, 1339.957153,19731.763672,   16.301407, 1409.779053, 1312.766602,    247555,               0,000,001
001,    247555,  247555,    2.688135,   30.000000,21113.328125, 1379.017944,19608.398438,   19.425276, 1489.679321, 1348.233643,    247555,               0,000,001
002,    247555,  247555,    2.418788,   30.000000,21153.201172, 1341.169556,19726.460938,   16.500364, 1414.088745, 1313.438110,    247555,               0,000,001
003,    247555,  247555,    2.332476,   30.000000,21154.263672, 1340.314087,19762.062500,   15.521297, 1381.090454, 1315.076050,    247555,               0,000,001
004,    247556,  247556,    2.404517,   30.000000,21164.023438, 1330.814819,19734.572266,   15.362582, 1419.003052, 1305.522705,    247556,               0,000,001
005,    247555,  247555,    2.511831,   30.000000,21162.798828, 1331.541748,19716.460938,   17.895515, 1433.418823, 1303.109253,    247555,               0,000,001
006,    247556,  247556,    2.333121,   30.000000,21101.410156, 1392.935791,19613.302734,   16.023628, 1477.652954, 1367.107056,    247556,               0,000,001
007,    247555,  247555,    2.371567,   30.000000,21177.951172, 1316.458618,19791.392578,   15.245012, 1374.981567, 1290.751953,    247555,               0,000,001
008,         1,       1,    0.000061,   30.000000,22503.505859,    0.008357,22503.496094,    0.000242,    0.009050,    0.007950,         1,               0,000,001
009,         1,       1,    0.000061,   30.000000,22503.455078,    0.007430,22503.445312,    0.000195,    0.009696,    0.007141,         1,               0,000,001
010,         1,       1,    0.000010,   30.000000,22503.437500,    0.007204,22503.425781,    0.000176,    0.009099,    0.006937,         1,               0,000,001
011,         1,       1,    0.000010,   30.000000,22503.488281,    0.007543,22503.478516,    0.000215,    0.009615,    0.007228,         1,               0,000,001
012,         1,       1,    0.000010,   30.000000,22503.470703,    0.007190,22503.462891,    0.000166,    0.009644,    0.006928,         1,               0,000,001
013,         1,       1,    0.000060,   30.000000,22503.523438,    0.007523,22503.513672,    0.000186,    0.010147,    0.007223,         1,               0,000,001
014,         1,       1,    0.000010,   30.000000,22503.417969,    0.007579,22503.408203,    0.000457,    0.010390,    0.006955,         1,               0,000,001
015,         1,       1,    0.000007,   30.000000,22503.539062,    0.007934,22503.531250,    0.000337,    0.009023,    0.007463,         1,               0,000,001
