lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0044073,0000301,0000050,0001041,0038843,0043612,0038352,0000000,001024,000,000,0512
0143991,0001143,0000370,0001264,0077897,0080061,0078308,0000000,001024,000,000,0512
0040376,0000301,0000050,0001037,0017783,0039915,0029576,0000000,001024,001,000,0512
0150014,0001148,0000370,0001261,0051718,0064241,0052810,0000000,001024,001,000,0512
0037250,0000361,0000070,0001034,0013094,0036599,0011271,0000000,001024,002,000,0512
0150092,0001149,0000401,0001258,0044283,0056036,0046378,0000000,001024,002,000,0512
0035647,0000321,0000050,0001029,0006913,0034675,0006222,0000000,001024,003,000,0512
0131888,0001130,0000341,0001289,0042510,0054192,0040386,0000000,001024,003,000,0512
0043542,0000311,0000050,0001040,0038543,0043091,0037982,0000000,001024,000,001,0512
0141437,0001140,0000350,0001263,0077346,0078849,0077606,0000000,001024,000,001,0512
0040045,0000311,0000050,0001037,0017533,0039585,0029245,0000000,001024,001,001,0512
0146096,0001145,0000341,0001259,0051157,0062999,0052088,0000000,001024,001,001,0512
0036949,0000351,0000070,0001034,0012804,0036298,0010950,0000000,001024,002,001,0512
0147527,0001146,0000431,0001255,0043792,0055264,0045907,0000000,001024,002,001,0512
0035457,0000321,0000050,0001029,0006713,0034485,0006152,0000000,001024,003,001,0512
0135856,0001134,0000341,0001288,0042229,0053270,0039945,0000000,001024,003,001,0512
0044073,0000301,0000050,0001041,0038843,0043613,0038362,0000000,001024,000,002,0512
0144412,0001143,0000371,0001267,0078368,0080061,0078428,0000000,001024,000,002,0512
0040356,0000300,0000050,0001037,0017673,0039895,0029496,0000000,001024,001,002,0512
0148660,0001146,0000370,0001262,0051588,0064412,0052489,0000000,001024,001,002,0512
0037230,0000351,0000061,0001034,0012954,0036579,0011211,0000000,001024,002,002,0512
0150302,0001149,0000431,0001259,0044323,0057278,0046407,0000000,001024,002,002,0512
0035838,0000321,0000050,0001029,0007284,0034856,0006271,0000000,001024,003,002,0512
0135415,0001134,0000341,0001288,0042721,0054743,0040697,0000000,001024,003,002,0512
