tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00061700,00061700,010,00123400,00000000,001024,001,000,0512
001,00067800,00067800,010,00135600,00000000,001024,001,000,0512
002,00068400,00068400,010,00136800,00000000,001024,001,000,0512
003,00061600,00061600,010,00123200,00000000,001024,001,000,0512
004,00067698,00067698,010,00135396,00000000,001024,001,000,0512
005,00062580,00062580,010,00125160,00000000,001024,001,000,0512
006,00061600,00061600,010,00123200,00000000,001024,001,000,0512
007,00068158,00068158,010,00136316,00000000,001024,001,000,0512
008,00067900,00067900,010,00135800,00000000,001024,001,000,0512
009,00063770,00063770,010,00127540,00000000,001024,001,000,0512
010,00063800,00063800,010,00127600,00000000,001024,001,000,0512
011,00070200,00070200,010,00140400,00000000,001024,001,000,0512
012,00069600,00069600,010,00139200,00000000,001024,001,000,0512
013,00069620,00069620,010,00139240,00000000,001024,001,000,0512
014,00064200,00064200,010,00128400,00000000,001024,001,000,0512
015,00064143,00064143,010,00128286,00000000,001024,001,000,0512
016,00070400,00070400,010,00140800,00000000,001024,001,000,0512
017,00070300,00070300,010,00140600,00000000,001024,001,000,0512
018,00070900,00070900,010,00141800,00000000,001024,001,000,0512
019,00064042,00064042,010,00128084,00000000,001024,001,000,0512
020,00070300,00070300,010,00140600,00000000,001024,001,000,0512
021,00063300,00063300,010,00126600,00000000,001024,001,000,0512
022,00064174,00064174,010,00128348,00000000,001024,001,000,0512
023,00063400,00063400,010,00126800,00000000,001024,001,000,0512
024,00064500,00064500,010,00129000,00000000,001024,001,000,0512
025,00063200,00063200,010,00126400,00000000,001024,001,000,0512
026,00063900,00063900,010,00127800,00000000,001024,001,000,0512
027,00069900,00069900,010,00139800,00000000,001024,001,000,0512
028,00063500,00063500,010,00127000,00000000,001024,001,000,0512
029,00070504,00070504,010,00141008,00000000,001024,001,000,0512
030,00070328,00070328,010,00140656,00000000,001024,001,000,0512
031,00070100,00070100,010,00140200,00000000,001024,001,000,0512
000,00068218,00068218,010,00136436,00000000,001024,001,001,0512
001,00068407,00068407,010,00136814,00000000,001024,001,001,0512
002,00062100,00062100,010,00124200,00000000,001024,001,001,0512
003,00062300,00062300,010,00124600,00000000,001024,001,001,0512
004,00061592,00061592,010,00123184,00000000,001024,001,001,0512
005,00068200,00068200,010,00136400,00000000,001024,001,001,0512
006,00069062,00069062,010,00138124,00000000,001024,001,001,0512
007,00063700,00063700,010,00127400,00000000,001024,001,001,0512
008,00064600,00064600,010,00129200,00000000,001024,001,001,0512
009,00062700,00062700,010,00125400,00000000,001024,001,001,0512
010,00071250,00071250,010,00142500,00000000,001024,001,001,0512
011,00069100,00069100,010,00138200,00000000,001024,001,001,0512
012,00070608,00070608,010,00141216,00000000,001024,001,001,0512
013,00063767,00063767,010,00127534,00000000,001024,001,001,0512
014,00071500,00071500,010,00143000,00000000,001024,001,001,0512
015,00070900,00070900,010,00141800,00000000,001024,001,001,0512
016,00064217,00064217,010,00128434,00000000,001024,001,001,0512
