tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,52953.992188,  9.400302
001,52448.191406, 12.976137
003,52909.203125,  9.210571
004,53047.843750, 18.205223
005,53591.628906,  8.421248
006,53358.628906,  9.426579
008,53259.500000,  9.812484
007,53340.765625, 17.460445
010,52762.582031,  8.846085
009,52706.960938, 16.612528
011,52833.375000, 14.824972
012,52876.546875,  7.944145
013,52902.875000,  9.855378
014,53005.222656,  7.218254
015,53075.679688,  8.724742
016,52856.953125,  7.580359
-----------------------------------------------------------------------------------------------

RUN 1
002,53062.253906, 10.690949
001,52358.617188, 11.686289
003,53159.253906, 10.660561
004,53353.914062, 18.334837
005,53549.472656,  8.456473
006,53473.523438,  8.776938
008,53306.156250, 10.557038
007,53447.820312, 13.249010
010,52784.445312,  8.786394
009,52460.722656, 16.904110
011,52684.753906, 13.542116
012,52917.507812,  7.883041
013,52822.464844, 11.140359
014,53023.136719,  6.125658
015,52871.996094, 10.627088
016,52833.722656,  7.503800
-----------------------------------------------------------------------------------------------

