tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     21594,   21594,    3.767296
001,     21591,   21591,    3.694891
002,     21610,   21610,    3.625743
003,     21582,   21582,    3.674428
004,     21603,   21603,    3.729552
005,     21571,   21571,    3.524755
006,     21591,   21591,    3.615879
007,     21599,   21599,    3.427374
008,     21588,   21588,    3.728295
009,     21558,   21558,    3.372115
010,     21603,   21603,    3.758173
011,     21586,   21586,    3.471645
012,     21593,   21593,    3.444030
013,     21572,   21572,    3.437275
014,     21590,   21590,    3.769379
015,     21593,   21593,    3.776910
-------------------------------------------------------------------------------------------------------

RUN 1
000,     21156,   21156,    3.622851
001,     21138,   21138,    3.332869
002,     21156,   21156,    3.451033
003,     21176,   21176,    3.406025
004,     21159,   21159,    3.744649
005,     21136,   21136,    3.461775
006,     21153,   21153,    3.337989
007,     21131,   21131,    3.330657
008,     21152,   21152,    3.619230
009,     21164,   21164,    3.328459
010,     21145,   21145,    3.550380
011,     21164,   21164,    3.165970
012,     21145,   21145,    3.413857
013,     21164,   21164,    3.383830
014,     21159,   21159,    3.447064
015,     21172,   21172,    3.481667
-------------------------------------------------------------------------------------------------------

RUN 2
000,     21288,   21288,    3.728973
001,     21254,   21254,    3.635886
002,     21289,   21289,    3.860704
003,     21314,   21314,    3.588788
004,     21256,   21256,    3.773111
005,     21268,   21268,    3.719992
006,     21272,   21272,    3.740483
007,     21270,   21270,    3.649629
008,     21280,   21280,    3.689454
009,     21286,   21286,    3.490425
010,     21281,   21281,    3.835732
011,     21254,   21254,    3.407896
012,     21292,   21292,    3.897782
013,     21275,   21275,    3.577385
014,     21288,   21288,    3.857388
015,     21281,   21281,    3.519973
-------------------------------------------------------------------------------------------------------

RUN 3
000,     21171,   21171,    3.687740
001,     21142,   21142,    3.637921
002,     21171,   21171,    3.906408
003,     21168,   21168,    3.723757
004,     21136,   21136,    3.776318
005,     21141,   21141,    3.587318
006,     21132,   21132,    3.642955
007,     21193,   21193,    3.449253
008,     21152,   21152,    3.731647
009,     21138,   21138,    3.463520
010,     21167,   21167,    4.029267
011,     21140,   21140,    3.281579
012,     21172,   21172,    3.700322
013,     21104,   21104,    3.582931
014,     21165,   21165,    3.809245
015,     21149,   21149,    3.523322
-------------------------------------------------------------------------------------------------------

RUN 4
000,     21202,   21202,    3.869487
001,     21176,   21176,    3.597112
002,     21197,   21197,    3.904807
003,     21189,   21189,    3.578590
004,     21184,   21184,    3.855062
005,     21206,   21206,    3.438141
006,     21205,   21205,    3.672911
007,     21179,   21179,    3.492661
008,     21216,   21216,    3.745683
009,     21213,   21213,    3.339986
010,     21181,   21181,    4.073524
011,     21196,   21196,    3.457145
012,     21198,   21198,    3.820733
013,     21196,   21196,    3.628698
014,     21192,   21192,    3.697628
015,     21204,   21204,    3.516369
-------------------------------------------------------------------------------------------------------

