tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1650068, 1650068,   15.539520,   30.000000,11175.040039,11293.400391,   75.457512,  128.768509,10951.022461,11043.768555,   1650068,               0,000,000
000,   1660614, 1660614,   15.552396,   30.000000,11298.853516,11169.478516,   75.900627,  129.399567,11073.012695,10918.573242,   1660614,               0,000,001
