tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00102000,00102000,010,00200182,001024,001,000,0256
001,00103600,00103600,010,00203178,001024,001,000,0256
002,00104700,00104700,010,00205118,001024,001,000,0256
003,00104000,00104000,010,00203910,001024,001,000,0256
004,00104934,00104934,010,00205722,001024,001,000,0256
005,00105900,00105900,010,00207390,001024,001,000,0256
006,00105600,00105600,010,00207038,001024,001,000,0256
007,00106900,00106900,010,00209346,001024,001,000,0256
008,00106500,00106500,010,00208860,001024,001,000,0256
009,00105900,00105900,010,00207568,001024,001,000,0256
010,00107100,00107100,010,00209944,001024,001,000,0256
011,00106100,00106100,010,00207948,001024,001,000,0256
012,00106400,00106400,010,00208598,001024,001,000,0256
013,00106662,00106662,010,00208828,001024,001,000,0256
014,00105300,00105300,010,00206286,001024,001,000,0256
015,00105746,00105746,010,00207116,001024,001,000,0256
016,00106800,00106800,010,00209138,001024,001,000,0256
017,00107400,00107400,010,00210266,001024,001,000,0256
018,00107000,00107000,010,00209676,001024,001,000,0256
019,00106831,00106831,010,00209164,001024,001,000,0256
020,00105900,00105900,010,00207562,001024,001,000,0256
021,00106000,00106000,010,00207734,001024,001,000,0256
022,00103331,00103331,010,00201908,001024,001,000,0256
023,00107000,00107000,010,00209398,001024,001,000,0256
024,00106100,00106100,010,00207778,001024,001,000,0256
025,00106800,00106800,010,00208970,001024,001,000,0256
026,00104800,00104800,010,00205034,001024,001,000,0256
027,00106800,00106800,010,00209092,001024,001,000,0256
028,00103300,00103300,010,00202228,001024,001,000,0256
029,00106700,00106700,010,00208682,001024,001,000,0256
030,00106300,00106300,010,00208362,001024,001,000,0256
031,00106900,00106900,010,00208966,001024,001,000,0256
000,00115263,00115263,010,00225690,001024,001,001,0256
001,00106100,00106100,010,00207530,001024,001,001,0256
002,00116300,00116300,010,00227864,001024,001,001,0256
003,00103914,00103914,010,00202820,001024,001,001,0256
004,00118200,00118200,010,00231470,001024,001,001,0256
005,00107575,00107575,010,00209966,001024,001,001,0256
006,00118600,00118600,010,00232000,001024,001,001,0256
007,00120200,00120200,010,00235254,001024,001,001,0256
008,00110700,00110700,010,00216522,001024,001,001,0256
009,00109500,00109500,010,00214202,001024,001,001,0256
010,00119494,00119494,010,00234042,001024,001,001,0256
011,00109900,00109900,010,00214926,001024,001,001,0256
012,00119100,00119100,010,00233118,001024,001,001,0256
013,00108700,00108700,010,00212410,001024,001,001,0256
014,00119200,00119200,010,00233248,001024,001,001,0256
015,00108700,00108700,010,00212576,001024,001,001,0256
016,00120700,00120700,010,00236198,001024,001,001,0256
017,00109200,00109200,010,00213484,001024,001,001,0256
018,00119000,00119000,010,00232894,001024,001,001,0256
019,00108500,00108500,010,00212026,001024,001,001,0256
020,00117900,00117900,010,00230756,001024,001,001,0256
021,00108900,00108900,010,00212604,001024,001,001,0256
022,00118200,00118200,010,00231118,001024,001,001,0256
023,00107800,00107800,010,00210580,001024,001,001,0256
024,00119434,00119434,010,00233462,001024,001,001,0256
025,00109000,00109000,010,00212810,001024,001,001,0256
026,00119900,00119900,010,00234528,001024,001,001,0256
027,00108579,00108579,010,00211932,001024,001,001,0256
028,00118300,00118300,010,00231438,001024,001,001,0256
029,00108400,00108400,010,00211650,001024,001,001,0256
030,00118500,00118500,010,00231808,001024,001,001,0256
031,00109200,00109200,010,00213210,001024,001,001,0256
000,00104288,00104288,010,00204170,001024,001,002,0256
001,00105900,00105900,010,00207310,001024,001,002,0256
002,00104800,00104800,010,00204970,001024,001,002,0256
003,00105100,00105100,010,00205518,001024,001,002,0256
004,00107500,00107500,010,00210254,001024,001,002,0256
005,00109000,00109000,010,00213240,001024,001,002,0256
006,00108900,00108900,010,00213042,001024,001,002,0256
007,00108300,00108300,010,00211816,001024,001,002,0256
008,00107300,00107300,010,00209832,001024,001,002,0256
009,00108900,00108900,010,00212816,001024,001,002,0256
010,00109619,00109619,010,00214468,001024,001,002,0256
011,00106300,00106300,010,00207892,001024,001,002,0256
012,00107800,00107800,010,00210780,001024,001,002,0256
013,00108600,00108600,010,00212448,001024,001,002,0256
014,00108200,00108200,010,00211470,001024,001,002,0256
015,00104800,00104800,010,00204462,001024,001,002,0256
016,00109700,00109700,010,00214408,001024,001,002,0256
017,00108800,00108800,010,00212636,001024,001,002,0256
018,00106600,00106600,010,00208456,001024,001,002,0256
019,00108230,00108230,010,00211590,001024,001,002,0256
020,00106500,00106500,010,00207980,001024,001,002,0256
021,00107500,00107500,010,00209988,001024,001,002,0256
022,00106600,00106600,010,00208324,001024,001,002,0256
023,00107769,00107769,010,00210604,001024,001,002,0256
024,00109100,00109100,010,00213076,001024,001,002,0256
025,00108000,00108000,010,00210878,001024,001,002,0256
026,00108300,00108300,010,00211444,001024,001,002,0256
027,00108471,00108471,010,00211728,001024,001,002,0256
028,00108000,00108000,010,00210806,001024,001,002,0256
029,00108000,00108000,010,00210986,001024,001,002,0256
030,00107400,00107400,010,00209772,001024,001,002,0256
031,00107063,00107063,010,00209072,001024,001,002,0256
