lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004067,0000281,0000060,0001003,0002816,0003287,0003266,0000000,001024,000,000,0512
0006934,0010577,0000460,0001495,0003997,0005070,0004859,0000000,001024,000,000,0512
0006593,0000281,0000060,0001005,0005350,0006231,0005821,0000000,001024,001,000,0512
0011432,0011270,0000521,0001953,0009407,0010650,0010250,0000000,001024,001,000,0512
0006072,0000271,0000070,0001005,0004989,0005621,0005330,0000000,001024,002,000,0512
0008396,0010551,0000491,0001917,0006442,0007454,0006863,0000000,001024,002,000,0512
0006553,0000301,0000051,0001005,0005210,0005750,0005761,0000000,001024,003,000,0512
0010129,0016178,0000511,0001981,0007364,0008316,0007995,0000000,001024,003,000,0512
0004087,0000241,0000050,0001003,0002826,0003296,0003266,0000000,001024,000,001,0512
0006933,0017680,0000461,0001459,0004298,0005090,0005170,0000000,001024,000,001,0512
0006612,0000281,0000060,0001005,0005350,0006242,0005821,0000000,001024,001,001,0512
0012073,0011371,0000521,0002018,0009669,0011071,0010309,0000000,001024,001,001,0512
0006092,0000310,0000070,0001005,0005000,0005641,0005350,0000000,001024,002,001,0512
0008346,0011589,0000501,0001948,0006502,0007414,0006803,0000000,001024,002,001,0512
0006552,0000301,0000051,0001005,0005209,0005741,0005751,0000000,001024,003,001,0512
0010169,0015526,0000511,0001983,0007244,0008576,0007785,0000000,001024,003,001,0512
0004078,0000271,0000060,0001003,0002825,0003296,0003266,0000000,001024,000,002,0512
0006873,0016056,0000471,0001457,0004188,0005039,0005049,0000000,001024,000,002,0512
0006602,0000250,0000050,0001005,0005350,0006232,0005811,0000000,001024,001,002,0512
0011933,0011349,0000511,0002019,0009388,0011021,0010029,0000000,001024,001,002,0512
0006082,0000280,0000070,0001005,0004999,0005631,0005340,0000000,001024,002,002,0512
0008205,0010945,0000501,0001954,0006452,0007324,0006833,0000000,001024,002,002,0512
0006553,0000300,0000051,0001005,0005210,0005741,0005760,0000000,001024,003,002,0512
0010229,0013010,0000511,0001998,0007013,0008406,0007714,0000000,001024,003,002,0512
