tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,    386712,  386712,    3.685464,   30.000000,11290.360352,11200.317383,   17.977140,   38.762814,11229.660156,11115.599609,               0,000,000
000,    387867,  387867,    3.867455,   30.000000,11316.630859,11173.351562,   18.420622,   40.433174,11253.738281,11085.227539,               0,000,001
