lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007384,0000180,0000020,0001007,0006162,0006883,0006673,001024,001,000,0512
0031299,0000270,0000050,0001098,0021040,0030768,0023986,001024,001,000,0512
0007053,0000181,0000030,0001006,0005200,0006111,0005761,001024,002,000,0512
0029536,0000592,0000031,0001093,0014207,0028344,0014367,001024,002,000,0512
0010760,0000190,0000020,0001009,0010229,0010229,0013285,001024,003,000,0512
0031089,0000280,0000060,0001089,0023685,0030537,0026800,001024,003,000,0512
0006923,0000211,0000040,0001006,0005129,0006091,0005480,001024,004,000,0512
0029175,0000281,0000050,0001094,0014938,0028333,0014747,001024,004,000,0512
0007053,0000181,0000030,0001006,0005210,0006102,0005771,001024,001,001,0512
0014157,0000561,0000031,0001080,0008336,0012664,0009007,001024,001,001,0512
0007334,0000180,0000020,0001007,0006141,0006823,0006623,001024,002,001,0512
0017333,0000271,0000050,0001085,0020278,0016791,0023715,001024,002,001,0512
0010419,0000181,0000020,0001009,0010179,0009889,0013044,001024,003,001,0512
0019277,0000281,0000060,0001083,0023354,0018645,0026520,001024,003,001,0512
0006963,0000210,0000040,0001005,0005230,0006122,0005560,001024,004,001,0512
0013185,0000291,0000041,0001084,0008646,0012113,0009277,001024,004,001,0512
0007053,0000181,0000030,0001006,0005209,0006102,0005760,001024,001,002,0512
0029966,0000601,0000031,0001095,0014677,0028784,0014687,001024,001,002,0512
0009749,0000180,0000020,0001008,0009198,0009227,0011391,001024,002,002,0512
0031068,0000270,0000060,0001087,0022252,0030517,0024907,001024,002,002,0512
0007684,0000190,0000020,0001007,0006652,0007174,0007284,001024,003,002,0512
0032030,0000290,0000050,0001093,0022593,0031499,0025769,001024,003,002,0512
0006913,0000211,0000040,0001006,0005120,0006091,0005470,001024,004,002,0512
0029516,0000281,0000041,0001094,0015369,0028664,0015039,001024,004,002,0512
0007123,0000180,0000020,0001005,0005220,0006122,0005781,001024,001,003,0512
0012854,0000511,0000031,0001077,0007884,0011271,0008736,001024,001,003,0512
0009939,0000180,0000020,0001008,0009619,0009408,0012103,001024,002,003,0512
0017683,0000270,0000060,0001082,0022212,0017103,0024987,001024,002,003,0512
0007664,0000190,0000020,0001007,0006673,0007154,0007304,001024,003,003,0512
0018474,0000281,0000050,0001085,0022332,0017874,0025699,001024,003,003,0512
0006913,0000211,0000040,0001006,0005129,0006081,0005480,001024,004,003,0512
0012653,0000280,0000050,0001080,0008215,0011522,0008816,001024,004,003,0512
0007034,0000190,0000030,0001006,0005200,0006101,0005761,001024,001,004,0512
0013135,0000601,0000031,0001079,0008195,0011562,0008847,001024,001,004,0512
0009839,0000180,0000020,0001008,0009467,0009308,0011922,001024,002,004,0512
0017744,0000261,0000060,0001080,0022272,0017163,0025128,001024,002,004,0512
0007535,0000190,0000020,0001007,0006522,0007043,0007113,001024,003,004,0512
0018224,0000280,0000050,0001084,0021961,0017653,0025358,001024,003,004,0512
0006903,0000211,0000040,0001006,0005120,0006072,0005471,001024,004,004,0512
0012764,0000281,0000050,0001077,0008276,0011622,0009057,001024,004,004,0512
