tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     19037,   19037,    5.475201
001,     19037,   19037,    2.413050
002,     19037,   19037,    2.998686
003,     19037,   19037,    3.661894
004,     19037,   19037,    4.572967
005,     19037,   19037,    3.594332
006,     19037,   19037,    4.722843
007,     19037,   19037,    3.629148
008,     19038,   19038,    2.783319
009,     19037,   19037,    2.656083
010,     19037,   19037,    3.319263
011,     19037,   19037,    3.512957
012,     19037,   19037,    4.605675
013,     19036,   19036,    3.602188
014,     19036,   19036,    4.209169
015,     19036,   19036,    3.289973
-------------------------------------------------------------------------------------------------------

RUN 1
000,     19257,   19257,    2.423120
001,     19256,   19256,    4.145100
002,     19256,   19256,    5.389202
003,     19256,   19256,    2.457096
004,     19256,   19256,    2.489030
005,     19256,   19256,    3.828016
006,     19256,   19256,    4.250467
007,     19256,   19256,    3.046253
008,     19257,   19257,    2.693299
009,     19257,   19257,    3.489549
010,     19257,   19257,    2.526150
011,     19257,   19257,    2.322596
012,     19257,   19257,    3.691273
013,     19257,   19257,    2.803424
014,     19256,   19256,    2.211161
015,     19256,   19256,    3.068384
-------------------------------------------------------------------------------------------------------

RUN 2
000,     18897,   18897,    3.717605
001,     18897,   18897,    3.409634
002,     18896,   18896,    4.414178
003,     18896,   18896,    3.035636
004,     18897,   18897,    2.340502
005,     18896,   18896,    3.433217
006,     18896,   18896,    3.042305
007,     18896,   18896,    3.083627
008,     18896,   18896,    3.959150
009,     18897,   18897,    2.949253
010,     18897,   18897,    2.438310
011,     18896,   18896,    2.729354
012,     18897,   18897,    4.280044
013,     18896,   18896,    3.378950
014,     18897,   18897,    2.437479
015,     18896,   18896,    3.491637
-------------------------------------------------------------------------------------------------------

RUN 3
000,     18751,   18751,    3.838091
001,     18751,   18751,    3.677108
002,     18751,   18751,    2.406801
003,     18751,   18751,    3.157111
004,     18751,   18751,    2.340724
005,     18751,   18751,    2.703236
006,     18751,   18751,    2.475190
007,     18751,   18751,    2.846792
008,     18751,   18751,    2.546141
009,     18751,   18751,    2.417059
010,     18751,   18751,    4.006344
011,     18751,   18751,    3.505039
012,     18751,   18751,    2.260280
013,     18751,   18751,    3.028964
014,     18751,   18751,    4.763589
015,     18751,   18751,    3.308408
-------------------------------------------------------------------------------------------------------

RUN 4
000,     18832,   18832,    4.641774
001,     18832,   18832,    2.527540
002,     18833,   18833,    2.452610
003,     18832,   18832,    4.110857
004,     18832,   18832,    2.319298
005,     18832,   18832,    2.610741
006,     18832,   18832,    2.239865
007,     18832,   18832,    2.766146
008,     18832,   18832,    2.651233
009,     18832,   18832,    2.578338
010,     18832,   18832,    2.411638
011,     18832,   18832,    2.484205
012,     18833,   18833,    2.463629
013,     18832,   18832,    2.547621
014,     18833,   18833,    4.503857
015,     18832,   18832,    3.398617
-------------------------------------------------------------------------------------------------------

