tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    224741,  224741,   12.747342
-------------------------------------------------------------------------------------------------------

RUN 1
000,    227551,  227551,   13.220538
-------------------------------------------------------------------------------------------------------

RUN 2
000,    225766,  225766,   13.123303
-------------------------------------------------------------------------------------------------------

RUN 3
000,    227974,  227974,   13.281945
-------------------------------------------------------------------------------------------------------

RUN 4
000,    229798,  229798,   13.290158
-------------------------------------------------------------------------------------------------------

