tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1342132, 1342132,  239.484421
001,   1334547, 1334547,  229.709549
002,   1394016, 1394016,  193.239777
003,   1332435, 1332435,  232.408936
004,   1379929, 1379929,  221.480331
005,   1355042, 1355042,  240.923599
006,   1334545, 1334545,  262.350800
007,   1334547, 1334547,  268.050323
008,   1334547, 1334547,  231.982193
009,   1334543, 1334543,  210.366806
010,   1340350, 1340350,  238.818192
011,   1361662, 1361662,  230.400726
012,   1334546, 1334546,  248.949631
013,   1351729, 1351729,  230.922104
014,   1332821, 1332821,  219.867172
015,   1326613, 1326613,  216.918777
016,   1411761, 1411761,  282.911133
017,   1420517, 1420517,  265.222656
018,   1352615, 1352615,  224.386932
019,   1393053, 1393053,  242.814240
020,   1375130, 1375130,  214.835190
021,   1393331, 1393331,  276.949249
022,   1420516, 1420516,  251.396210
023,   1420512, 1420512,  235.633835
024,   1420516, 1420516,  245.294617
025,   1420516, 1420516,  264.497345
026,   1414706, 1414706,  278.216583
027,   1390749, 1390749,  290.746857
028,   1420516, 1420516,  251.005554
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1401692, 1401692,  210.403946
001,   1328585, 1328585,  231.895386
002,   1400485, 1400485,  288.913544
003,   1340072, 1340072,  235.168182
004,   1349009, 1349009,  232.779999
005,   1339405, 1339405,  284.972656
006,   1340070, 1340070,  217.667786
007,   1389930, 1389930,  272.584625
008,   1339740, 1339740,  241.944962
009,   1380000, 1380000,  226.019150
010,   1410542, 1410542,  204.913788
011,   1351623, 1351623,  248.711975
012,   1403538, 1403538,  242.103867
013,   1410546, 1410546,  222.227966
014,   1327230, 1327230,  224.142319
015,   1348296, 1348296,  202.995972
016,   1340072, 1340072,  246.375305
017,   1410547, 1410547,  230.181473
018,   1410551, 1410551,  214.245895
019,   1356489, 1356489,  269.691315
020,   1344545, 1344545,  260.969452
021,   1410546, 1410546,  249.415207
022,   1410550, 1410550,  279.325073
023,   1370566, 1370566,  237.694351
024,   1410550, 1410550,  224.301758
025,   1379549, 1379549,  228.813568
026,   1349180, 1349180,  210.872192
027,   1340071, 1340071,  213.100647
028,   1340068, 1340068,  231.344955
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1318100, 1318100,  215.385117
001,   1390514, 1390514,  245.154297
002,   1322346, 1322346,  212.750046
003,   1322346, 1322346,  274.631073
004,   1409069, 1409069,  255.205627
005,   1322623, 1322623,  213.120758
006,   1320491, 1320491,  234.404739
007,   1320897, 1320897,  259.999939
008,   1321681, 1321681,  247.011307
009,   1405713, 1405713,  283.021881
010,   1409065, 1409065,  268.696045
011,   1322345, 1322345,  237.331833
012,   1322345, 1322345,  250.248505
013,   1405272, 1405272,  201.306946
014,   1398299, 1398299,  245.276215
015,   1397008, 1397008,  272.974335
016,   1322347, 1322347,  215.935196
017,   1409069, 1409069,  252.783386
018,   1409064, 1409064,  249.463287
019,   1322346, 1322346,  196.213730
020,   1409067, 1409067,  229.766800
021,   1409068, 1409068,  276.851532
022,   1409068, 1409068,  257.693481
023,   1322290, 1322290,  243.671844
024,   1332398, 1332398,  217.449570
025,   1348771, 1348771,  228.711945
026,   1409066, 1409066,  233.100266
027,   1312880, 1312880,  221.105087
028,   1322347, 1322347,  249.643326
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1312693, 1312693,  230.629120
001,   1332359, 1332359,  233.161819
002,   1316897, 1316897,  225.270050
003,   1333926, 1333926,  230.171066
004,   1317345, 1317345,  224.090240
005,   1317347, 1317347,  214.716660
006,   1317344, 1317344,  227.103943
007,   1361166, 1361166,  236.518616
008,   1317139, 1317139,  227.722351
009,   1394306, 1394306,  259.825562
010,   1381675, 1381675,  245.674423
011,   1358057, 1358057,  267.579163
012,   1317347, 1317347,  248.645279
013,   1357199, 1357199,  260.421539
014,   1394302, 1394302,  222.002548
015,   1317347, 1317347,  270.842438
016,   1317346, 1317346,  254.228775
017,   1394310, 1394310,  290.671478
018,   1394309, 1394309,  262.915192
019,   1369932, 1369932,  238.503250
020,   1394306, 1394306,  266.626495
021,   1364429, 1364429,  261.993164
022,   1394305, 1394305,  274.508972
023,   1335077, 1335077,  223.800568
024,   1394296, 1394296,  211.323486
025,   1331006, 1331006,  224.169006
026,   1394307, 1394307,  285.092804
027,   1313493, 1313493,  233.256180
028,   1317346, 1317346,  206.777054
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1320643, 1320643,  202.039093
001,   1339844, 1339844,  231.808701
002,   1342669, 1342669,  223.876129
003,   1397491, 1397491,  273.350555
004,   1320674, 1320674,  245.499252
005,   1320681, 1320681,  241.810699
006,   1388226, 1388226,  240.461166
007,   1397492, 1397492,  276.204956
008,   1320677, 1320677,  251.889679
009,   1397491, 1397491,  208.569397
010,   1397491, 1397491,  265.342651
011,   1319435, 1319435,  262.017426
012,   1392774, 1392774,  224.765060
013,   1320673, 1320673,  229.801605
014,   1397487, 1397487,  266.190796
015,   1313757, 1313757,  238.796799
016,   1320673, 1320673,  243.846634
017,   1373565, 1373565,  276.856140
018,   1319614, 1319614,  224.150192
019,   1372334, 1372334,  243.387436
020,   1321796, 1321796,  220.901550
021,   1397492, 1397492,  275.907776
022,   1397491, 1397491,  264.938568
023,   1320579, 1320579,  231.477676
024,   1373555, 1373555,  231.114502
025,   1331219, 1331219,  242.552048
026,   1397490, 1397490,  258.985870
027,   1320673, 1320673,  201.380478
028,   1320674, 1320674,  249.547546
-------------------------------------------------------------------------------------------------------

