tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00067800,00067800,010,00063294,00004506,00000000,001024,000,000,00000512
001,00068000,00068000,010,00063165,00004835,00000000,001024,000,000,00000512
002,00067300,00067300,010,00062632,00004668,00000000,001024,000,000,00000512
003,00067700,00067700,010,00063104,00004596,00000000,001024,000,000,00000512
004,00067300,00067300,010,00062707,00004593,00000000,001024,000,000,00000512
005,00068156,00068156,010,00063510,00004646,00000000,001024,000,000,00000512
006,00067700,00067700,010,00063091,00004609,00000000,001024,000,000,00000512
007,00069200,00069200,010,00064634,00004566,00000000,001024,000,000,00000512
008,00067863,00067863,010,00063476,00004387,00000000,001024,000,000,00000512
009,00067993,00067993,010,00063459,00004534,00000000,001024,000,000,00000512
010,00068500,00068500,010,00063962,00004538,00000000,001024,000,000,00000512
011,00068583,00068583,010,00063761,00004822,00000000,001024,000,000,00000512
012,00067550,00067550,010,00062983,00004567,00000000,001024,000,000,00000512
013,00070500,00070500,010,00065663,00004837,00000000,001024,000,000,00000512
014,00069732,00069732,010,00064778,00004954,00000000,001024,000,000,00000512
015,00068900,00068900,010,00064011,00004889,00000000,001024,000,000,00000512
016,00070600,00070600,010,00065840,00004760,00000000,001024,000,000,00000512
017,00069800,00069800,010,00065015,00004785,00000000,001024,000,000,00000512
018,00070466,00070466,010,00065508,00004958,00000000,001024,000,000,00000512
019,00070918,00070918,010,00065933,00004985,00000000,001024,000,000,00000512
020,00071600,00071600,010,00066713,00004887,00000000,001024,000,000,00000512
021,00071200,00071200,010,00066336,00004864,00000000,001024,000,000,00000512
022,00070800,00070800,010,00066013,00004787,00000000,001024,000,000,00000512
023,00071500,00071500,010,00066665,00004835,00000000,001024,000,000,00000512
024,00071300,00071300,010,00066561,00004739,00000000,001024,000,000,00000512
025,00072100,00072100,010,00067293,00004807,00000000,001024,000,000,00000512
026,00071300,00071300,010,00066447,00004853,00000000,001024,000,000,00000512
027,00071300,00071300,010,00066356,00004944,00000000,001024,000,000,00000512
