tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00045995,00045995,010,00123672,00007021,00000000,001024,000,000,00000512
001,00046657,00046657,010,00120016,00007233,00000000,001024,000,000,00000512
002,00045868,00045868,010,00122616,00007208,00000000,001024,000,000,00000512
003,00046957,00046957,010,00125093,00007141,00000000,001024,000,000,00000512
004,00045790,00045790,010,00126510,00007094,00000000,001024,000,000,00000512
005,00046594,00046594,010,00128163,00007287,00000000,001024,000,000,00000512
006,00046136,00046136,010,00123734,00007030,00000000,001024,000,000,00000512
007,00047074,00047074,010,00126898,00007291,00000000,001024,000,000,00000512
008,00046016,00046016,010,00118198,00007078,00000000,001024,000,000,00000512
009,00046173,00046173,010,00118975,00007132,00000000,001024,000,000,00000512
010,00046958,00046958,010,00124054,00007242,00000000,001024,000,000,00000512
011,00045407,00045407,010,00121591,00007056,00000000,001024,000,000,00000512
012,00046674,00046674,010,00120507,00007077,00000000,001024,000,000,00000512
013,00045639,00045639,010,00119350,00007197,00000000,001024,000,000,00000512
014,00045579,00045579,010,00125235,00007123,00000000,001024,000,000,00000512
015,00046048,00046048,010,00121997,00007042,00000000,001024,000,000,00000512
016,00046176,00046176,010,00121419,00007007,00000000,001024,000,000,00000512
017,00047043,00047043,010,00123942,00007279,00000000,001024,000,000,00000512
018,00046042,00046042,010,00122970,00006998,00000000,001024,000,000,00000512
019,00045913,00045913,010,00127000,00007090,00000000,001024,000,000,00000512
020,00046136,00046136,010,00118709,00007247,00000000,001024,000,000,00000512
021,00046394,00046394,010,00126045,00007091,00000000,001024,000,000,00000512
022,00046458,00046458,010,00123950,00007057,00000000,001024,000,000,00000512
023,00046283,00046283,010,00122780,00007221,00000000,001024,000,000,00000512
024,00046882,00046882,010,00128016,00007288,00000000,001024,000,000,00000512
025,00046870,00046870,010,00122872,00007133,00000000,001024,000,000,00000512
026,00047097,00047097,010,00124629,00007199,00000000,001024,000,000,00000512
027,00047077,00047077,010,00124447,00007293,00000000,001024,000,000,00000512
028,00046844,00046844,010,00126211,00007138,00000000,001024,000,000,00000512
029,00046828,00046828,010,00120843,00007332,00000000,001024,000,000,00000512
030,00045498,00045498,010,00119929,00007153,00000000,001024,000,000,00000512
031,00046809,00046809,010,00123948,00007223,00000000,001024,000,000,00000512
000,00027677,00027677,010,00070574,00004348,00000000,001024,001,000,00000512
001,00027492,00027492,010,00071083,00004295,00000000,001024,001,000,00000512
002,00027635,00027635,010,00071543,00004327,00000000,001024,001,000,00000512
003,00027640,00027640,010,00074702,00004282,00000000,001024,001,000,00000512
004,00027828,00027828,010,00066604,00004350,00000000,001024,001,000,00000512
005,00026988,00026988,010,00069271,00004364,00000000,001024,001,000,00000512
006,00026781,00026781,010,00070787,00004302,00000000,001024,001,000,00000512
007,00027304,00027304,010,00070349,00004296,00000000,001024,001,000,00000512
008,00027665,00027665,010,00069282,00004328,00000000,001024,001,000,00000512
009,00028031,00028031,010,00072116,00004355,00000000,001024,001,000,00000512
010,00028034,00028034,010,00070919,00004409,00000000,001024,001,000,00000512
011,00027287,00027287,010,00067857,00004257,00000000,001024,001,000,00000512
012,00027840,00027840,010,00069641,00004412,00000000,001024,001,000,00000512
013,00027311,00027311,010,00072517,00004288,00000000,001024,001,000,00000512
014,00027350,00027350,010,00071040,00004279,00000000,001024,001,000,00000512
015,00027448,00027448,010,00067904,00004334,00000000,001024,001,000,00000512
016,00027816,00027816,010,00069863,00004276,00000000,001024,001,000,00000512
017,00027901,00027901,010,00071089,00004313,00000000,001024,001,000,00000512
018,00027821,00027821,010,00070927,00004272,00000000,001024,001,000,00000512
019,00028323,00028323,010,00072397,00004389,00000000,001024,001,000,00000512
020,00028555,00028555,010,00071402,00004328,00000000,001024,001,000,00000512
021,00027503,00027503,010,00072590,00004291,00000000,001024,001,000,00000512
022,00027662,00027662,010,00072757,00004396,00000000,001024,001,000,00000512
023,00027937,00027937,010,00066429,00004372,00000000,001024,001,000,00000512
024,00027120,00027120,010,00069530,00004280,00000000,001024,001,000,00000512
025,00027350,00027350,010,00069612,00004320,00000000,001024,001,000,00000512
026,00027560,00027560,010,00069420,00004358,00000000,001024,001,000,00000512
027,00027813,00027813,010,00070871,00004275,00000000,001024,001,000,00000512
028,00027920,00027920,010,00071373,00004209,00000000,001024,001,000,00000512
029,00027672,00027672,010,00069857,00004304,00000000,001024,001,000,00000512
030,00027127,00027127,010,00069250,00004321,00000000,001024,001,000,00000512
031,00027686,00027686,010,00065058,00004313,00000000,001024,001,000,00000512
000,00030362,00030362,010,00074417,00004703,00000000,001024,002,000,00000512
001,00029655,00029655,010,00075012,00004597,00000000,001024,002,000,00000512
002,00030230,00030230,010,00073074,00004644,00000000,001024,002,000,00000512
003,00030567,00030567,010,00076931,00004704,00000000,001024,002,000,00000512
004,00030234,00030234,010,00070959,00004760,00000000,001024,002,000,00000512
005,00030261,00030261,010,00071951,00004646,00000000,001024,002,000,00000512
006,00030121,00030121,010,00078233,00004706,00000000,001024,002,000,00000512
007,00030673,00030673,010,00080248,00004718,00000000,001024,002,000,00000512
008,00030288,00030288,010,00077192,00004746,00000000,001024,002,000,00000512
009,00030336,00030336,010,00077261,00004734,00000000,001024,002,000,00000512
010,00029548,00029548,010,00077804,00004636,00000000,001024,002,000,00000512
011,00030250,00030250,010,00074241,00004750,00000000,001024,002,000,00000512
012,00029600,00029600,010,00070667,00004676,00000000,001024,002,000,00000512
013,00029600,00029600,010,00074590,00004623,00000000,001024,002,000,00000512
014,00030162,00030162,010,00076303,00004649,00000000,001024,002,000,00000512
015,00029831,00029831,010,00077503,00004599,00000000,001024,002,000,00000512
016,00029567,00029567,010,00072846,00004698,00000000,001024,002,000,00000512
017,00030662,00030662,010,00076483,00004683,00000000,001024,002,000,00000512
018,00030014,00030014,010,00076317,00004732,00000000,001024,002,000,00000512
019,00029575,00029575,010,00073191,00004609,00000000,001024,002,000,00000512
020,00030612,00030612,010,00075505,00004763,00000000,001024,002,000,00000512
021,00029888,00029888,010,00071431,00004746,00000000,001024,002,000,00000512
022,00030221,00030221,010,00079403,00004732,00000000,001024,002,000,00000512
023,00029632,00029632,010,00072097,00004706,00000000,001024,002,000,00000512
024,00030440,00030440,010,00076994,00004706,00000000,001024,002,000,00000512
025,00030021,00030021,010,00074432,00004721,00000000,001024,002,000,00000512
026,00030206,00030206,010,00076299,00004646,00000000,001024,002,000,00000512
027,00029803,00029803,010,00071100,00004717,00000000,001024,002,000,00000512
028,00029484,00029484,010,00077273,00004684,00000000,001024,002,000,00000512
029,00029480,00029480,010,00074053,00004598,00000000,001024,002,000,00000512
030,00029293,00029293,010,00079494,00004665,00000000,001024,002,000,00000512
031,00029969,00029969,010,00070167,00004751,00000000,001024,002,000,00000512
000,00028062,00028062,010,00066796,00004394,00000000,001024,003,000,00000512
001,00027988,00027988,010,00067203,00004340,00000000,001024,003,000,00000512
002,00028372,00028372,010,00072231,00004455,00000000,001024,003,000,00000512
003,00027651,00027651,010,00069420,00004371,00000000,001024,003,000,00000512
004,00028319,00028319,010,00071152,00004372,00000000,001024,003,000,00000512
005,00027574,00027574,010,00068572,00004298,00000000,001024,003,000,00000512
006,00028169,00028169,010,00070739,00004390,00000000,001024,003,000,00000512
007,00028284,00028284,010,00071193,00004332,00000000,001024,003,000,00000512
008,00027882,00027882,010,00070234,00004289,00000000,001024,003,000,00000512
009,00028030,00028030,010,00070193,00004311,00000000,001024,003,000,00000512
010,00028072,00028072,010,00070035,00004414,00000000,001024,003,000,00000512
011,00028379,00028379,010,00074050,00004395,00000000,001024,003,000,00000512
012,00028130,00028130,010,00071834,00004415,00000000,001024,003,000,00000512
013,00028304,00028304,010,00075970,00004235,00000000,001024,003,000,00000512
014,00027241,00027241,010,00070046,00004304,00000000,001024,003,000,00000512
015,00027802,00027802,010,00067471,00004373,00000000,001024,003,000,00000512
016,00027421,00027421,010,00065805,00004345,00000000,001024,003,000,00000512
