tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000, 195426695,195426695, 7827.802246
-------------------------------------------------------------------------------------------------------

RUN 1
000, 195446027,195446027, 7828.729004
-------------------------------------------------------------------------------------------------------

RUN 2
000, 195405963,195405963, 7827.757324
-------------------------------------------------------------------------------------------------------

RUN 3
000, 195440342,195440342, 7828.402344
-------------------------------------------------------------------------------------------------------

RUN 4
000, 195369659,195369659, 7827.457520
-------------------------------------------------------------------------------------------------------

