lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004288,0000280,0000060,0001003,0002875,0003346,0003327,0000000,001024,000,000,0512
0146647,0001148,0000431,0001142,0004278,0004939,0004970,0000000,001024,000,000,0512
0007484,0000271,0000060,0001006,0006452,0006823,0007113,0000000,001024,001,000,0512
0999999,0003252,0000531,0001183,0016371,0013796,0018274,0000000,001024,001,000,0512
0006472,0000321,0000080,0001005,0005139,0005811,0005490,0000000,001024,002,000,0512
0604206,0001647,0000520,0001188,0008416,0009117,0008877,0000000,001024,002,000,0512
0006692,0000290,0000060,0001005,0005170,0005751,0005721,0000000,001024,003,000,0512
0294846,0001304,0000441,0001231,0006853,0007374,0007454,0000000,001024,003,000,0512
0004318,0000271,0000060,0001003,0002896,0003376,0003357,0000000,001024,000,001,0512
0175001,0001180,0000431,0001153,0004048,0004859,0004950,0000000,001024,000,001,0512
0007735,0000291,0000060,0001006,0006733,0007033,0007535,0000000,001024,001,001,0512
0999999,0005366,0000541,0001204,0016841,0013946,0018655,0000000,001024,001,001,0512
0006503,0000320,0000071,0001005,0005160,0005831,0005511,0000000,001024,002,001,0512
0999999,0002191,0000521,0001212,0008596,0009207,0009027,0000000,001024,002,001,0512
0006723,0000281,0000060,0001005,0005189,0005771,0005740,0000000,001024,003,001,0512
0442544,0001463,0000451,0001252,0006753,0007334,0007444,0000000,001024,003,001,0512
0004328,0000241,0000051,0001003,0002905,0003376,0003357,0000000,001024,000,002,0512
0173067,0001177,0000440,0001154,0004118,0004869,0005040,0000000,001024,000,002,0512
0007735,0000291,0000060,0001006,0006733,0007024,0007534,0000000,001024,001,002,0512
0999999,0005393,0000541,0001208,0016862,0013896,0018585,0000000,001024,001,002,0512
0006533,0000350,0000080,0001006,0005219,0005851,0005560,0000000,001024,002,002,0512
0999999,0003467,0000551,0001249,0008556,0009017,0009047,0000000,001024,002,002,0512
0006703,0000290,0000060,0001005,0005179,0005761,0005721,0000000,001024,003,002,0512
0348878,0001360,0000441,0001270,0006763,0007424,0007504,0000000,001024,003,002,0512
