tid,lock_impl_time(ms)
RUN 0
001, 17784.471
002, 17949.613
003, 17805.635
004, 17937.912
005, 17654.434
006, 18052.115
007, 17563.371
008, 17945.768
009, 17700.258
011, 17976.248
010, 17735.520
012, 17857.129
013, 17794.020
014, 17996.406
015, 17710.885
016, 17909.504
-----------------------------------------------------------------------------------------------

RUN 1
001, 17768.941
002, 17916.816
003, 17822.252
004, 17956.742
005, 17682.566
006, 17989.674
007, 17740.838
008, 17883.752
009, 17748.188
011, 17893.125
010, 17647.969
012, 17890.869
013, 17813.201
014, 17934.855
015, 17618.902
016, 18077.684
-----------------------------------------------------------------------------------------------

RUN 2
001, 17824.986
002, 17967.404
003, 17818.273
004, 17997.418
005, 17672.176
006, 18003.135
007, 17629.686
008, 17943.678
009, 17683.018
011, 17932.098
010, 17678.758
012, 17850.930
013, 17721.904
014, 17975.959
015, 17655.826
016, 17988.283
-----------------------------------------------------------------------------------------------

RUN 3
001, 17765.369
002, 17983.602
003, 17855.295
004, 17906.842
005, 17730.727
006, 17964.996
007, 17706.998
008, 17931.145
009, 17720.646
011, 17994.959
010, 17511.551
012, 17880.984
013, 17754.029
014, 17951.492
015, 17714.049
016, 17967.828
-----------------------------------------------------------------------------------------------

RUN 4
001, 17747.955
002, 17968.770
003, 17815.561
004, 17975.068
005, 17539.877
006, 17947.932
007, 17677.535
008, 17899.287
009, 17775.123
011, 18023.520
010, 17694.758
012, 17895.898
013, 17735.812
014, 17973.814
015, 17621.330
016, 17949.262
-----------------------------------------------------------------------------------------------

