tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     41810,   41810,    0.479214,   30.000000,22226.007812,  273.066284,21973.371094,   40.056080,  248.526474,  230.528305,     41810,               0,000,000
001,     41810,   41810,    0.435408,   30.000000,22243.712891,  255.511703,22001.792969,   33.554024,  239.374695,  220.051636,     41810,               0,000,000
002,     41809,   41809,    0.520654,   30.000000,22240.953125,  258.421814,21994.552734,   34.113201,  243.843719,  222.442474,     41809,               0,000,000
003,     41810,   41810,    0.453788,   30.000000,22236.236328,  263.146393,21991.736328,   37.511497,  241.295486,  223.652756,     41810,               0,000,000
004,     41809,   41809,    0.444920,   30.000000,22237.566406,  261.389313,21994.175781,   36.065521,  240.297867,  223.249176,     41809,               0,000,000
005,     41810,   41810,    0.443356,   30.000000,22244.359375,  255.204987,22000.781250,   34.477695,  240.953537,  218.833939,     41810,               0,000,000
006,     41809,   41809,    0.404122,   30.000000,22204.076172,  294.507751,21915.273438,   38.233322,  284.689484,  253.663086,     41809,               0,000,000
007,     41810,   41810,    0.462059,   30.000000,22230.486328,  268.581024,21961.414062,   38.283974,  265.189148,  228.104401,     41810,               0,000,000
008,     41809,   41809,    0.562345,   30.000000,22232.685547,  266.075806,21984.224609,   38.463821,  244.845444,  225.374878,     41809,               0,000,000
009,     41809,   41809,    0.612636,   30.000000,22245.560547,  253.374634,22012.488281,   35.253670,  230.408737,  216.274796,     41809,               0,000,000
010,     41809,   41809,    0.412629,   30.000000,22249.013672,  250.245193,22015.208984,   33.928749,  231.299576,  214.506134,     41809,               0,000,000
011,     41809,   41809,    0.512656,   30.000000,22238.695312,  260.255646,21993.123047,   35.881348,  242.329437,  222.312073,     41809,               0,000,000
012,     41809,   41809,    0.492738,   30.000000,22240.691406,  258.318787,21993.242188,   34.576752,  244.506821,  221.744339,     41809,               0,000,000
013,     41809,   41809,    0.462083,   30.000000,22245.158203,  253.886398,22011.943359,   33.743336,  230.654282,  218.203873,     41809,               0,000,000
014,     41809,   41809,    0.515022,   30.000000,22217.605469,  281.358032,21943.080078,   58.618561,  269.346069,  219.359116,     41809,               0,000,000
015,     41809,   41809,    0.567361,   30.000000,22223.019531,  275.887085,21980.455078,   54.162144,  238.828568,  219.525101,     41809,               0,000,000
016,     41809,   41809,    0.608799,   30.000000,22133.287109,  365.532745,21805.345703,   52.538124,  322.555847,  307.730316,     41809,               0,000,000
017,     41809,   41809,    0.731670,   30.000000,22099.789062,  399.034790,21735.716797,   62.960915,  359.135468,  331.494690,     41809,               0,000,000
018,     41809,   41809,    0.615166,   30.000000,22131.099609,  367.846436,21823.910156,   48.855579,  304.411194,  316.475647,     41809,               0,000,000
019,     41809,   41809,    0.604157,   30.000000,22125.451172,  373.629120,21816.574219,   52.924545,  305.830566,  317.761627,     41809,               0,000,000
020,     41809,   41809,    0.595841,   30.000000,22147.927734,  350.720428,21844.603516,   52.356331,  300.430450,  295.149048,     41809,               0,000,000
021,     41809,   41809,    0.722433,   30.000000,22107.757812,  391.065002,21761.449219,   66.168922,  342.174866,  321.361786,     41809,               0,000,000
022,     41809,   41809,    0.438657,   30.000000,22196.373047,  303.151459,21916.580078,   37.249565,  277.572296,  264.103271,     41809,               0,000,000
023,     41809,   41809,    0.621106,   30.000000,22152.074219,  346.909485,21804.484375,   48.436211,  344.741272,  295.892395,     41809,               0,000,000
024,     41809,   41809,    0.833766,   30.000000,22135.074219,  363.782349,21831.351562,   48.363304,  300.863861,  312.724609,     41809,               0,000,000
025,     41809,   41809,    0.456878,   30.000000,22194.029297,  305.376373,21918.335938,   38.131306,  273.547333,  265.334625,     41809,               0,000,000
026,     41809,   41809,    0.586442,   30.000000,22140.095703,  359.061432,21824.925781,   58.359344,  312.537476,  298.121429,     41809,               0,000,000
027,     41809,   41809,    0.570792,   30.000000,22182.638672,  316.497955,21893.410156,   43.071354,  286.906403,  270.778107,     41809,               0,000,000
028,     41809,   41809,    0.808791,   30.000000,22138.468750,  360.443390,21825.324219,   53.525616,  310.455109,  304.459167,     41809,               0,000,000
029,     41809,   41809,    0.609639,   30.000000,22138.703125,  360.392761,21837.052734,   48.283371,  298.934967,  309.620697,     41809,               0,000,000
030,     41809,   41809,    0.626017,   30.000000,22142.638672,  356.695587,21848.009766,   68.345963,  292.617889,  286.156647,     41809,               0,000,000
031,     41809,   41809,    0.447476,   30.000000,22205.839844,  293.592834,21935.083984,   38.153584,  268.623535,  253.130936,     41809,               0,000,000
000,     42234,   42234,    0.484196,   30.000000,22222.400391,  276.109985,21964.656250,   54.000439,  253.621567,  219.537384,     42234,               0,000,001
001,     42234,   42234,    0.422887,   30.000000,22245.330078,  253.652527,22008.513672,   34.022194,  234.483856,  217.779999,     42234,               0,000,001
002,     42235,   42235,    0.559118,   30.000000,22229.693359,  269.457367,21980.046875,   50.942684,  246.633118,  216.525299,     42235,               0,000,001
003,     42235,   42235,    0.471170,   30.000000,22221.832031,  277.462463,21965.824219,   51.983181,  252.852585,  223.512741,     42235,               0,000,001
004,     42235,   42235,    0.535708,   30.000000,22230.492188,  268.364319,21981.640625,   41.849186,  245.159241,  223.884125,     42235,               0,000,001
005,     42235,   42235,    0.432054,   30.000000,22246.917969,  252.423065,22009.748047,   35.467258,  234.060959,  214.882446,     42235,               0,000,001
006,     42235,   42235,    0.408625,   30.000000,22194.218750,  304.498932,21894.832031,   55.010166,  295.890076,  247.003876,     42235,               0,000,001
007,     42235,   42235,    0.453230,   30.000000,22227.083984,  272.160492,21977.853516,   51.110222,  245.939377,  219.076401,     42235,               0,000,001
008,     42235,   42235,    0.511892,   30.000000,22229.757812,  269.092560,21975.113281,   40.082237,  250.739014,  226.592514,     42235,               0,000,001
009,     42235,   42235,    0.519319,   30.000000,22246.732422,  252.565460,22014.097656,   34.176361,  230.072464,  216.584717,     42235,               0,000,001
010,     42235,   42235,    0.433926,   30.000000,22232.023438,  267.209045,21988.648438,   40.773746,  240.287445,  224.362213,     42235,               0,000,001
011,     42235,   42235,    0.528824,   30.000000,22237.957031,  261.045197,21997.453125,   37.092434,  237.296600,  221.893860,     42235,               0,000,001
012,     42235,   42235,    0.598719,   30.000000,22197.693359,  301.327515,21923.599609,   44.324856,  270.590668,  254.655914,     42235,               0,000,001
013,     42235,   42235,    0.520792,   30.000000,22238.970703,  260.001038,21985.974609,   35.881748,  249.899933,  221.976425,     42235,               0,000,001
014,     42235,   42235,    0.497395,   30.000000,22224.867188,  274.310150,21974.906250,   52.575954,  245.106461,  218.462799,     42235,               0,000,001
015,     42235,   42235,    0.437582,   30.000000,22243.205078,  256.073547,21987.392578,   37.437752,  252.910782,  216.570465,     42235,               0,000,001
016,     42235,   42235,    0.588630,   30.000000,22133.802734,  365.509735,21811.705078,   57.324150,  317.520172,  304.526154,     42235,               0,000,001
017,     42235,   42235,    0.583309,   30.000000,22129.185547,  370.100830,21800.830078,   57.260406,  323.420135,  308.955261,     42235,               0,000,001
018,     42234,   42234,    0.613116,   30.000000,22144.140625,  354.520844,21835.601562,   49.655602,  305.759094,  301.855652,     42234,               0,000,001
019,     42234,   42234,    0.684633,   30.000000,22112.634766,  386.046204,21776.388672,   63.758801,  332.436615,  318.635376,     42234,               0,000,001
020,     42235,   42235,    0.592656,   30.000000,22142.542969,  356.616455,21835.726562,   51.630890,  304.064056,  301.929291,     42235,               0,000,001
021,     42235,   42235,    0.684996,   30.000000,22103.232422,  395.985931,21764.908203,   75.360878,  334.602814,  317.286774,     42235,               0,000,001
022,     42234,   42234,    0.407293,   30.000000,22190.658203,  308.703735,21917.187500,   48.092106,  271.185516,  258.873016,     42234,               0,000,001
023,     42235,   42235,    0.581969,   30.000000,22163.017578,  336.312958,21856.751953,   46.682877,  303.448181,  287.271088,     42235,               0,000,001
024,     42235,   42235,    0.824646,   30.000000,22139.042969,  359.950226,21823.490234,   57.072262,  312.796265,  300.432434,     42235,               0,000,001
025,     42234,   42234,    0.583276,   30.000000,22152.000000,  346.913757,21852.351562,   54.595375,  297.067566,  290.132507,     42234,               0,000,001
026,     42234,   42234,    0.440754,   30.000000,22202.314453,  296.741913,21923.392578,   37.691971,  276.951447,  256.803711,     42234,               0,000,001
