tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001378,       0.000,    0.003319,    0.000943,             256
000,        32,       1,    0.000909,       0.000,    0.026761,    0.000412,             512
000,        64,       1,    0.001401,       0.000,    0.012199,    0.000458,            1024
000,       128,       1,    0.002267,       0.000,    0.077190,    0.000433,            2048
000,       256,       1,    0.003834,       0.000,    0.008041,    0.000234,            4096
000,       512,       1,    0.007434,       0.000,    0.169959,    0.000279,            8192
000,      1024,       1,    0.015143,       0.001,    0.126703,    0.000406,           16384
000,      2048,       1,    0.028983,       0.001,    1.090983,    0.000492,           32768
000,      4096,       1,    0.060851,       0.003,    0.000954,    0.000480,           65536
000,      8192,       1,    0.114287,       0.005,    3.176063,    0.000663,          131072
000,     16384,       1,    0.231194,       0.009,    2.947616,    0.001001,          262144
000,     32768,       1,    0.311470,       0.013,   10.517452,    0.000712,          524288
000,     65536,       1,    0.631326,       0.024,    0.754986,    0.000577,         1048576
000,    131072,       1,    1.135370,       0.040,    2.018432,    0.000633,         2097152
000,    262144,       1,    1.968560,       0.075,   46.936516,    0.000490,         4194304
000,    524288,       1,    4.133673,       0.132,    9.411810,    0.000867,         8388608
000,   1048576,       1,    7.880100,       0.257,  146.558014,    0.000790,        16777216
001,        16,       1,    0.001354,       0.000,    0.005331,    0.000892,             256
001,        32,       1,    0.001063,       0.000,    0.023508,    0.000542,             512
001,        64,       1,    0.001321,       0.000,    0.013069,    0.000378,            1024
001,       128,       1,    0.002205,       0.000,    0.088388,    0.000365,            2048
001,       256,       1,    0.003955,       0.000,    0.004577,    0.000349,            4096
001,       512,       1,    0.008033,       0.000,    0.162720,    0.000468,            8192
001,      1024,       1,    0.015378,       0.001,    0.112742,    0.000338,           16384
001,      2048,       1,    0.029058,       0.001,    0.966383,    0.000617,           32768
001,      4096,       1,    0.056585,       0.003,    0.815089,    0.000800,           65536
001,      8192,       1,    0.105985,       0.005,    3.852685,    0.000480,          131072
001,     16384,       1,    0.224465,       0.009,    1.837293,    0.000915,          262144
001,     32768,       1,    0.295687,       0.013,    9.244886,    0.000527,          524288
001,     65536,       1,    0.631756,       0.024,    7.371695,    0.000614,         1048576
001,    131072,       1,    1.151857,       0.040,    3.153380,    0.000690,         2097152
001,    262144,       1,    1.967863,       0.075,   66.669518,    0.000727,         4194304
001,    524288,       1,    4.025870,       0.132,   37.908695,    0.000880,         8388608
001,   1048576,       1,    7.885077,       0.257,  193.839691,    0.001187,        16777216
002,        16,       1,    0.001467,       0.000,    0.007107,    0.001027,             256
002,        32,       1,    0.000973,       0.000,    0.026000,    0.000433,             512
002,        64,       1,    0.001307,       0.000,    0.016907,    0.000273,            1024
002,       128,       1,    0.002253,       0.000,    0.094447,    0.000273,            2048
002,       256,       1,    0.004140,       0.000,    0.015480,    0.000240,            4096
002,       512,       1,    0.008380,       0.000,    0.210767,    0.000620,            8192
002,      1024,       1,    0.015840,       0.001,    0.000873,    0.000393,           16384
002,      2048,       1,    0.031333,       0.001,    0.787040,    0.000527,           32768
002,      4096,       1,    0.065273,       0.003,    0.562647,    0.000860,           65536
002,      8192,       1,    0.123927,       0.005,    4.072814,    0.000867,          131072
002,     16384,       1,    0.254047,       0.009,    0.255527,    0.000800,          262144
002,     32768,       1,    0.369935,       0.013,    7.957895,    0.000840,          524288
002,     65536,       1,    0.601443,       0.024,    9.284311,    0.000867,         1048576
002,    131072,       1,    0.999673,       0.040,    8.746567,    0.000623,         2097152
002,    262144,       1,    1.969233,       0.075,   60.751793,    0.001057,         4194304
002,    524288,       1,    4.003043,       0.132,   13.541760,    0.000947,         8388608
002,   1048576,       1,    7.879420,       0.257,  162.326050,    0.001157,        16777216
003,        16,       1,    0.000783,       0.000,    0.001293,    0.000583,             256
003,        32,       1,    0.000587,       0.000,    0.032327,    0.000293,             512
003,        64,       1,    0.000753,       0.000,    0.000540,    0.000193,            1024
003,       128,       1,    0.001237,       0.000,    0.076277,    0.000203,            2048
003,       256,       1,    0.002597,       0.000,    0.000707,    0.000507,            4096
003,       512,       1,    0.004240,       0.000,    0.177490,    0.000187,            8192
003,      1024,       1,    0.008750,       0.001,    0.091660,    0.000483,           16384
003,      2048,       1,    0.016457,       0.001,    0.770733,    0.000380,           32768
003,      4096,       1,    0.033410,       0.003,    0.414243,    0.000383,           65536
003,      8192,       1,    0.064580,       0.005,    3.113490,    0.000340,          131072
003,     16384,       1,    0.161634,       0.009,    2.530404,    0.000788,          262144
003,     32768,       1,    0.311284,       0.013,    9.910106,    0.000640,          524288
003,     65536,       1,    0.641373,       0.024,    8.002408,    0.000720,         1048576
003,    131072,       1,    1.017267,       0.040,    1.001580,    0.000487,         2097152
003,    262144,       1,    1.968087,       0.075,   54.829460,    0.000907,         4194304
003,    524288,       1,    5.371937,       0.132,    0.001017,    0.001364,         8388608
003,   1048576,       1,    7.882174,       0.257,  138.676804,    0.000933,        16777216
004,        16,       1,    0.001321,       0.000,    0.007467,    0.000880,             256
004,        32,       1,    0.000909,       0.000,    0.026812,    0.000423,             512
004,        64,       1,    0.001245,       0.000,    0.010058,    0.000303,            1024
004,       128,       1,    0.002199,       0.000,    0.074589,    0.000359,            2048
004,       256,       1,    0.004137,       0.000,    0.002560,    0.000433,            4096
004,       512,       1,    0.007481,       0.000,    0.237085,    0.000349,            8192
004,      1024,       1,    0.015126,       0.001,    0.033793,    0.000531,           16384
004,      2048,       1,    0.029012,       0.001,    0.818428,    0.000560,           32768
004,      4096,       1,    0.060033,       0.003,    0.439200,    0.000800,           65536
004,      8192,       1,    0.106385,       0.005,    3.412690,    0.000805,          131072
004,     16384,       1,    0.255473,       0.009,    0.001133,    0.000840,          262144
004,     32768,       1,    0.282070,       0.013,   12.328217,    0.000917,          524288
004,     65536,       1,    0.575910,       0.024,    1.385810,    0.000437,         1048576
004,    131072,       1,    1.105973,       0.040,    6.432252,    0.000787,         2097152
004,    262144,       1,    1.968860,       0.075,   43.030499,    0.000837,         4194304
004,    524288,       1,    3.996883,       0.132,   25.903574,    0.000937,         8388608
004,   1048576,       1,    7.888176,       0.257,  154.438049,    0.000980,        16777216
005,        16,       1,    0.001420,       0.000,    0.006593,    0.000953,             256
005,        32,       1,    0.001120,       0.000,    0.027127,    0.000573,             512
005,        64,       1,    0.001660,       0.000,    0.018327,    0.000580,            1024
005,       128,       1,    0.002507,       0.000,    0.091520,    0.000507,            2048
005,       256,       1,    0.004260,       0.000,    0.000567,    0.000347,            4096
005,       512,       1,    0.008120,       0.000,    0.195073,    0.000353,            8192
005,      1024,       1,    0.016347,       0.001,    0.140440,    0.000347,           16384
005,      2048,       1,    0.031460,       0.001,    1.119000,    0.000607,           32768
005,      4096,       1,    0.064440,       0.003,    0.127253,    0.000833,           65536
005,      8192,       1,    0.099000,       0.005,    3.757303,    0.000550,          131072
005,     16384,       1,    0.264802,       0.009,    0.759233,    0.000580,          262144
005,     32768,       1,    0.369570,       0.013,    9.540885,    0.000715,          524288
005,     65536,       1,    0.753462,       0.024,    0.000750,    0.000842,         1048576
005,    131072,       1,    1.012173,       0.040,    4.301917,    0.000683,         2097152
