lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004178,0000351,0000050,0001003,0002875,0003356,0003317,0000000,001024,000,000,0512
0006843,0002703,0000390,0001128,0004218,0004869,0005040,0000000,001024,000,000,0512
0006643,0000350,0000050,0001005,0005240,0006272,0005771,0000000,001024,001,000,0512
0011401,0004182,0000390,0001253,0008827,0010449,0009879,0000000,001024,001,000,0512
0006141,0000351,0000060,0001005,0005020,0005691,0005390,0000000,001024,002,000,0512
0007975,0004080,0000371,0001245,0006412,0007154,0006762,0000000,001024,002,000,0512
0006592,0000351,0000050,0001005,0005210,0005801,0005761,0000000,001024,003,000,0512
0010299,0004134,0000381,0001248,0008015,0008346,0008576,0000000,001024,003,000,0512
0004178,0000350,0000050,0001003,0002866,0003347,0003317,0000000,001024,000,001,0512
0007194,0002705,0000381,0001123,0004188,0004919,0004939,0000000,001024,000,001,0512
0006642,0000341,0000050,0001005,0005240,0006272,0005771,0000000,001024,001,001,0512
0011512,0004152,0000401,0001250,0009027,0010430,0009739,0000000,001024,001,001,0512
0006121,0000361,0000060,0001005,0005009,0005671,0005370,0000000,001024,002,001,0512
0007975,0004119,0000411,0001251,0006322,0007133,0006673,0000000,001024,002,001,0512
0006602,0000351,0000050,0001005,0005220,0005801,0005771,0000000,001024,003,001,0512
0010530,0004143,0000381,0001247,0007995,0008676,0008266,0000000,001024,003,001,0512
0004158,0000350,0000050,0001003,0002866,0003336,0003316,0000000,001024,000,002,0512
0006913,0002697,0000381,0001133,0004178,0004949,0004999,0000000,001024,000,002,0512
0006633,0000341,0000050,0001005,0005240,0006261,0005770,0000000,001024,001,002,0512
0011021,0004129,0000381,0001248,0008927,0010119,0009568,0000000,001024,001,002,0512
0006092,0000360,0000060,0001005,0004989,0005651,0005340,0000000,001024,002,002,0512
0007855,0004137,0000371,0001254,0006372,0007043,0006822,0000000,001024,002,002,0512
0006592,0000351,0000050,0001005,0005219,0005781,0005761,0000000,001024,003,002,0512
0009999,0004149,0000381,0001247,0007384,0008035,0008105,0000000,001024,003,002,0512
