tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.573192,  0.000240
001,  0.104668,  0.000145
001,  0.200867,  0.000078
001,  0.141298,  0.000095
001,  0.145183,  0.000102
001,  0.299703,  0.000180
001,  0.391707,  0.000120
001,  0.400505,  0.000098
001,  0.293942,  0.000165
001,  0.376043,  0.000105
002,  0.479810,  0.000308
002,  0.394002,  0.000072
002,  0.407165,  0.000102
002,  0.338212,  0.000110
002,  0.364305,  0.000078
002,  0.401278,  0.000075
002,  0.364167,  0.000070
002,  0.314050,  0.000072
002,  0.147620,  0.000070
002,  0.151785,  0.000100
003,  0.164787,  0.000328
003,  0.072702,  0.000113
003,  0.358362,  0.000085
003,  0.236217,  0.000068
003,  0.425582,  0.000080
003,  0.165077,  0.000098
003,  0.000355,  0.000098
003,  0.281845,  0.000070
003,  0.121213,  0.000078
003,  0.344503,  0.000075
004,  0.251183,  0.000317
004,  0.206605,  0.000123
004,  0.298072,  0.000122
004,  0.417695,  0.000117
004,  0.244227,  0.000147
004,  0.000283,  0.000142
004,  0.307495,  0.000123
004,  0.186400,  0.000137
004,  0.376078,  0.000125
004,  0.278402,  0.000148
005,  0.321613,  0.000243
005,  0.256703,  0.000147
005,  0.048015,  0.000157
005,  0.279255,  0.000128
005,  0.057633,  0.000118
005,  0.274615,  0.000137
005,  0.181498,  0.000127
005,  0.214490,  0.000122
005,  0.229790,  0.000115
005,  0.477218,  0.000118
006,  0.000647,  0.000322
006,  0.000282,  0.000130
006,  0.000145,  0.000158
006,  0.000155,  0.000108
006,  0.000140,  0.000107
006,  0.108652,  0.000092
006,  0.244320,  0.000137
006,  0.000207,  0.000113
006,  0.000287,  0.000092
006,  0.079807,  0.000085
007,  0.412280,  0.000338
007,  0.318362,  0.000128
007,  0.165165,  0.000177
007,  0.044998,  0.000078
007,  0.110112,  0.000075
007,  0.212823,  0.000075
007,  0.073682,  0.000063
007,  0.041982,  0.000083
007,  0.406310,  0.000067
007,  0.000185,  0.000083
008,  0.077688,  0.000320
008,  0.458445,  0.000195
008,  0.108765,  0.000125
008,  0.112242,  0.000105
008,  0.295743,  0.000132
008,  0.044345,  0.000147
008,  0.124865,  0.000223
008,  0.105993,  0.000123
008,  0.066153,  0.000107
008,  0.215515,  0.000110
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.239883,  0.000185
001,  0.396437,  0.000107
001,  0.119560,  0.000120
001,  0.307437,  0.000085
001,  0.147752,  0.000085
001,  0.104678,  0.000157
001,  0.278565,  0.000110
001,  0.331130,  0.000108
001,  0.255125,  0.000122
001,  0.324220,  0.000107
002,  0.393685,  0.000140
002,  0.236957,  0.000118
002,  0.273087,  0.000063
002,  0.051798,  0.000113
002,  0.057363,  0.000080
002,  0.030363,  0.000067
002,  0.244915,  0.000152
002,  0.129205,  0.000082
002,  0.404218,  0.000063
002,  0.056723,  0.000065
003,  0.334023,  0.000150
003,  0.305367,  0.000158
003,  0.069857,  0.000152
003,  0.405438,  0.000085
003,  0.248548,  0.000078
003,  0.296173,  0.000075
003,  0.000170,  0.000132
003,  0.248323,  0.000098
003,  0.231380,  0.000077
003,  0.123950,  0.000077
004,  0.453833,  0.000157
004,  0.068775,  0.000097
004,  0.196980,  0.000132
004,  0.232092,  0.000165
004,  0.306615,  0.000152
004,  0.417432,  0.000120
004,  0.435837,  0.000103
004,  0.000222,  0.000107
004,  0.354423,  0.000137
004,  0.178718,  0.000090
005,  0.055633,  0.000183
005,  0.100743,  0.000123
005,  0.226515,  0.000112
005,  0.160378,  0.000127
005,  0.111898,  0.000172
005,  0.164270,  0.000115
005,  0.060702,  0.000123
005,  0.414218,  0.000123
005,  0.115187,  0.000103
005,  0.427137,  0.000127
006,  0.140515,  0.000150
006,  0.000153,  0.000135
006,  0.000432,  0.000107
006,  0.000165,  0.000108
006,  0.000143,  0.000085
006,  0.000345,  0.000095
006,  0.187335,  0.000092
006,  0.060373,  0.000110
006,  0.000318,  0.000088
006,  0.284640,  0.000082
007,  0.000413,  0.000125
007,  0.350173,  0.000077
007,  0.409400,  0.000058
007,  0.269857,  0.000117
007,  0.400930,  0.000063
007,  0.348707,  0.000065
007,  0.119247,  0.000088
007,  0.174953,  0.000130
007,  0.164765,  0.000085
007,  0.000290,  0.000108
008,  0.188585,  0.000173
008,  0.169613,  0.000098
008,  0.334050,  0.000120
008,  0.113672,  0.000120
008,  0.350080,  0.000100
008,  0.244695,  0.000102
008,  0.375102,  0.000115
008,  0.302618,  0.000140
008,  0.057263,  0.000097
008,  0.236285,  0.000108
-----------------------------------------------------------------------------------------------

