lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000621,0000040,0001010,0010540,0003878,0003337,0000020,001024,000,000,0016,02
0000000,0001773,0001503,0001528,0020499,0007885,0007143,0000842,001024,000,000,0016,02
0000000,0000632,0000040,0001010,0010439,0005400,0004658,0000019,001024,001,000,0016,02
0000000,0001836,0001132,0001527,0020298,0007925,0006802,0000892,001024,001,000,0016,02
0000000,0000631,0000030,0001014,0015760,0005740,0005220,0000045,001024,002,000,0016,02
0000000,0001713,0001523,0001580,0021260,0008205,0007624,0000729,001024,002,000,0016,02
0000000,0000391,0000030,0001032,0097263,0022392,0038893,0000161,001024,003,000,0016,02
0000000,0001374,0000722,0001359,0128612,0030969,0055124,0000648,001024,003,000,0016,02
0000000,0000671,0000030,0001009,0010519,0003917,0003326,0000022,001024,000,001,0016,02
0000000,0001870,0001333,0001552,0020568,0007875,0007124,0001099,001024,000,001,0016,02
0000000,0000661,0000030,0001009,0010250,0005370,0004679,0000022,001024,001,001,0016,02
0000000,0001793,0001312,0001514,0020539,0008075,0006913,0001057,001024,001,001,0016,02
0000000,0000671,0000030,0001013,0012303,0005721,0005210,0000044,001024,002,001,0016,02
0000000,0001731,0001864,0001566,0021441,0008276,0007824,0000822,001024,002,001,0016,02
0000000,0000511,0000030,0001031,0095459,0022232,0038522,0000157,001024,003,001,0016,02
0000000,0001375,0000721,0001357,0127590,0030848,0055144,0000682,001024,003,001,0016,02
0000000,0000491,0000030,0001005,0010169,0003977,0003296,0000021,001024,000,002,0016,02
0000000,0002025,0001483,0001558,0020509,0007704,0007063,0001564,001024,000,002,0016,02
0000000,0000611,0000030,0001005,0010209,0005280,0004648,0000021,001024,001,002,0016,02
0000000,0002012,0001152,0001562,0020318,0007895,0006943,0001510,001024,001,002,0016,02
0000000,0000631,0000030,0001010,0011582,0005711,0005220,0000045,001024,002,002,0016,02
0000000,0001843,0001443,0001594,0021240,0008146,0007614,0001023,001024,002,002,0016,02
0000000,0000381,0000030,0001029,0095260,0022372,0038863,0000167,001024,003,002,0016,02
0000000,0001409,0000792,0001391,0129454,0031089,0055765,0000811,001024,003,002,0016,02
0000000,0000321,0000030,0001004,0007183,0004177,0003707,0000012,001024,000,000,0128,02
0000000,0001599,0001433,0001297,0020579,0007985,0007574,0000535,001024,000,000,0128,02
0000000,0000321,0000030,0001004,0009939,0005540,0004920,0000012,001024,001,000,0128,02
0000000,0001553,0001252,0001280,0020338,0008196,0007324,0000500,001024,001,000,0128,02
0000000,0000221,0000030,0001005,0009809,0005591,0004939,0000046,001024,002,000,0128,02
0000000,0001463,0000662,0001411,0019446,0007665,0006652,0000462,001024,002,000,0128,02
0000000,0000320,0000030,0001025,0098887,0025128,0044023,0000198,001024,003,000,0128,02
0000000,0001262,0000552,0001282,0136678,0032973,0058881,0000531,001024,003,000,0128,02
0000000,0000321,0000030,0001004,0006933,0004078,0003697,0000012,001024,000,001,0128,02
0000000,0001508,0002154,0001257,0020649,0007955,0007985,0000457,001024,000,001,0128,02
0000000,0000321,0000030,0001004,0009979,0005470,0004919,0000012,001024,001,001,0128,02
0000000,0001548,0001432,0001289,0020177,0008065,0007624,0000490,001024,001,001,0128,02
0000000,0000361,0000030,0001005,0010891,0005961,0005451,0000052,001024,002,001,0128,02
0000000,0001425,0002174,0001349,0021120,0008907,0008606,0000437,001024,002,001,0128,02
0000000,0000320,0000030,0001025,0100510,0025318,0044394,0000193,001024,003,001,0128,02
0000000,0001243,0000572,0001263,0137729,0033363,0059252,0000526,001024,003,001,0128,02
0000000,0000321,0000030,0001004,0006813,0004038,0003536,0000012,001024,000,002,0128,02
0000000,0001648,0001342,0001304,0020258,0007965,0007364,0000585,001024,000,002,0128,02
0000000,0000321,0000030,0001004,0009959,0005530,0004949,0000012,001024,001,002,0128,02
0000000,0001601,0001322,0001282,0020388,0008095,0007384,0000539,001024,001,002,0128,02
0000000,0000301,0000030,0001005,0010479,0005801,0005220,0000048,001024,002,002,0128,02
0000000,0001493,0001853,0001377,0020319,0008346,0008075,0000491,001024,002,002,0128,02
0000000,0000321,0000030,0001025,0097624,0025147,0044103,0000187,001024,003,002,0128,02
0000000,0001292,0000571,0001310,0137048,0033023,0059121,0000546,001024,003,002,0128,02
0000000,0000321,0000030,0001003,0006963,0004108,0003637,0000011,001024,000,000,0512,02
0000000,0001711,0001503,0001287,0020339,0008266,0007854,0000638,001024,000,000,0512,02
0000000,0000320,0000030,0001004,0010059,0005621,0005030,0000011,001024,001,000,0512,02
0000000,0001657,0001192,0001274,0020338,0008426,0007604,0000591,001024,001,000,0512,02
0000000,0000221,0000030,0001004,0009809,0005611,0004959,0000043,001024,002,000,0512,02
0000000,0001509,0000692,0001425,0019257,0007845,0006903,0000498,001024,002,000,0512,02
0000000,0000320,0000030,0001025,0072587,0025898,0045406,0000188,001024,003,000,0512,02
0000000,0001287,0000562,0001312,0137509,0033784,0059993,0000536,001024,003,000,0512,02
0000000,0000320,0000030,0001003,0006883,0004088,0003627,0000011,001024,000,001,0512,02
0000000,0001542,0001533,0001255,0020148,0007995,0007545,0000482,001024,000,001,0512,02
0000000,0000320,0000030,0001003,0010019,0005550,0004999,0000011,001024,001,001,0512,02
0000000,0001493,0002073,0001271,0020469,0008286,0008106,0000442,001024,001,001,0512,02
0000000,0000220,0000030,0001004,0009798,0005611,0004949,0000043,001024,002,001,0512,02
0000000,0001424,0000621,0001381,0019126,0007675,0006642,0000424,001024,002,001,0512,02
0000000,0000311,0000030,0001025,0072176,0025688,0045015,0000187,001024,003,001,0512,02
0000000,0001232,0000571,0001258,0136818,0033383,0059782,0000504,001024,003,001,0512,02
0000000,0000320,0000030,0001004,0007164,0004068,0003838,0000011,001024,000,002,0512,02
0000000,0001564,0002184,0001272,0020028,0007845,0008175,0000501,001024,000,002,0512,02
0000000,0000320,0000031,0001004,0010009,0005591,0005000,0000011,001024,001,002,0512,02
0000000,0001526,0001352,0001264,0020168,0008055,0007373,0000469,001024,001,002,0512,02
0000000,0000231,0000030,0001004,0010028,0005721,0005069,0000047,001024,002,002,0512,02
0000000,0001430,0001653,0001349,0020218,0008035,0007815,0000436,001024,002,002,0512,02
0000000,0000320,0000030,0001025,0073008,0025979,0045576,0000190,001024,003,002,0512,02
0000000,0001239,0000571,0001263,0138301,0033894,0060193,0000513,001024,003,002,0512,02
