tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000, 192505600,192505600, 7711.285645
-------------------------------------------------------------------------------------------------------

RUN 1
000, 192513344,192513344, 7710.791504
-------------------------------------------------------------------------------------------------------

RUN 2
000, 192511082,192511082, 7710.500488
-------------------------------------------------------------------------------------------------------

RUN 3
000, 192508904,192508904, 7711.099609
-------------------------------------------------------------------------------------------------------

RUN 4
000, 192506281,192506281, 7710.586914
-------------------------------------------------------------------------------------------------------

