tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   2883817, 2883817,  480.163940
001,   2883805, 2883805,  460.934235
002,   2883795, 2883795,  456.969391
003,   2883806, 2883806,  478.840424
004,   2883812, 2883812,  446.267609
005,   2883802, 2883802,  445.797455
006,   2883812, 2883812,  470.156006
007,   2883800, 2883800,  457.379578
008,   2883817, 2883817,  440.892609
009,   2883807, 2883807,  437.669586
010,   2883809, 2883809,  470.660797
011,   2883795, 2883795,  494.854279
012,   2883813, 2883813,  460.577332
013,   2883806, 2883806,  459.688843
014,   2883806, 2883806,  477.749969
015,   2883814, 2883814,  461.216522
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2879638, 2879638,  480.632904
001,   2879644, 2879644,  468.824646
002,   2879616, 2879616,  472.360168
003,   2879639, 2879639,  461.507416
004,   2879636, 2879636,  478.641541
005,   2879641, 2879641,  451.884277
006,   2879639, 2879639,  453.716583
007,   2879643, 2879643,  482.049713
008,   2879642, 2879642,  450.205078
009,   2879644, 2879644,  456.916748
010,   2879642, 2879642,  474.264679
011,   2879647, 2879647,  476.908051
012,   2879644, 2879644,  449.093536
013,   2879626, 2879626,  481.148804
014,   2879641, 2879641,  475.733337
015,   2879645, 2879645,  436.373535
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2907555, 2907555,  470.558228
001,   2907561, 2907561,  468.063080
002,   2907528, 2907528,  471.796478
003,   2907562, 2907562,  477.107574
004,   2907539, 2907539,  484.854828
005,   2907561, 2907561,  456.546783
006,   2907554, 2907554,  473.109558
007,   2907563, 2907563,  468.984955
008,   2907555, 2907555,  472.272064
009,   2907562, 2907562,  476.155243
010,   2907550, 2907550,  464.810242
011,   2907558, 2907558,  470.403259
012,   2907550, 2907550,  452.285339
013,   2907543, 2907543,  481.652588
014,   2907553, 2907553,  440.851624
015,   2907563, 2907563,  420.071625
-------------------------------------------------------------------------------------------------------

RUN 3
000,   2918100, 2918100,  464.422760
001,   2918092, 2918092,  481.773010
002,   2918068, 2918068,  488.748596
003,   2918085, 2918085,  458.753235
004,   2918087, 2918087,  475.364105
005,   2918086, 2918086,  459.123932
006,   2918100, 2918100,  472.702179
007,   2918082, 2918082,  487.714935
008,   2918090, 2918090,  462.443146
009,   2918081, 2918081,  450.345276
010,   2918091, 2918091,  448.013336
011,   2918079, 2918079,  465.058868
012,   2918103, 2918103,  448.406036
013,   2918054, 2918054,  478.399628
014,   2918097, 2918097,  467.707794
015,   2918089, 2918089,  439.605377
-------------------------------------------------------------------------------------------------------

RUN 4
000,   2885977, 2885977,  485.797546
001,   2885968, 2885968,  449.071564
002,   2885934, 2885934,  465.139313
003,   2885956, 2885956,  458.127686
004,   2885969, 2885969,  475.539001
005,   2885961, 2885961,  454.071899
006,   2885975, 2885975,  458.319519
007,   2885967, 2885967,  496.521454
008,   2885974, 2885974,  425.014984
009,   2885955, 2885955,  445.107758
010,   2885969, 2885969,  462.283691
011,   2885957, 2885957,  464.551025
012,   2885978, 2885978,  458.058990
013,   2885941, 2885941,  481.373962
014,   2885972, 2885972,  485.179901
015,   2885967, 2885967,  443.384033
-------------------------------------------------------------------------------------------------------

