tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,    190733,  190733,    2.827585,    3.000000, 2896.571289,   97.846779, 2810.260010,    7.341875,   76.832169,   81.018623,    0.694990,    0.658565,     11915,               0,000,000
001,    117486,  117486,    1.725212,    3.000000, 2939.252686,   56.904972, 2888.623047,    4.415022,   44.855309,   46.821285,    0.469950,    0.400842,      7344,               0,000,000
002,    199765,  199765,    2.975942,    3.000000, 2894.205322,  102.794243, 2803.399170,    7.714015,   80.535141,   84.925011,    0.706590,    0.684220,     12486,               0,000,000
003,    163836,  163836,    2.400083,    3.000000, 2912.558838,   83.895363, 2838.491211,    6.151798,   66.026039,   69.652946,    0.587648,    0.552883,     10241,               0,000,000
004,    133775,  133775,    1.988832,    3.000000, 2930.530029,   68.677773, 2869.893555,    5.115493,   53.848255,   56.862232,    0.535258,    0.452238,      8361,               0,000,000
005,    222347,  222347,    3.181938,    3.000000, 2881.178955,  112.358078, 2782.168213,    8.505466,   88.272903,   93.082024,    0.776218,    0.738603,     13893,               0,000,000
006,    194815,  194815,    2.835120,    3.000000, 2897.933594,  100.008881, 2809.660156,    7.370465,   78.695618,   83.089806,    0.696375,    0.663705,     12180,               0,000,000
007,    238761,  238761,    3.517267,    3.000000, 2870.098877,  122.268532, 2762.318359,    9.079164,   96.016174,  101.401756,    0.847365,    0.811033,     14919,               0,000,000
008,    131417,  131417,    2.260922,    3.000000, 2917.493652,   80.577393, 2843.980225,    5.032153,   66.674110,   68.708580,    0.788363,    0.454235,      8213,               0,000,000
009,    131999,  131999,    2.226953,    3.000000, 2917.346436,   80.553169, 2844.020020,    5.013339,   66.552071,   68.783249,    0.787497,    0.448147,      8252,               0,000,000
010,    175393,  175393,    2.899545,    3.000000, 2888.748535,  107.402618, 2791.077148,    6.739912,   88.715424,   91.685570,    0.923618,    0.607412,     10965,               0,000,000
011,    110866,  110866,    1.978955,    3.000000, 2929.718506,   68.277985, 2867.453857,    4.206728,   56.470955,   58.259159,    0.712137,    0.386783,      6932,               0,000,000
012,    119826,  119826,    2.057632,    3.000000, 2923.511475,   73.969933, 2856.139160,    4.586544,   61.171600,   63.141293,    0.789305,    0.408810,      7491,               0,000,000
